Re,seg_id,s,x,y,z,curvature,max_WSS,argmax_surface_pt_id
400,84,69.61553763086614,-3.206480026245117,-5.067039966583252,-0.7015190124511719,0.1957949995994568,0.04647766800701032,27987
400,85,70.44416188767818,-2.727829933166504,-5.406000137329102,-0.11618299782276154,0.18579399585723877,0.039120628529104445,13958
400,86,71.27281857377935,-2.1559300422668457,-5.630040168762207,0.4400619864463806,0.16578100621700287,0.031687455032429736,9050
400,87,72.10205628895535,-1.513800024986267,-5.755720138549805,0.9494820237159729,0.15032300353050232,0.027488303161243368,3890
400,88,72.93196062565322,-0.8242380023002625,-5.806739807128906,1.4084399938583374,0.12590399384498596,0.026870261299801353,6383
400,89,73.76236889256256,-0.10471799969673157,-5.805970191955566,1.823009967803955,0.10193999856710434,0.02748877601534519,356
400,90,74.59308619981265,0.6328340172767639,-5.771349906921387,2.2036800384521484,0.08692629635334015,0.028366117599128916,14271
400,91,75.42396538975402,1.380329966545105,-5.715139865875244,2.562079906463623,0.06646910309791565,0.028010828208766814,24779
400,92,76.25492228877381,2.1319000720977783,-5.644820213317871,2.909480094909668,0.05435929819941521,0.02825357855033689,7855
400,93,77.08588300358493,2.8828299045562744,-5.563920021057129,3.255970001220703,0.038513798266649246,0.02760581266924484,7890
400,94,77.91681892824536,3.6291399002075195,-5.4727301597595215,3.6097500324249268,0.02942500077188015,0.027113397007162202,5343
400,95,78.7477301905813,4.367569923400879,-5.369029998779297,3.976330041885376,0.017956800758838654,0.027548760577187643,24843
400,96,79.57861381611038,5.095940113067627,-5.249629974365234,4.3578901290893555,0.012566699646413326,0.02927740783771435,1674
400,97,80.40950585585864,5.813640117645264,-5.1124701499938965,4.753459930419922,0.013621400110423565,0.03048225064077524,5455
400,98,81.24043687748791,6.52200984954834,-4.958809852600098,5.159719944000244,0.02057420089840889,0.03294683533079047,21882
400,99,82.07138976452131,7.2240400314331055,-4.794489860534668,5.572800159454346,0.03536739945411682,0.03494544544928415,624
400,100,82.90236997187921,7.92372989654541,-4.629950046539307,5.989799976348877,0.053888898342847824,0.03797992818539795,5395
400,101,83.73329898200551,8.624859809875488,-4.479579925537109,6.4096198081970215,0.06813520193099976,0.039557765414963336,19446
400,102,84.56408536427278,9.329429626464844,-4.360710144042969,6.833479881286621,0.09216900169849396,0.04088478754591719,781
400,103,85.3946550574604,10.03600025177002,-4.292940139770508,7.264770030975342,0.10964500159025192,0.04265330020921978,4083
400,104,86.22486927170317,10.737600326538086,-4.297299861907959,7.7086100578308105,0.13691399991512299,0.0436888941318134,6648
400,105,87.05480229589598,11.420000076293945,-4.3943400382995605,8.170889854431152,0.15458999574184418,0.045449392737695826,30302
400,106,87.88450385263972,12.060400009155273,-4.600860118865967,8.656319618225098,0.17738300561904907,0.04645898082506466,11116
400,107,88.71456149290366,12.629500389099121,-4.925509929656982,9.165949821472168,0.188058003783226,0.04599793368117957,28455
400,108,89.54440440386806,13.087200164794922,-5.372139930725098,9.69478988647461,0.19442200660705566,0.045354058924397665,28013
400,109,90.37377097728512,13.425200462341309,-5.909800052642822,10.22819995880127,0.19166100025177002,0.04244431754472105,13067
400,110,91.20310448631209,13.643899917602539,-6.514100074768066,10.752400398254395,0.17827700078487396,0.04001616134220056,20981
400,111,92.03269926402517,13.755900382995605,-7.1637701988220215,11.255999565124512,0.16500799357891083,0.03806340961827608,31144
400,112,92.86265754428777,13.779000282287598,-7.843830108642578,11.731200218200684,0.14204099774360657,0.034846515289951016,7295
400,113,93.69289598227523,13.73069953918457,-8.545160293579102,12.172900199890137,0.11876700073480606,0.031596537219841216,13325
400,114,94.52331401594616,13.626700401306152,-9.262680053710938,12.577799797058105,0.10430300235748291,0.02844725410740093,3173
400,115,95.3538792991036,13.479999542236328,-9.993880271911621,12.943400382995605,0.08504469692707062,0.02459244198409381,4318
400,116,96.18450267099155,13.301400184631348,-10.737299919128418,13.267999649047852,0.0739877000451088,0.022497703743958083,30320
400,117,97.01517046577735,13.100299835205078,-11.491900444030762,13.55109977722168,0.05995890125632286,0.021871614941576953,9180
400,118,97.84599803465832,12.884400367736816,-12.256500244140625,13.794099807739258,0.052117399871349335,0.02108080216549432,30331
400,119,98.67679060527345,12.660599708557129,-13.029500007629395,14.000499725341797,0.042179301381111145,0.019703625501816632,7674
400,120,99.50763688994408,12.434499740600586,-13.809399604797363,14.176400184631348,0.036514099687337875,0.020063006891663872,21047
400,121,100.33854019009186,12.210800170898438,-14.594900131225586,14.32919979095459,0.029088599607348442,0.019819900643238044,5071
400,122,101.1694763541296,11.993399620056152,-15.385000228881836,14.46679973602295,0.02470419928431511,0.019006975713530116,28940
400,123,102.00046289754384,11.785300254821777,-16.179000854492188,14.596400260925293,0.018847599625587463,0.01841301245008899,28937
400,124,102.83146462218772,11.582599639892578,-16.97480010986328,14.723600387573242,0.015421399846673012,0.01818711197260402,11970
400,125,103.66238024480964,11.379799842834473,-17.77050018310547,14.850700378417969,0.011055000126361847,0.018043266167605963,12088
400,126,104.4933815908538,11.17710018157959,-18.566299438476562,14.977899551391602,0.007728340104222298,0.01866577505497955,6769
400,127,105.32436982034413,10.97439956665039,-19.36210060119629,15.104999542236328,0.0061306399293243885,0.018630347066051885,24015
400,128,106.15537131236523,10.771699905395508,-20.157899856567383,15.232199668884277,0.004607489798218012,0.018609446223167132,24082
400,129,106.98628693498715,10.568900108337402,-20.95359992980957,15.359299659729004,0.004046460147947073,0.01907308459416268,5036
400,130,107.81728842700825,10.36620044708252,-21.749399185180664,15.486499786376953,0.003550759982317686,0.018637659748275245,21112
400,131,108.64829197820283,10.16349983215332,-22.54520034790039,15.613699913024902,0.0032887000124901533,0.01831868507589457,11339
400,132,109.47928303386662,9.960780143737793,-23.340999603271484,15.740799903869629,0.002867740113288164,0.018480841974479113,29202
400,133,110.31019443157889,9.758060455322266,-24.136699676513672,15.868000030517578,0.0025549300480633974,0.0187047252843718,29179
400,134,111.14118987300348,9.555330276489258,-24.9325008392334,15.995100021362305,0.0020656799897551537,0.01888000477061078,31324
400,135,111.97219633698778,9.352609634399414,-25.728300094604492,16.122299194335938,0.0017525400035083294,0.01827031240376137,20486
400,136,112.80318739265157,9.149889945983887,-26.524099349975586,16.249399185180664,0.0013405500212684274,0.018153112216533287,21738
400,137,113.63410149579487,8.947159767150879,-27.319799423217773,16.37660026550293,0.0011202499736100435,0.01824293857516818,5158
400,138,114.46510955367549,8.744440078735352,-28.1156005859375,16.503799438476562,0.000878868973813951,0.018220352821910576,20535
400,139,115.29610060933928,8.541720390319824,-28.911399841308594,16.63089942932129,0.0007277940167114139,0.018321080438742546,20558
400,140,116.12710969177701,8.338990211486816,-29.707199096679688,16.758100509643555,0.000660658988635987,0.018075769178812543,4545
400,141,116.95800599876102,8.136269569396973,-30.502899169921875,16.88520050048828,0.0005871980101801455,0.01814222041394165,21701
400,142,117.78901405664165,7.933549880981445,-31.2987003326416,17.012399673461914,0.000548263022210449,0.018244346464937777,19960
400,143,118.62000938173688,7.730820178985596,-32.09450149536133,17.13949966430664,0.0005000089877285063,0.01793560195444005,20470
400,144,119.451016021352,7.52810001373291,-32.89030075073242,17.266700744628906,0.0004738850111607462,0.017536192372341573,24732
400,145,120.2819273894069,7.325379848480225,-33.68600082397461,17.39389991760254,0.000443452998297289,0.01781563219540026,19988
400,146,121.11292088793336,7.122650146484375,-34.4818000793457,17.520999908447266,0.0004288929922040552,0.017691425885626423,29291
400,147,121.9439272355953,6.9199299812316895,-35.2775993347168,17.6481990814209,0.00041466401307843626,0.017616222958425683,29264
400,148,122.77492085045138,6.717199802398682,-36.07339859008789,17.775299072265625,0.00040985600207932293,0.01795333771850739,11629
800,1,0.8309787739111589,3.477289915084839,27.781099319458008,-7.723720073699951,0.0012805899605154991,0.0594483837725673,30232
800,2,1.6619504762295518,2.8904600143432617,27.23539924621582,-7.503819942474365,0.0012567699886858463,0.06021393804541054,3494
800,3,2.492922178547945,2.3036301136016846,26.689699172973633,-7.283919811248779,0.001249730004929006,0.05997409914476958,30191
800,4,3.3239009946468556,1.716789960861206,26.143999099731445,-7.064020156860352,0.0017103699501603842,0.061832996519915834,10942
800,5,4.1548715285938504,1.1299599409103394,25.59830093383789,-6.844120025634766,0.0027363800909370184,0.06131868366839722,22760
800,6,4.985845377639368,0.5431270003318787,25.052600860595703,-6.62421989440918,0.005501859821379185,0.0607885616932011,10549
800,7,5.8168196213044485,-0.0437064990401268,24.506900787353516,-6.404319763183594,0.00809772964566946,0.06276421148722051,10516
800,8,6.647793749307766,-0.6305400133132935,23.961200714111328,-6.184420108795166,0.012861499562859535,0.059436034257616205,31264
800,9,7.478765535811432,-1.2173700332641602,23.41550064086914,-5.96451997756958,0.016343599185347557,0.06287110243238525,17095
800,10,8.309744309722591,-1.8042099475860596,22.869800567626953,-5.744619846343994,0.021264100447297096,0.06389261923248207,2311
800,11,9.140716054226221,-2.391040086746216,22.324100494384766,-5.524720191955566,0.02378839999437332,0.06548125762783603,8251
800,12,9.971687756544615,-2.977869987487793,21.778400421142578,-5.3048200607299805,0.025362400338053703,0.07083210735509839,26235
800,13,10.802666530455774,-3.5647099018096924,21.23270034790039,-5.0849199295043945,0.023097900673747063,0.0771729807810284,26230
800,14,11.633638232774167,-4.1515398025512695,20.687000274658203,-4.865019798278809,0.019136400893330574,0.08366347147170228,31731
800,15,12.464609977277798,-4.738369941711426,20.141300201416016,-4.645120143890381,0.012238400056958199,0.08436430232426086,5827
800,16,13.29453491349948,-5.30109977722168,19.587900161743164,-4.388490200042725,0.015929199755191803,0.09446696389169147,25903
800,17,14.124898770627226,-5.823090076446533,19.023500442504883,-4.07466983795166,0.03776710107922554,0.10940742631014819,18075
800,18,14.955722781214613,-6.313910007476807,18.45170021057129,-3.7248001098632812,0.05854419991374016,0.12184656592309653,17753
800,19,15.786646396178842,-6.785820007324219,17.873199462890625,-3.3600099086761475,0.09705039858818054,0.14788870365336845,26069
800,20,16.617554747283474,-7.253459930419922,17.28510093688965,-3.005239963531494,0.1266160011291504,0.15474205310932437,17599
800,21,17.448071390060825,-7.733419895172119,16.681800842285156,-2.6963300704956055,0.17256100475788116,0.15263101751058858,4433
800,22,18.276171709014545,-8.243490219116211,16.05500030517578,-2.515500068664551,0.1996150016784668,0.15436125867398778,2169
800,23,19.1015877026775,-8.767970085144043,15.419699668884277,-2.566740036010742,0.22437399625778198,0.14292250580407312,2154
800,24,19.925758573024435,-9.229920387268066,14.828800201416016,-2.9083499908447266,0.22602300345897675,0.1375337345704571,8214
800,25,20.75414591386414,-9.583080291748047,14.298500061035156,-3.437769889831543,0.20734700560569763,0.12424456163344647,5750
800,26,21.583950862073284,-9.83687973022461,13.801799774169922,-4.052140235900879,0.17517900466918945,0.1056227189485594,2119
800,27,22.41450264925935,-10.00409984588623,13.313199996948242,-4.702620029449463,0.1534689962863922,0.09611181688028311,17789
800,28,23.245360431138288,-10.095100402832031,12.813699722290039,-5.360300064086914,0.12746000289916992,0.09210117879047677,16877
800,29,24.07625942086452,-10.118200302124023,12.292200088500977,-6.006750106811523,0.11590199917554855,0.09538113545554232,15628
800,30,24.907061256920922,-10.079899787902832,11.744500160217285,-6.630280017852783,0.10595600306987762,0.10626437091477131,27074
800,31,25.737931493714356,-9.982410430908203,11.17020034790039,-7.222750186920166,0.10237599909305573,0.11578429914301586,15590
800,32,26.56867302724196,-9.826640129089355,10.57390022277832,-7.779789924621582,0.09839580208063126,0.12159995128916981,27064
800,33,27.399434028192736,-9.611960411071777,9.964119911193848,-8.301560401916504,0.0955049991607666,0.11259216048655782,15660
800,34,28.23010982020149,-9.33689022064209,9.353750228881836,-8.793299674987793,0.09000810235738754,0.10144916842773817,8586
800,35,29.060703635442394,-9.000800132751465,8.758339881896973,-9.264909744262695,0.08548130095005035,0.09085493396119719,15684
800,36,29.891197723860287,-8.606180191040039,8.193920135498047,-9.729049682617188,0.07736119627952576,0.07865825247427394,15773
800,37,30.72163339239799,-8.160229682922363,7.673590183258057,-10.198100090026855,0.07106819748878479,0.07266608263587572,20620
800,38,31.552088175592196,-7.6742401123046875,7.204150199890137,-10.680899620056152,0.06106429919600487,0.07411137726693186,18518
800,39,32.382622467680726,-7.160520076751709,6.785009860992432,-11.181099891662598,0.054515399038791656,0.07671840800287832,25525
800,40,33.2133836940908,-6.629209995269775,6.409649848937988,-11.697799682617188,0.057459499686956406,0.08464023787505291,30151
800,41,34.044216251327555,-6.0865302085876465,6.068530082702637,-12.226400375366211,0.08234799653291702,0.10141458873853793,9441
800,42,34.87518241170377,-5.534639835357666,5.751430034637451,-12.760600090026855,0.11591699719429016,0.13575460775227932,21449
800,43,35.706120605993604,-4.971940040588379,5.447810173034668,-13.291299819946289,0.2019689977169037,0.24132616644214,21478
800,44,36.53702024959948,-4.392340183258057,5.145669937133789,-13.804300308227539,0.2982119917869568,0.33282177205918756,4200
800,45,37.36730861094787,-3.783090114593506,4.828539848327637,-14.27079963684082,0.5562170147895813,0.33280360479644333,29795
800,46,38.194478590980054,-3.1237399578094482,4.469970226287842,-14.618499755859375,0.8544989824295044,0.2969066476703648,9529
800,47,38.971734820983585,-2.47625994682312,4.054870128631592,-14.50629997253418,1.4098700284957886,0.3183258924622876,22873
800,48,39.77217587374157,-2.3234200477600098,3.8429698944091797,-13.749699592590332,1.4593700170516968,0.34237651015398357,3743
800,49,40.599778149819436,-2.455970048904419,3.791569948196411,-12.934399604797363,0.948298990726471,0.2317132479300679,7181
800,50,41.42981047315192,-2.711869955062866,3.8167200088500977,-12.1451997756958,0.5192220211029053,0.11786918384608913,9624
800,51,42.26037188555176,-3.047499895095825,3.896749973297119,-11.389699935913086,0.35596901178359985,0.118191468415325,9620
800,52,43.090808990794336,-3.445889949798584,4.02810001373291,-10.67300033569336,0.21488699316978455,0.11182993954855278,4476
800,53,43.921023785259145,-3.898169994354248,4.216239929199219,-10.002699851989746,0.15888600051403046,0.10848938260881151,25255
800,54,44.75094560750675,-4.395279884338379,4.471720218658447,-9.389200210571289,0.10503000020980835,0.10501633486807982,25381
800,55,45.58059817830422,-4.92234992980957,4.806580066680908,-8.842949867248535,0.08257950097322464,0.11071260233517644,25446
800,56,46.41031054330951,-5.4556498527526855,5.229290008544922,-8.368260383605957,0.06822519749403,0.11961353552229252,1175
800,57,47.24033414847894,-5.964399814605713,5.739439964294434,-7.956120014190674,0.07433620095252991,0.12426303311580715,18409
800,58,48.070785539048465,-6.417180061340332,6.325660228729248,-7.580639839172363,0.10678499937057495,0.12409135496087956,1161
800,59,48.901081999279945,-6.779079914093018,6.968080043792725,-7.198910236358643,0.14269399642944336,0.13725540982228834,2526
800,60,49.73007847402373,-7.023449897766113,7.6262898445129395,-6.7581400871276855,0.22139999270439148,0.14733259448029823,16340
800,61,50.55671694290715,-7.129039764404297,8.242300033569336,-6.2171101570129395,0.2952609956264496,0.16024456445548335,769
800,62,51.38176675730037,-7.082119941711426,8.74114990234375,-5.561629772186279,0.44508999586105347,0.1692808280450284,2561
800,63,52.2068236909539,-6.885499954223633,9.0414400100708,-4.818739891052246,0.6203669905662537,0.17249178531814324,16123
800,64,53.03210960155918,-6.559800148010254,9.067230224609375,-4.060880184173584,0.7028390169143677,0.19026535094037358,5140
800,65,53.855849060313105,-6.163269996643066,8.8443603515625,-3.374119997024536,0.6850939989089966,0.19042346494716367,5136
800,66,54.67945919421201,-5.737840175628662,8.378499984741211,-2.844670057296753,0.5900369882583618,0.15637357220844508,16466
800,67,55.50499881388654,-5.344009876251221,7.710760116577148,-2.560879945755005,0.42013999819755554,0.127444189583947,18779
800,68,56.33163964012374,-5.017640113830566,6.955719947814941,-2.478830099105835,0.3239099979400635,0.11230450335860616,18783
800,69,57.16047081794922,-4.766049861907959,6.168580055236816,-2.5426599979400635,0.21583899855613708,0.10630318734226153,15373
800,70,57.990624176712764,-4.5806097984313965,5.373569965362549,-2.6934099197387695,0.16353200376033783,0.10225406354482872,30508
800,71,58.82129479685547,-4.4488301277160645,4.576260089874268,-2.8856201171875,0.10580699890851974,0.10164064010836754,5111
800,72,59.65213676257265,-4.359389781951904,3.7751200199127197,-3.0868000984191895,0.07809329777956009,0.10450357608745982,24228
800,73,60.482991119405085,-4.302830219268799,2.9672200679779053,-3.272320032119751,0.05338750034570694,0.10326804483751653,15039
800,74,61.31375836162845,-4.2709197998046875,2.150599956512451,-3.421610116958618,0.05183279886841774,0.09939553711782834,14732
800,75,62.14437155840476,-4.255879878997803,1.3255399465560913,-3.516309976577759,0.06902839988470078,0.10416608738316895,2794
800,76,62.97479990485258,-4.249859809875488,0.4954780042171478,-3.5402300357818604,0.09662120044231415,0.10259844229832621,2792
800,77,63.80505770220977,-4.244480133056641,-0.33261099457740784,-3.4804999828338623,0.11671199649572372,0.10292340556129664,23863
800,78,64.6352138248602,-4.23045015335083,-1.1487499475479126,-3.329240083694458,0.14635400474071503,0.10782942712606948,24216
800,79,65.4653297462275,-4.197169780731201,-1.9412200450897217,-3.0843400955200195,0.16434599459171295,0.11449032737376955,14704
800,80,66.29548198428112,-4.132160186767578,-2.6977999210357666,-2.7489099502563477,0.18637900054454803,0.11614345692835988,6251
800,81,67.12569501672249,-4.020390033721924,-3.405819892883301,-2.330019950866699,0.19668200612068176,0.1265710466643279,26437
800,82,67.95605094151607,-3.8440001010894775,-4.051119804382324,-1.8381199836730957,0.2043599933385849,0.1268648345683958,16888
800,83,68.78617544016466,-3.5784099102020264,-4.611730098724365,-1.2864999771118164,0.204026997089386,0.12696746102243606,16905
800,84,69.61553763086614,-3.206480026245117,-5.067039966583252,-0.7015190124511719,0.1957949995994568,0.12222969646776916,26427
800,85,70.44416188767818,-2.727829933166504,-5.406000137329102,-0.11618299782276154,0.18579399585723877,0.10901660032713406,14573
800,86,71.27281857377935,-2.1559300422668457,-5.630040168762207,0.4400619864463806,0.16578100621700287,0.08899633650266563,388
800,87,72.10205628895535,-1.513800024986267,-5.755720138549805,0.9494820237159729,0.15032300353050232,0.07215852293416923,3888
800,88,72.93196062565322,-0.8242380023002625,-5.806739807128906,1.4084399938583374,0.12590399384498596,0.0720027564143539,6383
800,89,73.76236889256256,-0.10471799969673157,-5.805970191955566,1.823009967803955,0.10193999856710434,0.07449271367519267,19842
800,90,74.59308619981265,0.6328340172767639,-5.771349906921387,2.2036800384521484,0.08692629635334015,0.07703506453012202,19869
800,91,75.42396538975402,1.380329966545105,-5.715139865875244,2.562079906463623,0.06646910309791565,0.07761692154359029,24779
800,92,76.25492228877381,2.1319000720977783,-5.644820213317871,2.909480094909668,0.05435929819941521,0.07779591768367076,7855
800,93,77.08588300358493,2.8828299045562744,-5.563920021057129,3.255970001220703,0.038513798266649246,0.07550632737752848,7890
800,94,77.91681892824536,3.6291399002075195,-5.4727301597595215,3.6097500324249268,0.02942500077188015,0.07333100558745728,24820
800,95,78.7477301905813,4.367569923400879,-5.369029998779297,3.976330041885376,0.017956800758838654,0.07270820275371508,24843
800,96,79.57861381611038,5.095940113067627,-5.249629974365234,4.3578901290893555,0.012566699646413326,0.07736234153385728,19155
800,97,80.40950585585864,5.813640117645264,-5.1124701499938965,4.753459930419922,0.013621400110423565,0.08505805184504504,4887
800,98,81.24043687748791,6.52200984954834,-4.958809852600098,5.159719944000244,0.02057420089840889,0.0931553850382883,25068
800,99,82.07138976452131,7.2240400314331055,-4.794489860534668,5.572800159454346,0.03536739945411682,0.09973575325126637,19317
800,100,82.90236997187921,7.92372989654541,-4.629950046539307,5.989799976348877,0.053888898342847824,0.10800042020556358,5395
800,101,83.73329898200551,8.624859809875488,-4.479579925537109,6.4096198081970215,0.06813520193099976,0.11004111547388647,19440
800,102,84.56408536427278,9.329429626464844,-4.360710144042969,6.833479881286621,0.09216900169849396,0.11195941415848806,781
800,103,85.3946550574604,10.03600025177002,-4.292940139770508,7.264770030975342,0.10964500159025192,0.1159131811649044,4083
800,104,86.22486927170317,10.737600326538086,-4.297299861907959,7.7086100578308105,0.13691399991512299,0.11766849181947775,3266
800,105,87.05480229589598,11.420000076293945,-4.3943400382995605,8.170889854431152,0.15458999574184418,0.12254596546402817,30302
800,106,87.88450385263972,12.060400009155273,-4.600860118865967,8.656319618225098,0.17738300561904907,0.12193443613449458,11131
800,107,88.71456149290366,12.629500389099121,-4.925509929656982,9.165949821472168,0.188058003783226,0.12299805725100829,3272
800,108,89.54440440386806,13.087200164794922,-5.372139930725098,9.69478988647461,0.19442200660705566,0.1178134535854052,13103
800,109,90.37377097728512,13.425200462341309,-5.909800052642822,10.22819995880127,0.19166100025177002,0.10899889509800816,307
800,110,91.20310448631209,13.643899917602539,-6.514100074768066,10.752400398254395,0.17827700078487396,0.10089971704515677,3116
800,111,92.03269926402517,13.755900382995605,-7.1637701988220215,11.255999565124512,0.16500799357891083,0.09214494031039262,31144
800,112,92.86265754428777,13.779000282287598,-7.843830108642578,11.731200218200684,0.14204099774360657,0.08656677654290164,7296
800,113,93.69289598227523,13.73069953918457,-8.545160293579102,12.172900199890137,0.11876700073480606,0.08166324451831193,13325
800,114,94.52331401594616,13.626700401306152,-9.262680053710938,12.577799797058105,0.10430300235748291,0.07238535567987181,28330
800,115,95.3538792991036,13.479999542236328,-9.993880271911621,12.943400382995605,0.08504469692707062,0.060965465182608314,6551
800,116,96.18450267099155,13.301400184631348,-10.737299919128418,13.267999649047852,0.0739877000451088,0.060930211266130074,30320
800,117,97.01517046577735,13.100299835205078,-11.491900444030762,13.55109977722168,0.05995890125632286,0.05315244662061224,9182
800,118,97.84599803465832,12.884400367736816,-12.256500244140625,13.794099807739258,0.052117399871349335,0.04521473812831964,6500
800,119,98.67679060527345,12.660599708557129,-13.029500007629395,14.000499725341797,0.042179301381111145,0.04484817281718316,7674
800,120,99.50763688994408,12.434499740600586,-13.809399604797363,14.176400184631348,0.036514099687337875,0.04489335146787556,7675
800,121,100.33854019009186,12.210800170898438,-14.594900131225586,14.32919979095459,0.029088599607348442,0.04265517079584073,31040
800,122,101.1694763541296,11.993399620056152,-15.385000228881836,14.46679973602295,0.02470419928431511,0.04106336576065173,28947
800,123,102.00046289754384,11.785300254821777,-16.179000854492188,14.596400260925293,0.018847599625587463,0.039745399671173076,6708
800,124,102.83146462218772,11.582599639892578,-16.97480010986328,14.723600387573242,0.015421399846673012,0.04061306680567641,12669
800,125,103.66238024480964,11.379799842834473,-17.77050018310547,14.850700378417969,0.011055000126361847,0.040508846567905515,12063
800,126,104.4933815908538,11.17710018157959,-18.566299438476562,14.977899551391602,0.007728340104222298,0.040703853711331485,6767
800,127,105.32436982034413,10.97439956665039,-19.36210060119629,15.104999542236328,0.0061306399293243885,0.04146934937105517,24015
800,128,106.15537131236523,10.771699905395508,-20.157899856567383,15.232199668884277,0.004607489798218012,0.04066268397115641,3347
800,129,106.98628693498715,10.568900108337402,-20.95359992980957,15.359299659729004,0.004046460147947073,0.041350913670864714,9257
800,130,107.81728842700825,10.36620044708252,-21.749399185180664,15.486499786376953,0.003550759982317686,0.041667190919577275,3333
800,131,108.64829197820283,10.16349983215332,-22.54520034790039,15.613699913024902,0.0032887000124901533,0.041411808506655205,3328
800,132,109.47928303386662,9.960780143737793,-23.340999603271484,15.740799903869629,0.002867740113288164,0.041189207671602196,12409
800,133,110.31019443157889,9.758060455322266,-24.136699676513672,15.868000030517578,0.0025549300480633974,0.04086991741823347,6828
800,134,111.14118987300348,9.555330276489258,-24.9325008392334,15.995100021362305,0.0020656799897551537,0.04064388182873881,11415
800,135,111.97219633698778,9.352609634399414,-25.728300094604492,16.122299194335938,0.0017525400035083294,0.039238595158530204,6808
800,136,112.80318739265157,9.149889945983887,-26.524099349975586,16.249399185180664,0.0013405500212684274,0.03947954868058399,24655
800,137,113.63410149579487,8.947159767150879,-27.319799423217773,16.37660026550293,0.0011202499736100435,0.03869054794659902,5158
800,138,114.46510955367549,8.744440078735352,-28.1156005859375,16.503799438476562,0.000878868973813951,0.03836888203199419,5157
800,139,115.29610060933928,8.541720390319824,-28.911399841308594,16.63089942932129,0.0007277940167114139,0.03804157726699688,20194
800,140,116.12710969177701,8.338990211486816,-29.707199096679688,16.758100509643555,0.000660658988635987,0.03831505874470723,24610
800,141,116.95800599876102,8.136269569396973,-30.502899169921875,16.88520050048828,0.0005871980101801455,0.037412780380651135,1472
800,142,117.78901405664165,7.933549880981445,-31.2987003326416,17.012399673461914,0.000548263022210449,0.03708428329090681,19960
800,143,118.62000938173688,7.730820178985596,-32.09450149536133,17.13949966430664,0.0005000089877285063,0.036830791385545084,20468
800,144,119.451016021352,7.52810001373291,-32.89030075073242,17.266700744628906,0.0004738850111607462,0.03589274469726216,19992
800,145,120.2819273894069,7.325379848480225,-33.68600082397461,17.39389991760254,0.000443452998297289,0.036226999091352186,29306
800,146,121.11292088793336,7.122650146484375,-34.4818000793457,17.520999908447266,0.0004288929922040552,0.03608534969089946,6896
800,147,121.9439272355953,6.9199299812316895,-35.2775993347168,17.6481990814209,0.00041466401307843626,0.035502697777236955,29083
800,148,122.77492085045138,6.717199802398682,-36.07339859008789,17.775299072265625,0.00040985600207932293,0.036788223740986024,11575
