x,y,z,label,radius,curvature,torsion
124.66,101.68,5.06115,6,2.00302,0.0674097,-0.00576377
124.151,101.37,5.17326,6,2.00157,0.0631064,-0.00694515
123.633,101.06,5.26365,6,2.14869,0.0584254,-0.00911867
123.108,100.749,5.33373,6,2.10033,0.0532676,-0.0127065
122.574,100.437,5.38505,6,2.10105,0.0475573,-0.0179146
122.033,100.125,5.41945,6,2.25393,0.0412471,-0.0260409
121.486,99.8115,5.43903,6,2.26862,0.0342884,-0.0406786
120.932,99.498,5.44627,6,2.27314,0.0266492,-0.0718864
120.373,99.1844,5.44398,6,2.2402,0.0183914,-0.1599
119.81,98.8711,5.4354,6,2.27116,0.00983871,-0.594494
119.244,98.5582,5.42411,6,2.27398,0.00535834,-2.154
118.677,98.2463,5.4141,6,2.28093,0.0136472,-0.35599
118.109,97.9359,5.40964,6,2.28471,0.0251466,-0.111079
117.544,97.6275,5.41532,6,2.27706,0.0380567,-0.0502774
116.983,97.3219,5.43586,6,2.41136,0.0523022,-0.0267561
116.428,97.0202,5.47609,6,2.23663,0.0678442,-0.0152892
115.883,96.7235,5.54079,6,2.46431,0.0846441,-0.00872184
115.351,96.4332,5.63453,6,2.37881,0.102586,-0.00484726
114.836,96.1509,5.76151,6,2.40396,0.12134,-0.00272548
114.34,95.8783,5.92543,6,2.40145,0.140295,-0.00161806
113.867,95.6171,6.12931,6,2.38668,0.158521,-0.00120747
113.567,95.4503,6.28857,6,2.32945,0.169667,-0.00129762
113.141,95.2123,6.56353,6,2.32479,0.183763,-0.00192072
112.747,94.9903,6.88232,6,2.46218,0.19322,-0.00312531
112.388,94.7858,7.24467,6,2.45796,0.196611,-0.00396526
112.067,94.5997,7.64931,6,2.51928,0.193415,-0.00349868
111.783,94.4326,8.09412,6,2.68301,0.18389,-0.00167086
111.538,94.2846,8.57623,6,2.51543,0.168917,0.00172119
111.331,94.1555,9.09214,6,2.53816,0.150091,0.00709658
111.159,94.0444,9.63791,6,2.48804,0.129191,0.0156994
111.02,93.9502,10.2093,6,2.50426,0.107613,0.0300447
110.909,93.8716,10.8019,6,2.32698,0.0862141,0.0539312
110.823,93.807,11.4112,6,2.32602,0.0653854,0.10067
110.755,93.7548,12.0328,6,2.25999,0.0453808,0.218103
110.699,93.7129,12.6623,6,2.1171,0.0269833,0.626344
110.649,93.6795,13.2955,6,2.00657,0.0157507,1.85094
110.598,93.6523,13.9281,6,2.00197,0.0248844,0.774711
110.54,93.629,14.5561,6,2.03295,0.0433353,0.286926
110.466,93.6067,15.1755,6,2.26421,0.0637508,0.162574
110.372,93.5825,15.7823,6,2.42804,0.084635,0.124597
110.251,93.5529,16.3727,6,2.4901,0.105194,0.117614
110.101,93.5142,16.9429,6,2.50037,0.124894,0.121518
109.917,93.4624,17.4889,6,2.70749,0.1435,0.131011
109.777,93.4185,17.8375,6,2.51347,0.155215,0.139926
109.539,93.3356,18.3346,6,2.72618,0.171789,0.155914
109.27,93.2284,18.7971,6,2.77226,0.187481,0.171846
108.974,93.093,19.2213,6,2.77254,0.202805,0.187122
108.657,92.9259,19.6034,6,2.66477,0.218402,0.201167
108.326,92.7241,19.9404,6,2.65822,0.234986,0.211062
107.989,92.4855,20.2294,6,2.69163,0.252717,0.21607
107.656,92.2086,20.4685,6,2.44982,0.270566,0.217621
107.336,91.8929,20.6569,6,2.61296,0.286366,0.216878
107.038,91.5388,20.7949,6,2.67208,0.297442,0.214136
106.772,91.1474,20.8844,6,2.71065,0.300693,0.211281
106.546,90.721,20.9287,6,2.58784,0.293637,0.210925
106.367,90.2619,20.9326,6,2.92886,0.276605,0.21344
106.24,89.7735,20.9026,6,2.6777,0.252408,0.219181
106.168,89.2595,20.8462,6,3.32558,0.22453,0.229623
106.153,88.7236,20.7719,6,2.91552,0.196213,0.245249
106.193,88.17,20.6889,6,2.73864,0.170024,0.266883
106.288,87.6033,20.6069,6,2.89314,0.147649,0.295178
106.432,87.0278,20.5354,6,2.89666,0.130338,0.327096
106.619,86.4485,20.4836,6,2.84517,0.119568,0.348945
106.841,85.8702,20.4602,6,2.81051,0.116418,0.344075
107.005,85.4879,20.4642,6,2.58337,0.118677,0.323765
107.266,84.923,20.5046,6,2.7863,0.128226,0.277213
107.536,84.3734,20.5912,6,2.95172,0.144345,0.226142
107.804,83.8448,20.7279,6,2.6867,0.166002,0.181075
108.061,83.3429,20.917,6,2.70292,0.192299,0.143886
108.296,82.8738,21.1591,6,2.70292,0.222305,0.111704
108.499,82.4433,21.4529,6,2.67545,0.253947,0.0815226
108.663,82.0573,21.7957,6,2.87384,0.283476,0.0522255
108.782,81.7208,22.1834,6,2.65484,0.30652,0.0265888
108.852,81.4386,22.611,6,2.64719,0.319092,0.00263238
108.871,81.2145,23.0727,6,2.62281,0.318544,-0.0206751
108.839,81.0516,23.5624,6,2.61233,0.304739,-0.0425861
108.759,80.9521,24.0738,6,2.89765,0.280196,-0.0636321
108.635,80.917,24.601,6,2.64585,0.248961,-0.0857142
108.471,80.9461,25.1382,6,2.50918,0.215189,-0.110375
108.275,81.0379,25.6803,6,2.53826,0.182562,-0.13923
108.055,81.1896,26.2228,6,2.40245,0.153481,-0.175551
107.821,81.3973,26.7619,6,2.62668,0.12929,-0.222215
107.583,81.6558,27.2945,6,2.42383,0.111016,-0.277521
107.349,81.9592,27.8184,6,2.23992,0.0997084,-0.326652
107.131,82.3008,28.332,6,2.10587,0.0961067,-0.344687
106.938,82.6734,28.8344,6,2.04205,0.0999872,-0.320772
106.828,82.9351,29.163,6,2.05685,0.10607,-0.289547
106.695,83.3423,29.6464,6,1.89309,0.118877,-0.237877
