x,y,z,label,radius,curvature,torsion
62.3434,88.5144,2.52014,4,2.50129,0.080262,0.0190798
62.0945,88.573,3.11193,4,2.53712,0.0839774,0.0227958
61.8596,88.6011,3.69792,4,2.53712,0.0877152,0.028317
61.6395,88.5986,4.27785,4,2.51684,0.09149,0.0357668
61.4351,88.566,4.85141,4,2.4521,0.095318,0.0454279
61.2473,88.5034,5.41822,4,2.53712,0.0992465,0.0572539
61.0775,88.4114,5.97776,4,2.54607,0.103394,0.0707624
60.9273,88.2906,6.52937,4,2.54688,0.107913,0.0825291
60.7985,88.1416,7.07219,4,2.79183,0.112921,0.0914695
60.6934,87.9657,7.60516,4,2.48438,0.118549,0.0976114
60.6142,87.764,8.12696,4,2.69932,0.124923,0.0999137
60.5636,87.5381,8.63602,4,2.45474,0.132042,0.097828
60.544,87.2899,9.13055,4,2.45975,0.139742,0.0923662
60.5578,87.0214,9.60858,4,2.49915,0.1477,0.084874
60.6072,86.735,10.068,4,2.51377,0.155456,0.0771617
60.6941,86.433,10.5067,4,2.45978,0.162422,0.0697835
60.8199,86.1181,10.9225,4,2.45929,0.167918,0.0630515
60.9857,85.7931,11.3134,4,2.52653,0.171276,0.0568732
61.1918,85.4607,11.6777,4,2.53342,0.171901,0.0512764
61.438,85.1238,12.0139,4,2.48574,0.169271,0.0464152
61.7233,84.7851,12.3211,4,2.59783,0.163158,0.0427875
62.0463,84.447,12.5989,4,2.54089,0.154046,0.0405207
62.4048,84.1119,12.8475,4,2.53018,0.142673,0.0394011
62.7961,83.7816,13.0678,4,2.54141,0.129782,0.0392939
63.2173,83.458,13.2609,4,2.62246,0.116054,0.0399278
63.665,83.1422,13.4287,4,2.60548,0.102054,0.0412525
64.1359,82.8352,13.5733,4,2.63259,0.088178,0.0433287
64.6264,82.5375,13.6971,4,2.53767,0.0747123,0.0471347
65.1331,82.2491,13.8028,4,2.46611,0.0618968,0.053452
65.6526,81.9699,13.8934,4,2.60121,0.0499088,0.0632136
66.1819,81.6992,13.9716,4,2.46648,0.0388432,0.0815068
66.7182,81.4361,14.0404,4,2.36372,0.0286493,0.124051
67.259,81.1795,14.1024,4,2.28982,0.0193652,0.238491
67.8022,80.9281,14.1604,4,2.2942,0.0114431,0.628898
68.346,80.6805,14.2168,4,2.26553,0.00737244,1.43302
68.8889,80.4353,14.274,4,2.3062,0.0107679,0.629986
69.4297,80.1909,14.3344,4,2.36182,0.0169858,0.225184
69.9675,79.9461,14.3999,4,2.25041,0.0233628,0.0971879
70.5016,79.6995,14.4725,4,2.30396,0.0294111,0.042311
71.0315,79.4501,14.554,4,2.24191,0.0350092,0.0120362
71.5567,79.1968,14.6463,4,2.2942,0.0401178,-0.00870366
72.077,78.9392,14.7507,4,2.27764,0.0447406,-0.0255614
72.592,78.6765,14.8689,4,2.50037,0.0489242,-0.0405253
73.1012,78.4087,15.0023,4,2.23198,0.0527725,-0.0539169
73.6042,78.136,15.1523,4,2.24506,0.0564563,-0.0646018
74.1001,77.8587,15.3203,4,2.19451,0.0602062,-0.0726392
74.5882,77.5778,15.5076,4,2.19478,0.0643036,-0.0778039
75.0671,77.2944,15.7154,4,2.18823,0.0690226,-0.0791572
75.5355,77.0101,15.9453,4,2.16127,0.0745565,-0.0771344
75.9916,76.7267,16.1984,4,2.22794,0.0810415,-0.0726352
76.4336,76.4462,16.4762,4,2.2897,0.08851,-0.0657871
76.8594,76.1711,16.7798,4,2.387,0.0967418,-0.0572813
77.2668,75.9037,17.1105,4,2.27213,0.105344,-0.0483496
77.6534,75.6465,17.4694,4,2.26192,0.113773,-0.0389679
78.0172,75.402,17.8573,4,2.19999,0.121148,-0.0276815
78.3562,75.1723,18.2748,4,2.20106,0.126344,-0.0148204
78.6685,74.9591,18.722,4,2.20088,0.128254,-0.000204026
78.953,74.7634,19.1986,4,2.13227,0.126247,0.0148894
79.2879,74.53,19.8779,4,2.19598,0.11776,0.0379233
79.5058,74.3748,20.418,4,2.10649,0.107717,0.0609206
79.6956,74.2347,20.9816,4,2.12199,0.0954132,0.0927499
79.8586,74.1073,21.5657,4,2.03789,0.0818709,0.141169
79.9961,73.9893,22.1662,4,2.05698,0.0682208,0.220979
80.1101,73.8771,22.7789,4,1.98256,0.0560482,0.348631
80.2026,73.7662,23.3984,4,2.11585,0.0480989,0.498273
80.276,73.6521,24.0192,4,2.10568,0.0480435,0.527202
80.3326,73.5298,24.6349,4,2.2168,0.0575244,0.39251
80.3748,73.3945,25.2391,4,2.22497,0.0748821,0.250706
80.4049,73.2416,25.8248,4,2.25999,0.0983258,0.158987
80.4252,73.0668,26.3849,4,2.19805,0.127295,0.10333
80.4373,72.8664,26.9124,4,2.23553,0.161803,0.0660482
80.443,72.6373,27.4004,4,2.23553,0.201441,0.0371298
80.4432,72.3774,27.8424,4,2.23038,0.244566,0.0103437
80.4382,72.0854,28.2327,4,2.34694,0.287515,-0.0154824
80.4279,71.7612,28.5668,4,2.31691,0.324791,-0.0400654
80.4111,71.4055,28.8413,4,2.4002,0.3493,-0.0647689
80.3863,71.0199,29.0542,4,2.53144,0.354772,-0.0889054
80.3512,70.6066,29.2053,4,2.60876,0.339443,-0.109333
80.3035,70.1682,29.2954,4,2.64105,0.307183,-0.126675
80.2403,69.7077,29.3274,4,2.66009,0.26504,-0.143517
80.1588,69.228,29.3056,4,2.91218,0.220127,-0.161939
80.0567,68.7321,29.2358,4,3.02676,0.177647,-0.185469
79.9316,68.2229,29.1252,4,2.84079,0.140201,-0.219996
79.7823,67.7029,28.9821,4,2.93251,0.108758,-0.275104
79.6079,67.1744,28.8155,4,2.79578,0.0839525,-0.359489
79.4087,66.6395,28.6349,4,2.80237,0.0665949,-0.46452
79.186,66.0999,28.4497,4,2.86733,0.0576796,-0.532978
78.9421,65.5573,28.2693,4,2.69202,0.0574766,-0.494631
78.6804,65.0131,28.1022,4,2.51559,0.0643966,-0.385305
78.4052,64.4691,27.9564,4,2.80445,0.0759593,-0.284905
