x,y,z,label,radius,curvature,torsion
68.3982,104.622,4.39975,4,1.4654,0.0925821,-0.00523769
68.4502,104.232,5.03003,4,1.47226,0.0976131,-0.00597311
68.5366,103.828,5.62342,4,1.55933,0.10263,-0.00698917
68.6565,103.41,6.1789,4,1.5524,0.107612,-0.00805864
68.809,102.981,6.6953,4,1.57334,0.112554,-0.00831275
68.9929,102.541,7.17134,4,1.63228,0.117472,-0.00759593
69.2069,102.092,7.60561,4,1.73628,0.122438,-0.00581094
69.4496,101.636,7.99661,4,1.76855,0.127535,-0.00262231
69.7193,101.175,8.34277,4,1.825,0.132749,0.00210642
70.0142,100.712,8.64262,4,1.84849,0.137972,0.00843714
70.3328,100.25,8.89485,4,1.82992,0.142987,0.0159772
70.673,99.7909,9.09847,4,1.81255,0.147448,0.0243992
71.0332,99.3388,9.25294,4,1.83825,0.150864,0.0340237
71.4117,98.8965,9.35826,4,1.8846,0.15265,0.0448456
71.8068,98.4671,9.41511,4,1.95661,0.152331,0.0556578
72.2172,98.0536,9.4249,4,1.95033,0.149569,0.0669377
72.6417,97.6585,9.38977,4,1.96959,0.144127,0.079576
73.0794,97.284,9.31263,4,1.86787,0.135984,0.0940744
73.5293,96.9316,9.19712,4,1.86653,0.12541,0.111923
73.9911,96.6024,9.04759,4,1.85019,0.112825,0.13613
74.4642,96.2966,8.869,4,1.84889,0.098796,0.171797
74.9483,96.0139,8.66692,4,1.85667,0.0842058,0.226496
75.4432,95.7533,8.44734,4,1.97165,0.0700958,0.312032
75.9486,95.5129,8.21658,4,1.93182,0.0577765,0.439847
76.4641,95.2907,7.98111,4,1.90575,0.0491515,0.585557
76.9893,95.0838,7.74743,4,1.97227,0.0463958,0.638431
77.5235,94.8892,7.52194,4,1.82039,0.0501833,0.5357
78.0657,94.7038,7.31074,4,1.95054,0.0588538,0.388033
78.6145,94.524,7.11956,4,1.85357,0.0702292,0.275119
79.168,94.3467,6.95361,4,1.80099,0.0827717,0.201985
79.7241,94.1686,6.8175,4,1.81487,0.0955846,0.156482
80.2801,93.9867,6.71517,4,1.77963,0.108315,0.127566
80.8327,93.7984,6.6499,4,1.74593,0.120822,0.108004
81.3783,93.6015,6.62428,4,1.77576,0.133031,0.0930121
81.9129,93.3938,6.64022,4,1.76358,0.144812,0.0781067
82.4323,93.1742,6.69901,4,1.78703,0.155943,0.0623533
82.9317,92.9417,6.80127,4,1.92744,0.166197,0.0452425
83.4066,92.6962,6.94698,4,2.00077,0.175506,0.0275757
83.8522,92.4386,7.13552,4,2.0186,0.183918,0.00892049
84.2641,92.1703,7.36581,4,1.93087,0.191292,-0.0113835
84.6383,91.8936,7.63641,4,1.9959,0.197232,-0.032505
84.9713,91.6113,7.94567,4,1.98915,0.201,-0.0538001
85.2605,91.3269,8.29177,4,2.01259,0.201709,-0.0763504
85.5044,91.0444,8.67281,4,1.86268,0.198559,-0.100457
85.7027,90.7678,9.08685,4,1.8637,0.191288,-0.123678
85.8564,90.5016,9.53196,4,1.91133,0.180177,-0.147552
85.9679,90.2501,10.0062,4,1.92687,0.165856,-0.17468
86.041,90.0172,10.5076,4,1.86386,0.149353,-0.207006
86.0809,89.8066,11.0342,4,1.84098,0.132061,-0.247266
86.0939,89.621,11.584,4,1.91154,0.115396,-0.298784
86.0874,89.4629,12.1547,4,1.72515,0.100811,-0.357795
86.0697,89.3334,12.744,4,1.72881,0.0898219,-0.40843
86.0494,89.2331,13.3491,4,1.81508,0.0833911,-0.43133
86.0354,89.1611,13.967,4,1.77576,0.0815608,-0.418164
86.0362,89.1159,14.594,4,1.75273,0.0838788,-0.376696
86.0597,89.0944,15.2263,4,1.777,0.0895419,-0.322317
86.1131,89.0929,15.8594,4,1.777,0.0974767,-0.270742
86.2024,89.1069,16.4887,4,1.77452,0.106667,-0.232368
86.3324,89.1312,17.109,4,1.80038,0.116398,-0.208203
86.5064,89.1601,17.715,4,1.80038,0.126356,-0.196077
86.7261,89.1873,18.3009,4,1.84622,0.136635,-0.189716
86.9913,89.2061,18.8609,4,1.7635,0.147545,-0.184734
87.2995,89.2097,19.3887,4,1.77625,0.159482,-0.18195
87.6465,89.1914,19.8786,4,1.77802,0.173176,-0.180988
88.0255,89.1452,20.3246,4,1.88554,0.190277,-0.176833
88.428,89.0657,20.7214,4,1.91976,0.212562,-0.167838
88.8438,88.9489,21.0643,4,1.87316,0.241144,-0.154846
89.262,88.792,21.3492,4,1.88328,0.276557,-0.142507
89.6709,88.5936,21.5731,4,1.8477,0.318779,-0.131192
90.059,88.3541,21.734,4,2.10121,0.365963,-0.119959
90.415,88.0753,21.8309,4,2.40205,0.413324,-0.10998
90.7284,87.7601,21.8638,4,2.15789,0.452984,-0.102155
90.9895,87.413,21.8343,4,2.1449,0.475119,-0.0955834
91.1903,87.0391,21.7447,4,2.5562,0.472173,-0.0901779
91.3239,86.6444,21.5992,4,2.19824,0.444107,-0.0863621
91.3855,86.235,21.4028,4,2.41934,0.398179,-0.0848457
91.3719,85.8172,21.1619,4,2.2208,0.34408,-0.0868009
91.282,85.3969,20.884,4,2.39842,0.29001,-0.0924026
91.1168,84.9794,20.5774,4,2.15642,0.241033,-0.102841
90.879,84.569,20.2514,4,2.19212,0.198985,-0.120681
90.5732,84.1687,19.9152,4,2.06368,0.163947,-0.147778
90.2058,83.7802,19.5787,4,1.99479,0.135743,-0.185412
89.7844,83.4039,19.2512,4,1.97778,0.114379,-0.234427
89.3179,83.0388,18.9421,4,1.99461,0.100248,-0.286675
88.8161,82.6831,18.66,4,1.97435,0.0939934,-0.318924
88.2895,82.3342,18.4126,4,1.84722,0.0958422,-0.313291
87.7493,81.989,18.2067,4,1.80332,0.105041,-0.278943
87.2069,81.6441,18.0477,4,1.82515,0.120464,-0.237698
86.6737,81.2964,17.9392,4,1.75806,0.141477,-0.200412
86.1612,80.9431,17.8837,4,1.79849,0.167733,-0.169841
85.6806,80.582,17.8821,4,1.7635,0.198887,-0.144879
85.2424,80.212,17.9338,4,1.80008,0.234009,-0.123488
84.8567,79.8331,18.0373,4,1.94199,0.271114,-0.103519
84.5321,79.4466,18.1893,4,2.00185,0.307029,-0.0836952
84.2762,79.0556,18.3857,4,2.13188,0.338411,-0.0645506
84.0947,78.6644,18.6213,4,2.10307,0.362082,-0.0440383
83.9916,78.2786,18.8902,4,2.13319,0.37537,-0.0212173
83.9692,77.9051,19.186,4,2.12805,0.376966,0.0014766
84.0278,77.5511,19.5024,4,2.94559,0.367514,0.0231093
84.1657,77.2243,19.8329,4,2.29419,0.34944,0.0438284
84.3791,76.9328,20.1712,4,2.26204,0.326224,0.0628271
84.6622,76.6842,20.5112,4,2.26555,0.301475,0.0794834
85.0073,76.4856,20.8476,4,2.12132,0.277443,0.0949703
85.4051,76.3431,21.1756,4,1.90795,0.255054,0.110832
85.8447,76.2612,21.4915,4,1.84415,0.235325,0.127208
86.3146,76.243,21.7928,4,1.79051,0.219375,0.143539
86.8022,76.2901,22.0778,4,1.72784,0.20781,0.158941
87.295,76.4022,22.3461,4,1.78136,0.200756,0.172901
87.7804,76.5779,22.598,4,1.56355,0.198022,0.184977
88.2464,76.8141,22.8349,4,1.52793,0.199158,0.195366
88.6817,77.1064,23.0591,4,1.50215,0.203595,0.20304
89.0761,77.449,23.2737,4,1.52261,0.210994,0.205612
89.4206,77.8351,23.4822,4,1.54808,0.220552,0.202918
89.7077,78.2569,23.6886,4,1.53187,0.230707,0.19664
89.9317,78.7063,23.8971,4,1.60763,0.239566,0.189821
90.0886,79.1751,24.1117,4,1.75068,0.245273,0.18245
90.1763,79.6547,24.3364,4,1.64416,0.246165,0.174728
90.1945,80.137,24.5749,4,1.63078,0.241342,0.16858
90.1445,80.6142,24.8303,4,1.57037,0.231109,0.164196
90.0294,81.0789,25.1055,4,1.48004,0.216586,0.161547
89.8536,81.5246,25.4025,4,1.47321,0.199379,0.160579
89.6229,81.9454,25.7232,4,1.43645,0.181424,0.160157
89.3439,82.3362,26.0686,4,1.46665,0.16426,0.158922
89.0242,82.6929,26.4392,4,1.34867,0.148808,0.155745
88.6714,83.0124,26.835,4,1.23793,0.135571,0.14968
88.2934,83.2923,27.2554,4,1.2999,0.124701,0.138528
87.8976,83.5313,27.6992,4,1.2303,0.115971,0.120809
87.4909,83.7287,28.1648,4,1.42464,0.108851,0.0998737
87.0792,83.8845,28.6504,4,1.42641,0.10276,0.0766523
86.6676,83.9994,29.1533,4,1.46458,0.0972167,0.0503096
86.26,84.0746,29.671,4,1.46951,0.0918238,0.0206753
85.8594,84.1117,30.2004,4,1.42464,0.0862381,-0.0130547
85.4674,84.1127,30.7382,4,1.49444,0.080291,-0.0543811
85.0848,84.0797,31.2807,4,1.45249,0.074042,-0.107027
84.7112,84.0154,31.8242,4,1.50336,0.0679066,-0.170566
84.3451,83.9225,32.3646,4,1.50256,0.0627101,-0.243945
83.9846,83.8043,32.8975,4,1.48979,0.0596547,-0.313421
83.6268,83.6639,33.4186,4,1.46771,0.0601184,-0.347976
83.2689,83.5047,33.9234,4,1.49768,0.0650268,-0.328107
82.9075,83.3303,34.4072,4,1.56052,0.0743252,-0.271785
82.5396,83.144,34.8655,4,1.53523,0.0872213,-0.208013
82.1623,82.9493,35.2939,4,1.45265,0.102663,-0.151143
81.7731,82.7493,35.6883,4,1.36915,0.11951,-0.10334
