x,y,z,label,radius,curvature,torsion
124.426,99.992,7.03863,6,2.22308,0.0739261,-0.00702923
124.704,99.8765,7.65317,6,2.2273,0.0775933,-0.00762415
124.95,99.743,8.26462,6,2.152,0.0815411,-0.00845538
125.166,99.5918,8.87198,6,2.15192,0.085858,-0.0093215
125.349,99.4231,9.47414,6,2.12942,0.0905977,-0.00965091
125.499,99.2374,10.0698,6,2.11042,0.0957935,-0.00941981
125.614,99.0349,10.6575,6,2.17458,0.101498,-0.00863222
125.695,98.8163,11.2354,6,2.12479,0.10773,-0.00698074
125.739,98.582,11.8016,6,2.16025,0.114418,-0.00445891
125.746,98.3327,12.3537,6,2.03322,0.12146,-0.00115904
125.714,98.0691,12.8893,6,2.02282,0.12873,0.00288094
125.644,97.7921,13.4056,6,1.90968,0.136037,0.00766476
125.535,97.5027,13.8995,6,2.02706,0.143128,0.0132303
125.386,97.2018,14.3682,6,2.13213,0.14972,0.019294
125.199,96.8908,14.8083,6,2.25667,0.155552,0.0247667
124.974,96.5706,15.2167,6,2.2761,0.160293,0.0297509
124.712,96.2426,15.5904,6,2.35592,0.163507,0.034356
124.416,95.9077,15.9269,6,2.37348,0.164768,0.0371172
124.087,95.5672,16.2239,6,2.33314,0.163731,0.0376742
123.728,95.2219,16.4797,6,2.2027,0.160081,0.0361618
123.342,94.8729,16.6934,6,2.20361,0.153627,0.0329257
122.931,94.5207,16.8648,6,2.18256,0.144527,0.0280502
122.499,94.1663,16.9946,6,2.15873,0.133152,0.0210705
122.048,93.8101,17.0843,6,2.32234,0.119968,0.0113691
121.58,93.453,17.1363,6,2.35497,0.105524,-0.00176051
121.098,93.0955,17.1536,6,2.3567,0.0903595,-0.0212117
120.605,92.7385,17.1402,6,2.28293,0.0749116,-0.0529744
120.101,92.3829,17.1004,6,2.26827,0.0595812,-0.106673
119.589,92.0296,17.0393,6,2.22785,0.044864,-0.21159
119.07,91.6798,16.9623,6,2.15709,0.0316468,-0.449424
118.545,91.3348,16.8753,6,2.12202,0.0223959,-0.914516
118.015,90.9962,16.7839,6,2.08787,0.0222701,-0.922937
117.482,90.6655,16.694,6,2.08278,0.0312811,-0.460686
116.945,90.3446,16.6115,6,2.08178,0.0442066,-0.225817
116.406,90.0352,16.5418,6,1.98816,0.058564,-0.12841
115.866,89.7392,16.4903,6,1.98188,0.0734863,-0.0847692
115.326,89.4584,16.4619,6,2.03345,0.0884796,-0.0645553
114.787,89.1943,16.4612,6,1.99487,0.103074,-0.0561321
114.251,88.9483,16.4922,6,2.01571,0.11673,-0.0547782
113.718,88.7213,16.5582,6,2.02739,0.128803,-0.0585666
113.191,88.5138,16.6624,6,2.04605,0.138609,-0.0656753
112.671,88.326,16.8069,6,1.97977,0.145543,-0.0750837
112.162,88.1573,16.9932,6,2.25,0.149206,-0.0872945
111.665,88.0065,17.2221,6,2.15626,0.149549,-0.102226
111.184,87.872,17.4936,6,2.10349,0.147126,-0.11755
110.721,87.7515,17.8068,6,2.1843,0.142863,-0.132881
110.28,87.6424,18.1601,6,2.197,0.13776,-0.147562
109.864,87.5413,18.5512,6,2.24649,0.132748,-0.159103
109.476,87.4451,18.9771,6,2.2161,0.128532,-0.165945
109.119,87.35,19.4343,6,2.06029,0.125508,-0.167408
108.796,87.2525,19.9189,6,2.06105,0.12382,-0.164982
108.509,87.1492,20.4264,6,1.9311,0.123567,-0.159903
108.26,87.0366,20.9523,6,1.87809,0.124702,-0.152196
108.051,86.9119,21.4918,6,1.9836,0.126986,-0.143014
107.883,86.772,22.0399,6,2.05314,0.129965,-0.135225
107.756,86.6144,22.5919,6,2.10165,0.13308,-0.129957
107.67,86.4369,23.1432,6,2.25359,0.135759,-0.127973
107.625,86.2376,23.6892,6,2.1919,0.137554,-0.129282
107.619,86.0146,24.2257,6,2.08039,0.138242,-0.133717
107.649,85.7667,24.7488,6,2.04467,0.137712,-0.141339
107.714,85.4926,25.2548,6,2.28554,0.135911,-0.151387
107.809,85.1916,25.7407,6,2.26633,0.132708,-0.164008
107.931,84.8628,26.2036,6,2.22675,0.128012,-0.181213
108.074,84.5062,26.6416,6,2.19829,0.121895,-0.204412
108.233,84.1218,27.0534,6,2.20559,0.114904,-0.230341
108.403,83.7104,27.4383,6,2.09525,0.10782,-0.257378
108.577,83.2729,27.7966,6,2.25959,0.101337,-0.283576
108.749,82.8109,28.1291,6,2.31015,0.0960645,-0.308606
108.912,82.3266,28.4374,6,2.25853,0.0926097,-0.328183
109.061,81.8226,28.7236,6,2.24739,0.0914719,-0.336745
109.189,81.302,28.9903,6,2.33561,0.0929401,-0.331055
109.291,80.7684,29.2407,6,2.21284,0.0970292,-0.312885
