x,y,z,label,radius,curvature,torsion
63.2865,105.281,5.00379,4,2.05261,0.154787,0.0797277
62.8599,105.319,5.41691,4,2.12404,0.145476,0.0920484
62.4368,105.306,5.83855,4,2.09885,0.135801,0.107253
62.0208,105.246,6.26849,4,2.14472,0.126466,0.125215
61.6158,105.141,6.70649,4,2.15362,0.11822,0.143223
61.2257,104.997,7.15229,4,2.19395,0.111771,0.159342
60.8549,104.816,7.60549,4,2.28423,0.107736,0.170746
60.5077,104.602,8.06563,4,2.29325,0.106611,0.172405
60.1887,104.361,8.53205,4,2.2282,0.108645,0.16285
59.9024,104.095,9.00389,4,2.11671,0.11381,0.144287
59.6536,103.81,9.48002,4,2.22265,0.121825,0.120475
59.4466,103.51,9.959,4,2.16326,0.132151,0.0950382
59.2855,103.198,10.439,4,2.17623,0.144076,0.0701676
59.1741,102.878,10.9179,4,2.22451,0.15675,0.0468146
59.1155,102.555,11.3931,4,1.96469,0.169171,0.0256491
59.1122,102.231,11.8616,4,1.89329,0.180206,0.00574092
59.1656,101.908,12.32,4,1.84938,0.188725,-0.0138907
59.2763,101.591,12.7645,4,1.81608,0.193953,-0.0317514
59.4437,101.279,13.1912,4,1.86081,0.195684,-0.0480233
59.6662,100.976,13.5958,4,1.95126,0.194024,-0.0635061
59.9411,100.681,13.9743,4,2.04391,0.189423,-0.0775969
60.2646,100.395,14.3226,4,1.97292,0.182724,-0.0891111
60.6325,100.119,14.6371,4,2.11734,0.174671,-0.097897
61.0395,99.8516,14.9148,4,2.09075,0.165709,-0.104241
61.4803,99.5925,15.1533,4,2.41804,0.156227,-0.10898
61.9495,99.3405,15.3512,4,2.02931,0.146568,-0.111523
62.4414,99.0947,15.5077,4,2.18216,0.136873,-0.11133
62.9509,98.8536,15.6231,4,2.14178,0.127103,-0.110084
63.473,98.616,15.6983,4,2.11407,0.117136,-0.108204
64.0035,98.3805,15.7351,4,2.10359,0.106786,-0.105468
64.5388,98.1458,15.7359,4,2.24646,0.095869,-0.10449
65.076,97.9108,15.7039,4,2.20468,0.0844787,-0.108378
65.613,97.6743,15.6427,4,2.10387,0.0728875,-0.117961
66.1482,97.4353,15.5562,4,2.16653,0.0614316,-0.134942
66.6808,97.1929,15.4484,4,2.08174,0.0502956,-0.165082
67.2105,96.9464,15.3236,4,2.13022,0.0396151,-0.221268
67.7373,96.6951,15.1856,4,2.13188,0.0296891,-0.334414
68.2619,96.4387,15.0386,4,1.99681,0.0212057,-0.582147
68.7851,96.1768,14.8863,4,2.02389,0.0159585,-0.954756
69.308,95.9092,14.7326,4,1.90614,0.0165847,-0.844165
69.8315,95.6359,14.5811,4,1.94477,0.0220417,-0.460805
70.3567,95.3572,14.4356,4,1.85801,0.0293756,-0.247999
