x,y,z,label,radius,curvature,torsion
107.715,87.3128,29.3749,6,3.26321,0.175864,0.0394985
107.21,86.7822,29.3107,6,2.91276,0.183552,0.0492837
106.792,86.2151,29.2345,6,3.06994,0.1869,0.0618708
106.561,85.8191,29.1793,6,3.05277,0.186561,0.0721885
106.284,85.2016,29.0937,6,3.0652,0.182583,0.0894282
106.088,84.5611,29.0096,6,3.18478,0.175506,0.107673
106.0,84.1242,28.9571,6,3.1328,0.169816,0.120554
105.93,83.4589,28.8886,6,2.97949,0.161043,0.141104
105.931,82.788,28.8379,6,2.92595,0.153515,0.161402
105.968,82.3413,28.8172,6,3.00774,0.150031,0.173598
106.074,81.6783,28.8106,6,2.77666,0.148237,0.187758
106.234,81.0312,28.8392,6,2.79242,0.151743,0.193298
106.367,80.6131,28.8808,6,2.77121,0.157484,0.189772
106.6,80.0125,28.9813,6,2.74051,0.17137,0.176559
106.864,79.452,29.1317,6,2.84497,0.19128,0.159169
107.052,79.1051,29.2616,6,2.77254,0.207569,0.14714
107.346,78.6311,29.5025,6,2.71916,0.235884,0.128588
107.643,78.2201,29.7991,6,2.79023,0.266993,0.109743
107.838,77.9847,30.0274,6,2.83207,0.287417,0.096931
108.118,77.6938,30.4135,6,2.80497,0.313641,0.0775747
108.374,77.482,30.8481,6,2.85982,0.329766,0.057263
108.528,77.3863,31.162,6,2.66878,0.332511,0.0426815
108.73,77.3124,31.6639,6,2.90415,0.322791,0.0192407
108.891,77.3222,32.1963,6,2.9481,0.298077,-0.00297253
108.976,77.3746,32.5642,6,2.91332,0.275922,-0.0170585
109.067,77.5199,33.1292,6,2.66178,0.238748,-0.0384328
109.118,77.7415,33.7027,6,2.6051,0.201175,-0.0621319
109.132,77.9291,34.086,6,2.4232,0.177418,-0.0804495
109.124,78.2655,34.6568,6,2.40581,0.144786,-0.116458
109.091,78.6616,35.2173,6,2.24649,0.11622,-0.172967
109.058,78.9549,35.5827,6,2.11152,0.0996224,-0.228492
109.001,79.432,36.1157,6,1.9161,0.0793122,-0.342431
108.945,79.9453,36.6284,6,1.88842,0.0664375,-0.470585
108.913,80.3027,36.9586,6,1.86869,0.0631754,-0.517052
108.881,80.8538,37.4368,6,1.88756,0.0667088,-0.480234
108.878,81.4135,37.8962,6,1.91467,0.0786804,-0.377824
108.896,81.7861,38.1935,6,1.79062,0.0899318,-0.315027
108.959,82.3362,38.6288,6,1.82444,0.109875,-0.246699
109.07,82.866,39.0551,6,1.81733,0.131778,-0.200455
109.173,83.2027,39.3367,6,1.76823,0.146498,-0.177328
109.374,83.6757,39.7584,6,1.81613,0.16695,-0.150011
109.629,84.1017,40.183,6,2.01597,0.183062,-0.128066
109.829,84.3555,40.4691,6,2.23131,0.190481,-0.114248
110.171,84.6856,40.9045,6,2.32724,0.19607,-0.0919434
110.561,84.9495,41.348,6,2.17927,0.195053,-0.0657173
110.844,85.0866,41.6478,6,2.06351,0.191094,-0.0468584
111.299,85.2316,42.1024,6,1.84018,0.181347,-0.0188013
111.786,85.303,42.5596,6,1.909,0.168634,0.0109938
112.125,85.3098,42.8633,6,1.92296,0.159383,0.0331459
112.65,85.2604,43.3129,6,1.99968,0.145557,0.0681026
113.192,85.1429,43.7489,6,2.02553,0.133185,0.10341
113.56,85.0294,44.0282,6,2.01056,0.126351,0.127101
114.118,84.8114,44.4239,6,2.11271,0.118831,0.16088
