s,curvature,torsion
0,0.239287823886495,0.262820722000176
0.0674420530225002,0.215160925910707,0.323957751227916
0.134937984709739,0.191205086801556,0.407511806544533
0.202494365222646,0.167426559444798,0.527130056809213
0.270113566952431,0.1438436746997,0.708257543696814
0.337794239571166,0.120515003274613,1.00215809852644
0.405531770800956,0.0976041996402744,1.5219835436276
0.473318739557691,0.0755541629606696,2.54131356694748
0.541145369008476,0.0556274283262483,4.71736756669753
0.608999987920097,0.0415663360583362,8.56020009165639
0.67686950950093,0.0408948116529544,9.03097157323255
0.744739940261565,0.0548514894914892,5.12004888430389
0.812596990482424,0.0760173866068393,2.69147017032956
0.88042687822164,0.0996949562729464,1.56505707864547
0.948217186768409,0.123923978894264,1.00398375495991
1.0159576606139,0.14768433963959,0.694633239298453
1.08364088489278,0.170268976578185,0.50915396489873
1.15126279789215,0.19108473279015,0.390613462662535
1.21882299040892,0.20958237220718,0.311216600945867
1.2863247523353,0.225231015297908,0.256321920888951
1.35377483622032,0.237510559893674,0.217775741850795
1.42118292137907,0.246029665209305,0.192528170439053
1.48856082570157,0.250882456366514,0.178191009043433
1.55592164444108,0.252299442206126,0.172029387935857
1.62327891985064,0.250528905597318,0.172669557043973
1.69064587461161,0.245834549188639,0.179620664474307
1.75803474433985,0.238492489560418,0.193074284507595
1.82545623639306,0.228787912794179,0.213870884013737
1.89291913355254,0.217011859225611,0.243600792445502
1.96043005313975,0.20345867875114,0.284856732653657
2.02799336494234,0.188424764740816,0.341705434559271
2.09561126115623,0.172221119486853,0.426852569080627
2.16328387259988,0.155220178832247,0.559888761490565
2.23100926885398,0.137847755298283,0.763639157646524
2.29878349321102,0.120607793468302,1.07325200598644
2.3666007131224,0.104147947707522,1.53750375514863
2.43445346843955,0.0893703801005985,2.2017853448929
2.50233299555989,0.0775703605558091,3.02668646694087
2.57022960670898,0.0704272497297971,3.71423254485974
2.63813310594846,0.0694205573852345,3.75076511440324
2.7060332270323,0.0747589064184477,3.04532794506581
2.7739200830897,0.0851417583410544,2.10069689648124
2.84178462434923,0.0985865744314974,1.32337837332355
2.90961908155792,0.113529424197996,0.778150676596895
2.97741734865652,0.128932979773564,0.409986396555934
3.04517528061269,0.144086159431879,0.158269706392505
3.11289088974777,0.158453366285025,-0.0204375895239876
3.1805644228439,0.171590766938947,-0.154657419118621
3.24819830190965,0.183104928595643,-0.263265871161697
3.31579691409064,0.192635174732799,-0.359541025769856
3.38336624089179,0.199849648648942,-0.453910384644575
3.45091332711643,0.204516397988088,-0.545831000096223
3.51844568884829,0.206697206174173,-0.63265538943532
3.58597086439955,0.206528717248438,-0.719800401191615
3.65349604610646,0.204151771385266,-0.812259598376919
3.72102773520448,0.199712372667304,-0.915463207141501
3.78857143083849,0.193365980223108,-1.0361203856011
3.85613136488175,0.18528671552254,-1.18322954937106
3.92371029246321,0.175684544467504,-1.36939599635704
3.99130934725752,0.164835871003232,-1.61244479058751
4.05892797071603,0.15313679591558,-1.93668439776206
4.12656392567032,0.14129014411255,-2.34672668602493
4.1942134164593,0.130627005916267,-2.79698236057999
4.26187137684516,0.122634719706581,-3.19461350222774
4.3295319480367,0.118544652879606,-3.40354718823821
4.39718909007797,0.118884991755403,-3.33532901064083
4.46483725053925,0.123204409422078,-3.03512141052825
4.53247201209884,0.130252204013227,-2.63774247636291
4.60009064356084,0.138441607246037,-2.26162526861653
4.66769248706444,0.14622591655487,-1.96722877340984
4.73527912792131,0.152263205570285,-1.77482916232293
4.80285431062662,0.155646542922302,-1.67148936089548
4.87042354875286,0.156426990075212,-1.61835107272668
4.9379934642401,0.154883909488844,-1.59336469881551
5.00557110386921,0.151252852697191,-1.58271069285742
5.07316332909249,0.145681673576998,-1.57807515266929
5.14077627907388,0.13820210463946,-1.57591551921134
5.20841489513443,0.128714405947236,-1.5781865221616
5.27608249235397,0.116984729914306,-1.59521356694285
5.34378036809867,0.102655529742491,-1.65448589506145
5.41150744772887,0.0852725456579179,-1.83177104964741
5.47925998618772,0.0645544356002258,-2.48723406303259
5.54703141014565,0.0414967873320681,-5.18950944224272
5.61481246656428,0.0215404161408489,-18.7918431797229
5.6825916996444,0.0291954040138135,-11.0908177003961
5.75035620297208,0.0567819132202959,-3.39043454645093
5.81809258246577,0.0880645220478947,-1.67574871356483
5.88578804124736,0.12013890098586,-1.07661732320038
5.95343147941178,0.151792334003726,-0.80288656183641
6.02101449076907,0.182076107190521,-0.659379792576422
6.08853213500372,0.210095791697692,-0.581054598492765
6.15598337074226,0.235108490080517,-0.53639895701733
6.22337113459426,0.256934759928028,-0.506884632448345
6.29070223163056,0.275520212758021,-0.485822563286686
6.35798704570206,0.290794694190196,-0.469764736076051
6.42523904443857,0.302677305186698,-0.456816588451376
6.49247410061048,0.311081971857759,-0.445904548976336
6.55970965480993,0.315922672863501,-0.436431492492425
6.62696374620939,0.317117681075534,-0.42810784118636
6.69425394067741,0.314592322617635,-0.420872549447641
6.76159618848364,0.308279899610407,-0.414870263592741
6.82900365018261,0.298239948837527,-0.416027773733055
6.89648562632941,0.285016665545345,-0.429195635309712
6.96404688469568,0.269278435629214,-0.453713610575433
7.03168742318592,0.251687896226072,-0.489480274571935
7.09940260758164,0.232893070862607,-0.536564193412143
7.16718365111124,0.213520911078726,-0.594662086110384
7.23501839257174,0.194171689026195,-0.6622107606695
7.30289232183185,0.175411780380471,-0.734925845558757
7.37078979805579,0.15776170104815,-0.803604790450631
7.43869540624008,0.14167673695302,-0.851394517815637
7.50659538777489,0.127453853749241,-0.870527798342268
7.57447876297769,0.115045934571589,-0.862339275881217
7.64233754838803,0.104322944627209,-0.815195058140376
7.71016655752827,0.0951504580356098,-0.716830551820338
7.77796312006569,0.0873989557390643,-0.556061952135396
7.84572674386161,0.0809627604028391,-0.325175483108382
7.9134587311996,0.0757889577912056,-0.0234207129928834
7.9811617607678,0.0719130885628061,0.337467759233539
8.04883944751074,0.0694922421625932,0.725642641959952
8.11649589321646,0.0688174096310913,1.08412605812402
8.18413524532107,0.0702120934315018,1.33055033290946
8.25176136894741,0.0737281177085992,1.42449498180245
8.31937777728412,0.0792486826482161,1.39153942597768
8.38698766114965,0.0865316439968536,1.28299470359518
8.45459392257779,0.095240895973337,1.14772996103468
8.52219920399631,0.104994300477621,1.01809224525899
8.58980590376119,0.115401400299521,0.9101645515538
8.6574161656241,0.126085130925876,0.82952279128426
8.72503182792308,0.136692378505085,0.776584968032503
8.79265431789506,0.146899477612066,0.749986764145707
8.86028448171762,0.15646611756702,0.737257823457456
8.92792244803198,0.165370332403206,0.726337667723621
8.99556771414942,0.173631386754195,0.716666392068522
9.06321931643605,0.181255787367276,0.708022088204336
9.13087598508413,0.188237352657373,0.700410043965164
9.19853627769395,0.194557700722406,0.693999121860033
9.2661986897739,0.200187078154213,0.689086319415038
9.3338617400527,0.205085478557674,0.686080326992337
9.40152402848236,0.209204018900288,0.685499935302743
9.46918426500547,0.212486559716244,0.687986064504681
9.53684126830223,0.214895815363858,0.690656937409185
9.60449395471421,0.21648076578356,0.689715089714609
9.67214136556263,0.217291521592746,0.684619339783234
9.73978272323318,0.21735228808056,0.67493243132396
9.80741749787541,0.216660864741319,0.66030128883815
9.87504547916654,0.2151888517767,0.640423500900157
9.94266684804057,0.212882587393515,0.614994256564873
10.0102822435487,0.20966480160598,0.583626816503485
10.0778928207538,0.205436948717184,0.545735504154997
10.1455002967802,0.200082183732333,0.500360759617314
10.2131069796984,0.193527654270305,0.454112994149896
10.2807156831639,0.185934918866097,0.412369364710572
10.3483294054194,0.177540956219426,0.371940782502667
10.415950988069,0.168596416144143,0.32951009663038
10.4835828652615,0.159361185577931,0.281434851185771
10.5512269013672,0.150101709989974,0.223645424584197
10.6188843084606,0.141090201730541,0.15173379435193
10.6865556335406,0.132606039532509,0.0614034962399068
10.754240805119,0.124939673819328,-0.0504745563547187
10.8219392295926,0.118398973656842,-0.183971782311027
10.8896499282955,0.113259925919885,-0.331140821642941
10.9573716729105,0.109601117903677,-0.479472554818651
11.0251030403279,0.107472722658584,-0.61651432466465
11.0928424203102,0.106944692168877,-0.72904750750932
11.1605880135199,0.108092529929144,-0.806014859286646
11.2283378296284,0.110980868603941,-0.841492400735591
11.296089693264,0.115649744388245,-0.836240394947704
11.3638412649179,0.122107662477836,-0.796962536940246
11.4315900833336,0.130332558770365,-0.733757106585993
11.4993336353624,0.140278553643744,-0.657172896582777
11.5670694607369,0.151796482957803,-0.586907032116343
11.6347953395342,0.164387035306593,-0.539920464372125
11.7025095935079,0.177489063898704,-0.517912157589663
11.7702113533492,0.190573273756093,-0.520235303071691
11.8379007082323,0.203146535807782,-0.545989459559934
11.9055787114302,0.214760624389567,-0.595094762798805
11.9732472217814,0.225027356129353,-0.668795826580004
12.0409085687045,0.233642255315002,-0.769886727972212
12.1085650404593,0.240419737119772,-0.902745200510189
12.1762182113621,0.245344199205609,-1.07303612028326
12.2438681519556,0.248740356342618,-1.24938024121936
12.3115128034486,0.251500486503475,-1.39214841333931
12.3791480124745,0.254525312566438,-1.49290889539096
12.4467680170846,0.258503565330882,-1.54392211228735
12.5143661593502,0.263832420747223,-1.54218554756805
12.5819357515196,0.270571672956261,-1.49151738814426
12.6494710124677,0.278444876945698,-1.40170677788376
12.7169679798767,0.286883884144802,-1.28546904833805
12.7844252990522,0.295099076532822,-1.1550487651381
12.8518447916855,0.302154605854772,-1.0199278530083
12.9192317140778,0.307161149103059,-0.8964087499321
12.9865945651788,0.309742038453894,-0.791810268050743
13.053944404146,0.309724288209962,-0.700270125341154
13.1212939919108,0.307000386495172,-0.6167750545921
13.1886569118497,0.301511990230729,-0.536757974289655
13.2560467073205,0.293238725292031,-0.455622697387236
13.3234760672628,0.282190758267045,-0.368137214612211
13.3909560889446,0.268404951539535,-0.267547573920831
13.4584956452441,0.251945727705767,-0.144113588879197
13.5261008827319,0.232913839883031,0.017548716181442
13.5937748730914,0.211520673166309,0.226577139910182
13.6615173655895,0.188280230953177,0.499440011894731
13.7293245689672,0.163905215307826,0.885646775589602
13.7971891448348,0.139356063615729,1.46849231584826
13.8651004821485,0.116064639123704,2.37348209561658
13.933045217691,0.0963593368407063,3.68550927769999
14.001007954075,0.0838761461688294,5.0162906559117
14.0689721200761,0.0824418815941221,5.17608267739241
14.1369209141287,0.0924543487710342,3.95997256955213
14.2048382701839,0.110328433101804,2.56497706432405
14.2727097855896,0.132149004973589,1.58331053956501
14.3405235522072,0.15538446467887,0.981387545752091
14.4082708378788,0.178613710877154,0.613002073048894
14.4759465859685,0.200973958862423,0.381755599557872
14.5435497128022,0.221858284401025,0.232718178109776
14.6110831832842,0.240777399898526,0.134893581579643
14.6785538462001,0.257298038342731,0.0703701061678841
14.7459720143103,0.271016907652167,0.0285057848293175
14.8133507803882,0.281551807867434,0.0028679706975903
14.880705068759,0.288541150817696,-0.0103861900942819
14.9480504386908,0.291765533392203,-0.0177773293308539
15.0154018355874,0.291501937208364,-0.0244889549168492
15.0827727008124,0.288160161996687,-0.0308475214159226
15.1501743732773,0.282158150564098,-0.0370641584202603
15.2176156857281,0.273916016814933,-0.0432679892213759
15.2851027674687,0.26385027594706,-0.0495169736584573
15.3526390590908,0.252368745754931,-0.0557925297907802
15.4202255349481,0.239866424647345,-0.0619796608098253
15.4878611214719,0.226722512049731,-0.0678321933623404
15.5555432939028,0.213298670824932,-0.0729225281120008
15.623268820504,0.19989530599847,-0.0875849789197277
15.6910343786903,0.18663219002043,-0.126299761963011
15.7588365936399,0.173598244855093,-0.196066244450673
15.826671850879,0.160904790643885,-0.306031560196393
15.8945361212916,0.148701471032318,-0.467622487894485
15.9624248073388,0.137204534524212,-0.693683469615933
16.0303326113352,0.126741452163268,-0.994808832467498
16.0982534293934,0.117811928197118,-1.3694077989153
16.1661802783074,0.111149849142427,-1.78424458914472
16.2341052672289,0.107735407248837,-2.15325125366123
16.302019636023,0.108558922112391,-2.31521665113339
16.3699139910727,0.113886317845369,-2.20032499012465
16.4377788980985,0.123235487037314,-1.90492598544961
16.5056055978053,0.135648761796215,-1.55561273457772
16.5733866925598,0.15000145013573,-1.23438327692841
16.6411167591152,0.165202491285133,-0.971889567549432
16.7087928409648,0.180261432184051,-0.769788988587232
16.7764147716432,0.194285483500865,-0.619228575941766
16.8439852821125,0.206457179536002,-0.509896428193454
16.9115098515723,0.216014217061243,-0.433304378907345
16.9789962746544,0.222327679397805,-0.380080367313378
17.0464540103717,0.225164164400499,-0.341554689146381
17.1138935044287,0.224402597986643,-0.314029991935002
17.1813254859207,0.219939745828314,-0.295514351432296
17.2487602239311,0.211687952337822,-0.285358352053304
17.3162067838143,0.199572463273731,-0.284347108519151
17.3836723286305,0.183528046605375,-0.295444555826397
17.4511615141117,0.163495202992126,-0.326036469661738
17.5186760282922,0.139417202541253,-0.394773146038748
17.5862143297479,0.11124205050107,-0.556667419049571
17.6537716412256,0.0791829798142344,-1.0099535463349
17.7213402605648,0.0445860667441569,-2.98999368437451
17.7889102815888,0.0125660922719896,-36.5541313655052
17.8564707373735,0.0324621714256263,-5.60277305814064
17.924011005706,0.0676171874487585,-1.41419809300136
17.9915222620913,0.10118930326763,-0.74448095344173
18.0589987611507,0.131340300114581,-0.555438578630853
18.1264387411647,0.156660414167802,-0.512852359863812
18.1938447790658,0.175815469677127,-0.547403295758576
18.2612234758739,0.187534510793956,-0.651135692933987
18.3285844280612,0.19107203325229,-0.8129837524631
18.3959386048771,0.187474792160426,-1.02255029118703
18.4632966189848,0.178324941276433,-1.30007931674065
18.5306673539751,0.165355066036409,-1.6686527195287
18.5980571015205,0.150492736842038,-2.14548949814631
18.665469236902,0.135887446806517,-2.713765274237
18.7329043873371,0.123815153812023,-3.26887991233817
18.8003609918555,0.116254478270299,-3.59448482686569
18.8678361145259,0.114072855718477,-3.50016637279864
18.9353263540503,0.116404035432066,-3.03287232449938
19.0028286887117,0.12112659459441,-2.47415068763031
19.0703410546446,0.126437425135875,-2.00326584018821
19.1378625171314,0.131165566352282,-1.6333271383844
19.2053932089563,0.134573076702879,-1.34654971520218
19.2729341535563,0.136207814063074,-1.11958215582331
19.3404870108548,0.135795060159867,-0.93138761166531
19.4080537764556,0.133168693481482,-0.763821289545441
19.4756364615101,0.128230550921176,-0.599560185418659
19.5432367780617,0.12092911132988,-0.418358360433249
19.6108558529894,0.111254086086202,-0.190208630277285
19.6784939922222,0.0993264275880648,0.0980701448001867
19.7461505058962,0.0856643524787246,0.475461013915273
19.8138236165601,0.071000359402203,1.0523085967743
19.8815105074548,0.0562986607113668,2.04697242024682
19.9492075108516,0.0430246676070645,3.83070784716844
20.0169104017195,0.0336902931199856,6.29497085945571
20.0846147534197,0.031491997210206,6.71430865762429
20.1523163091617,0.0363432716912449,4.2551503648243
20.2200113248056,0.0443569054440295,2.03079760028427
20.287696845234,0.0524227809976966,0.629565650088568
20.3553708866744,0.059130717515858,-0.224887035559484
20.423032485234,0.0643637692235808,-0.734142419581003
20.4906815921422,0.0684665631161373,-1.05205507640408
20.5583189203808,0.0718440683767634,-1.23375115292399
20.6259458025218,0.0748187555797698,-1.29973213531155
20.6935640684388,0.077554345933996,-1.26267415741
20.7611759380785,0.0800261718009968,-1.13677392785951
20.8287839165822,0.0820335426063065,-0.936676580305435
20.8963906753597,0.0832445384286534,-0.671213013095624
20.963998903263,0.0832609537220683,-0.335629318559324
21.0316111181226,0.0817520792266707,0.0100939137215396
21.0992294720381,0.0787027856302449,0.31522922366021
21.1668556292777,0.0742645623665917,0.609129523974855
21.234490697654,0.0686588154015108,0.91882233648929
21.3021351954567,0.0621499413638764,1.27460612828592
21.3697890575001,0.0550350344492235,1.71753336905901
21.4374516795134,0.0476508449920911,2.31046763241328
21.5051219961202,0.0404085910888091,3.15083538457895
21.572798585308,0.033880921438179,4.35491197180069
21.6404797915547,0.0289575471431178,5.86848977813115
21.7081638601252,0.0270146270946613,6.84068200422147
21.7758490662478,0.0293848740247675,5.95777669026309
21.8435338257679,0.0355147776661131,4.18735063024275
21.9112168111528,0.0437047553565053,2.78512571143723
21.9788970703563,0.0525273920273599,1.88017153629624
22.0465741276063,0.061006582743996,1.29635908767975
22.1142480443741,0.0684260844547403,0.893493023465672
22.1819194210267,0.0741999211289056,0.586287752546722
22.2495893243754,0.0778137852405918,0.319529277303432
22.3172591335464,0.0788055238623528,0.0472058213833761
22.3849303066543,0.0768789655419704,-0.238222631750377
22.4526040954359,0.0722462688691432,-0.552354257555172
22.5202812785651,0.0653154693440625,-0.970597882611629
22.5879619624461,0.0566217018854628,-1.61970823225952
22.6556454662362,0.0469588618898086,-2.74556887410461
22.7233302992147,0.0377407612426524,-4.73410555712624
22.7910142300427,0.0317353444875841,-7.22801458278961
22.8586944399736,0.0327005949099135,-7.18847276709335
22.926367745904,0.0411287230539109,-4.72369644238342
22.9940308742652,0.0539780158823852,-2.82069359775047
23.0616807631731,0.0687894494235075,-1.77155985791351
23.1293148698409,0.0842773716831316,-1.19372844171993
23.1969314620318,0.0996998753029499,-0.856171082060184
23.2645298674414,0.114534359154839,-0.646850688065663
23.3321106556159,0.128352936923297,-0.510704974743028
23.3996757302467,0.14077218589297,-0.419195649600153
23.4672283127107,0.15143188973866,-0.356760050211907
23.5347728018459,0.159986078276571,-0.314638988943313
23.6023145002882,0.166099755487189,-0.287962785042909
23.6698592042098,0.169448388200222,-0.274389202764413
23.7374126634126,0.169840373223815,-0.26825345526171
23.8049799958387,0.1675788024649,-0.262275381471932
23.8725652505551,0.163087604998732,-0.253214149452412
23.9401711313011,0.156785572311607,-0.237308483691921
24.0077988503704,0.149083467978602,-0.209683517885057
24.0754481135996,0.140382326984546,-0.163735661776554
24.1431172313915,0.131074015974292,-0.0905020128947433
24.2108033450288,0.121545796237058,0.0217989064581079
24.2785027541189,0.112191648126838,0.187470227583586
24.3462113297929,0.103434161470717,0.420853202850174
24.4139249949989,0.0956647215412155,0.697989273362428
24.4816401512806,0.0889757628092798,0.978571046711784
24.5493538452894,0.0834116888714816,1.24415613064103
24.6170638056611,0.0790238177570983,1.47162519418207
24.6847684512775,0.0758253857824449,1.63871527607671
24.7524668762872,0.0737496392999383,1.7327797608922
24.8201588105013,0.0726261037854195,1.75767270366917
24.8878445520462,0.0721851836565848,1.73354834296111
24.9555248684214,0.0720882056027312,1.69008088918239
25.0232008623667,0.0719697740653426,1.6588704254574
25.0908738009407,0.0715709017864089,1.66506439736721
25.1585449295544,0.071041428225002,1.69885582547102
25.2262153272306,0.070659726788919,1.73622689211394
25.293885804006,0.0707114801716105,1.75105596056235
25.3615568284952,0.0714550350132804,1.71905916354122
25.4292284839749,0.0730880625207529,1.62434080748972
25.4969004505336,0.0757253712498045,1.46459329667432
25.5645720100458,0.0793970684712444,1.25088967853346
25.6322420706128,0.0840682583422331,1.00207538524086
25.6999092076697,0.0896723111498478,0.737781777999707
25.7675717218722,0.0960863731485121,0.498865010614728
25.8352277534989,0.102991481883973,0.314754575430064
25.902875501697,0.110073230324857,0.179391240209011
25.9705134565836,0.117061871815539,0.0837778843463588
26.0381405940961,0.123712754411787,0.0193001058790517
26.1057565272594,0.12979329150327,-0.0211257066187927
26.1733616086054,0.135075213760545,-0.0428521686855445
26.2409569785038,0.139330548744857,-0.0496259467154599
26.3085445549467,0.142330086263096,-0.0437567612266449
26.3761269618818,0.143843482045221,-0.0261999194527246
26.443707394213,0.143723194150553,-0.000526991879133958
26.5112893952314,0.142154851343483,0.0308348610414355
26.5788765436917,0.139410962759253,0.0697591023311444
26.6464721596796,0.135768915363803,0.118192753798457
26.7140790759276,0.131512059101853,0.178020965789138
26.7816994767697,0.12693153063555,0.25073219354027
26.8493348029268,0.122328835135727,0.336798602660422
26.9169857186384,0.118018844072327,0.434710912359731
26.984652136833,0.114332243650508,0.53974701986219
27.0523332980654,0.111615643939532,0.642887305491737
27.1200278996303,0.110154398792784,0.706921251541554
27.1877342642318,0.109920616661148,0.701255323164517
27.2554505105616,0.110738815535214,0.62992971045497
27.3231746973974,0.112358154983572,0.503241176753096
27.3909049337796,0.114477441467717,0.333190641229504
27.4586394489778,0.116781149414468,0.129310784027245
27.5263766170771,0.118979114553029,-0.103679919312418
27.5941149339638,0.120847726485611,-0.36628553912662
27.6618529491726,0.122275606948999,-0.663069261423482
27.7295891614953,0.123319772415591,-0.999761007209355
27.7973218960582,0.124270264023737,-1.33014518480167
27.8650492052499,0.125603109736172,-1.6002921195413
27.9327688483727,0.127813242154906,-1.79887361073861
28.0004783388204,0.131308870220629,-1.91710014190685
28.06817503999,0.136335942296141,-1.95647196753919
28.135856296691,0.142941534242012,-1.93126672357349
28.2035195830116,0.1509851557796,-1.86437765345014
28.2711626436007,0.160187326737591,-1.78010766683833
28.3387836037553,0.170193406751469,-1.6986245201366
28.4063810245697,0.180634176163961,-1.6339459991153
28.4739538859866,0.191256263528443,-1.5724608785761
28.5415015719898,0.202119440429436,-1.49385361636075
28.6090240342613,0.213226391789681,-1.400405285855
28.6765220494724,0.224431952252212,-1.29653368076184
28.7439974675623,0.235463303277483,-1.1871945496065
28.8114534071481,0.24594573916144,-1.0767714350135
28.8788943551801,0.255429222879679,-0.968503168712259
28.9463261291387,0.26341274171471,-0.864327792810119
29.0137556645542,0.26936518848675,-0.764955034062785
29.0811905984813,0.272742604218599,-0.669994171742337
29.1486386337998,0.273142776212848,-0.58475622738044
29.2161067746198,0.270746470674161,-0.509557680341864
29.2836007063278,0.265905439062602,-0.436964229481719
29.3511243868866,0.258988605585275,-0.360360422749884
29.4186798273427,0.250372329540586,-0.273190438805278
29.4862670683919,0.240437447556855,-0.168414164435167
29.5538843530536,0.229574070831601,-0.0381640164085168
29.6215284894826,0.218196295362158,0.126253996424265
29.689195395127,0.206769879421548,0.333596246171713
29.7568808136912,0.195855826940702,0.590265931417033
29.8245811860252,0.186090424603987,0.873808175614105
29.8922943311058,0.177971431238916,1.14866877993927
29.9600193515388,0.172021739994515,1.38931960022749
30.0277562497356,0.168767537285186,1.56362456602655
30.095505581313,0.168614261341592,1.64371301745333
30.1632681519438,0.171730964321036,1.61971571501874
30.2310447430617,0.177994510360935,1.50561880814751
30.2988358460135,0.18701946526028,1.33173693764352
30.3666413802099,0.198249895079005,1.13068866337773
30.4344603685491,0.211063415278916,0.927278770870671
30.5022905498364,0.224892401418961,0.743214187247118
30.5701280807886,0.239400722828896,0.587679942867265
30.637967619842,0.254379807139918,0.457308224708749
30.7058025483707,0.269692336027626,0.348168300663349
30.773625168143,0.285255899367675,0.25655217774223
30.841426874681,0.301030162533892,0.179263479605771
30.9091983131863,0.317007168779292,0.113668921857833
30.9769295238445,0.333204109847953,0.0576511132618956
31.0446100834839,0.349657915283765,0.00952975796368265
31.1122292507518,0.366421120114227,-0.0320192942558355
31.1797761392878,0.383458768494243,-0.0629657404163989
31.2472403366074,0.400318290580155,-0.0804315496797978
31.3146135199251,0.41637778926566,-0.0869495097379361
31.3818911963762,0.430940988515778,-0.0845331133714785
31.4490740497162,0.44324604000522,-0.0745966529134294
31.5161688152546,0.452480315235192,-0.0579137628217742
31.5831886308861,0.457800512304736,-0.0345604701779621
31.6501528291057,0.458357171446476,-0.00378456931138346
31.7170861613924,0.453322110696579,0.0362826172847465
31.7840174824924,0.44191677773895,0.0892278367905704
