#fname degree numKnot L1 L2 L3 L4 MSE traceH AIC AIC0 GCV GCV2 cv_avr cv_stdev cv_error ts_avr ts_stdev ts_error sigma0 sigma_opt
00004041.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0 4.9101256798675e-005 120 -138.304734754579 2137.0158372246 -0.017484056565345 0.0131449476367297 0.223802316305591 0.174714959860786 0.771535668470192 -0.238823115694075 3.59692981010662 3.61844945741822 1 7.27974172582769e-005 
00004041.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0 4.33730279520776e-005 121 -156.246277375661 2143.01436506979 -0.0159675075111998 0.012445263207242 0.222714885402117 0.178552707813787 0.773471794100796 -0.235788329082388 3.50869251169664 3.53041259292541 1 7.01663332659388e-005 
00004041.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0.0001 5.03222749472361e-005 112.364241486991 -179.808670483917 2091.20159994821 -0.0227625120886833 0.0126048470136306 0.210070218509051 0.142645322439404 0.778406952819426 -0.242982840256029 3.16950246512977 3.19441917165554 1 7.27974172582769e-005 
00004041.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0.0001 4.48508852726009e-005 113.272269056938 -197.199677721901 2096.64835922075 -0.0207826129727218 0.0119750700840764 0.209052377547366 0.149660154191372 0.780721876959102 -0.227087426133991 2.82472221698474 2.85047661603538 1 7.01663332659388e-005 
00004041.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0.0002 5.21279612842506e-005 108.599650226918 -196.02152226406 2068.61451644916 -0.0269703559931549 0.0125035567278064 0.207352061464586 0.139505291936656 0.780511893499132 -0.166960196949279 2.71632634255168 2.73536667991379 1 7.27974172582769e-005 
00004041.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0.0002 4.70745983462484e-005 109.458209198666 -211.939186865459 2073.76457156537 -0.0247048703819241 0.011951196428759 0.206021154847904 0.145625760256276 0.782936679894212 -0.130636871306419 2.6581625495 2.67348911734268 1 7.01663332659388e-005 
00004041.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 120 0 0 0 0.0005 5.7277968815134e-005 101.774707069125 -218.789877734886 2027.66618105434 -0.0402497291928879 0.0125303857081305 0.203791969724211 0.134079679008347 0.783067699507947 -0.203306558582085 2.74806222428415 2.77135156590586 1 7.27974172582769e-005 
00004041.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 121 0 0 0 0.0005 5.31680229764162e-005 102.559691989222 -231.011749918265 2032.37503431884 -0.0369768312534324 0.0121338248043709 0.202475750588675 0.138641552969581 0.785157187887273 -0.13963210566054 2.26486391116836 2.28397638475938 1 7.01663332659388e-005 
00004041.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 120 0 0 0 0.001 6.37618386255678e-005 95.7128579752009 -232.270674757109 1991.29675284534 -0.0680911768569853 0.0127237109023197 0.200899259441625 0.130246099093647 0.785272913099956 -0.199344277032426 2.30672003453088 2.33381133338167 1 7.27974172582769e-005 
00004041.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 121 0 0 0 0.001 6.04666216386052e-005 96.4435169236715 -240.97603875948 1995.6798596654 -0.0618127225363492 0.012446955276832 0.199915963159482 0.133518270435001 0.786791280438533 -0.164449579735617 2.07321736499835 2.09771801303911 1 7.01663332659388e-005 
00004041.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.002 5 120 0 0 0 0.002 7.27974172582769e-005 89.3695599462552 -238.43175283826 1953.23928681537 -0.197391596145196 0.0130809180226229 0.197949288798423 0.126706328333432 0.787604970719289 -0.247409801376642 1.98865524465215 2.02900540468497 1 7.27974172582769e-005 
00004041.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.002 5 121 0 0 0 0.002 7.01663332659388e-005 90.0475158612523 -243.824666515298 1957.30634611677 -0.163801530818738 0.0128945036318769 0.197411757034965 0.128792708793552 0.788473616283677 -0.256570838402413 2.19501435048195 2.23330746726535 1 7.01663332659388e-005 
00004041.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.005 5 120 0 0 0 0.005 8.97502997723275e-005 81.0495889101517 -228.502054577203 1903.32381748956 0.175777237125622 0.0138376006047498 0.194401014446693 0.121993328250014 0.790366075773864 -0.228514628284444 1.92483385451984 1.96271241109034 1 7.27974172582769e-005 
00004041.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.005 5 121 0 0 0 0.005 8.75675306576769e-005 81.6585963208263 -230.422378828061 1906.97730098194 0.200008330576147 0.0137157700671226 0.19430168260992 0.123006987867431 0.790621291068153 -0.226190793998146 1.86861337715129 1.90714249830865 1 7.01663332659388e-005 
00004041.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.010 5 120 0 0 0 0.01 0.000107514388687076 75.0095468220125 -202.028944145742 1867.08813033157 0.0833499442937461 0.0146425869578152 0.192101825221445 0.118359070661881 0.792086589802068 -0.188176644153871 1.64668269535998 1.68210798726724 1 7.27974172582769e-005 
00004041.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.010 5 121 0 0 0 0.01 0.000105334490851872 75.5688378611354 -201.885436007226 1870.44331633257 0.0870701244559703 0.0145380628189963 0.192154547300868 0.118971156773918 0.792126159058169 -0.187842607463585 1.68039474370934 1.71505701703219 1 7.01663332659388e-005 
00004041.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.020 5 120 0 0 0 0.02 0.000130727549952096 69.2804544475594 -154.453029958337 1832.7195418673 0.0597746241992961 0.0156533461856286 0.189957021654478 0.114813578905134 0.793686743807314 -0.0972358184298513 1.73535502750899 1.75362270031036 1 7.27974172582769e-005 
00004041.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.020 5 121 0 0 0 0.02 0.000128275598218434 69.7937442031497 -152.509024921502 1835.79865024925 0.0611261437112143 0.0155483672619596 0.19007664191266 0.115245517343919 0.793630989940386 -0.0990364763920113 1.85595856548482 1.87329392435301 1 7.01663332659388e-005 
00004041.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.050 5 120 0 0 0 0.05 0.00017310973382421 62.2499827980865 -47.012127786646 1790.54760419172 0.0481334753643289 0.0173626640802909 0.187017079059448 0.110417668033594 0.795974179244198 -0.0279175625739981 1.48385636076324 1.49511544713101 1 7.27974172582769e-005 
00004041.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.050 5 121 0 0 0 0.05 0.000169795037846715 62.7080182532405 -42.9490810558686 1793.29496504577 0.0486214658955467 0.0172361689474594 0.187188560295267 0.110739510134796 0.795849075649724 -0.0272352352075802 1.50538175369046 1.5163987823196 1 7.01663332659388e-005 
00004041.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.100 5 120 0 0 0 0.1 0.000217970752045358 57.3588332879239 82.015847737903 1761.21223641242 0.044679093106728 0.0190056241006042 0.184610590259668 0.107396568655702 0.797945244379721 0.0115357265864975 1.50043244800975 1.50729678272336 1 7.27974172582769e-005 
00004041.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.100 5 121 0 0 0 0.1 0.000213598447482186 57.7787610572891 87.9152299310856 1763.73067934634 0.0448946938832958 0.0188536974073212 0.184809279767004 0.107666811673371 0.797784789464819 0.010764371729091 1.49731846784992 1.50427089223362 1 7.01663332659388e-005 
00004041.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.200 5 120 0 0 0 0.2 0.000277660278934973 52.8313452799837 265.575544112113 1734.06264857319 0.0434737871757433 0.0209749499858746 0.181976150438816 0.10478189396055 0.800209222108134 0.0117458490312333 1.3589008301181 1.36645423872592 1 7.27974172582769e-005 
00004041.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.200 5 121 0 0 0 0.2 0.000271888006554663 53.2162727907541 274.038939698553 1736.37073016381 0.043529825014267 0.0207949867205865 0.182204163432309 0.104998387885214 0.80001155808181 0.0110943060878882 1.36103687933703 1.36864695777831 1 7.01663332659388e-005 
00004041.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.500 5 120 0 0 0 0.5 0.000386415624446036 47.3799225617281 616.810900992901 1701.38206238746 0.043983599931097 0.0241005850578189 0.178189845185332 0.102159903433691 0.803625555896185 0.0172194622141484 1.23830828865167 1.24597448638352 1 7.27974172582769e-005 
00004041.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.500 5 121 0 0 0 0.5 0.000378113224484097 47.7233827435895 630.155386475163 1703.44068976183 0.0439023620112718 0.0238793966835742 0.178436113251258 0.102306070013293 0.80339988642322 0.0170443062268561 1.24655949052307 1.25419453889479 1 7.01663332659388e-005 
00004041.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d1.000 5 120 0 0 0 1 0.000498435404066334 43.6348214017955 989.808765947304 1678.94024451122 0.0455027718942386 0.0268914376743216 0.175405660562357 0.100717207045596 0.80620572696102 0.0146537508297028 1.33213102717987 1.33952708610717 1 7.27974172582769e-005 
00004041.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d1.000 5 121 0 0 0 1 0.00048751915708049 43.9501712296479 1008.23998834975 1680.82953800286 0.0453419188136736 0.0266346979983037 0.1756364557933 0.100830398559427 0.80599089288897 0.0151566690292523 1.31170771371019 1.3191647850852 1 7.01663332659388e-005 
