x,y,z,label,radius,curvature,torsion
69.0808,100.394,4.92489,132,-1,0.0836585,0.0828102
69.3321,100.116,4.948,4,2.24273,0.0785328,0.0906161
69.7258,99.707,4.97315,4,2.38378,0.0710626,0.104813
70.1386,99.3068,4.98873,4,2.42458,0.0639557,0.122901
70.5695,98.9153,4.99685,4,2.47423,0.0573201,0.145987
71.0176,98.5319,4.99971,4,2.59347,0.0512875,0.173776
71.4817,98.1562,4.99954,4,2.43998,0.0460266,0.205406
71.9607,97.7878,4.99865,4,2.43479,0.041728,0.238182
72.4534,97.4261,4.99939,4,2.48154,0.0385915,0.265373
72.9587,97.0708,5.00417,4,2.40317,0.036772,0.278247
73.475,96.7214,5.01542,4,2.4673,0.036335,0.271634
74.0011,96.3776,5.03557,4,2.39373,0.0372308,0.247317
74.5351,96.0389,5.06705,4,2.28471,0.0393167,0.212757
75.0753,95.7052,5.11222,4,2.29377,0.0423981,0.176416
75.6199,95.3764,5.17339,4,2.28471,0.0462851,0.143724
76.1665,95.0523,5.25277,4,2.40501,0.050826,0.117391
76.713,94.7331,5.35245,4,2.39379,0.0559216,0.0973831
77.2568,94.4188,5.47436,4,2.34166,0.0615343,0.0826311
77.7952,94.1096,5.62024,4,2.35923,0.0676768,0.0721317
78.3252,93.8059,5.79164,4,2.30105,0.0743751,0.0650545
78.8438,93.508,5.98987,4,2.22497,0.0816474,0.0606702
79.3476,93.2163,6.21596,4,2.38378,0.0894937,0.0583332
79.8333,92.9311,6.4707,4,2.25746,0.0978308,0.0574256
80.2972,92.6527,6.75457,4,2.30862,0.10647,0.0579431
80.736,92.3813,7.06771,4,2.26262,0.115133,0.059893
81.1461,92.117,7.40994,4,2.22752,0.123461,0.0624789
81.5244,91.8594,7.78067,4,2.31443,0.13102,0.065656
81.8678,91.6084,8.17898,4,2.28844,0.1373,0.0697094
82.1737,91.3633,8.60357,4,2.30987,0.141787,0.0743949
82.4399,91.1232,9.05275,4,2.20677,0.14411,0.0793742
82.6646,90.8871,9.52451,4,2.2373,0.144035,0.0849099
82.8466,90.6538,10.0165,4,2.29061,0.141484,0.0913982
82.9853,90.4218,10.5262,4,2.18834,0.136628,0.0992639
83.0807,90.1894,11.0507,4,2.44381,0.129839,0.10904
83.1334,89.9549,11.587,4,2.31527,0.121594,0.121516
83.1447,89.7165,12.1318,4,2.28459,0.112439,0.137479
83.1166,89.4721,12.6819,4,2.30101,0.10295,0.158013
83.0771,89.3049,13.0497,4,2.31186,0.0967109,0.174892
82.9892,89.0461,13.6007,4,2.53099,0.0878843,0.20549
82.8699,88.7759,14.1476,4,2.44407,0.0802665,0.240473
82.7233,88.4924,14.6869,4,2.47854,0.0745347,0.274812
82.5541,88.1935,15.2154,4,2.49702,0.0713069,0.299452
82.3673,87.8776,15.7296,4,2.4851,0.0709837,0.304447
82.168,87.543,16.2266,4,2.47479,0.0735618,0.289092
81.9618,87.1882,16.7036,4,2.63807,0.0786545,0.261744
81.7545,86.8122,17.158,4,2.68736,0.0856691,0.232186
81.5516,86.4144,17.5879,4,2.60931,0.0940443,0.205824
81.3588,85.9946,17.9915,4,2.64014,0.103237,0.184729
81.1818,85.553,18.3678,4,2.50356,0.112695,0.169109
81.0258,85.0903,18.7159,4,2.56153,0.12183,0.158359
80.8959,84.6081,19.0357,4,2.51741,0.130027,0.152322
80.7968,84.1081,19.3275,4,2.57877,0.13672,0.150915
80.7326,83.593,19.5921,4,2.50129,0.141671,0.15273
80.7067,83.066,19.8311,4,2.53712,0.145106,0.15601
80.7223,82.531,20.0461,4,2.55161,0.1474,0.159423
80.7815,81.9923,20.2396,4,2.54607,0.148954,0.162109
80.8862,81.4544,20.4142,4,2.6995,0.150019,0.16417
81.0373,80.9227,20.5726,4,2.6956,0.150866,0.16587
81.2352,80.4025,20.718,4,2.57697,0.15186,0.166821
81.4793,79.8995,20.8537,4,2.63934,0.153558,0.16474
81.7681,79.4196,20.9831,4,2.50007,0.156463,0.15908
82.0994,78.9689,21.1093,4,2.23489,0.160859,0.150112
82.4701,78.5532,21.2359,4,2.30913,0.166825,0.139187
82.8762,78.1782,21.3656,4,2.41818,0.174254,0.127217
83.3132,77.8492,21.5013,4,2.26735,0.182813,0.11494
83.776,77.5711,21.6455,4,2.37944,0.191988,0.103224
84.2587,77.3479,21.8,4,2.31988,0.201179,0.092564
84.7552,77.1831,21.9664,4,2.32773,0.209689,0.083014
85.2586,77.0792,22.1459,4,2.41141,0.216819,0.0747728
85.7623,77.0376,22.3388,4,2.42047,0.222287,0.0681055
86.259,77.0588,22.5452,4,2.39205,0.226169,0.0624675
86.7415,77.1425,22.7647,4,2.29275,0.228661,0.0574591
87.2027,77.2872,22.9962,4,2.21714,0.229991,0.0529814
87.4948,77.4164,23.1566,4,2.14716,0.230303,0.0502655
87.9051,77.6573,23.4051,4,2.21022,0.229933,0.0465914
88.2762,77.9511,23.6613,4,2.2121,0.228514,0.0435858
88.6022,78.2934,23.9232,4,2.21054,0.226087,0.0416875
88.8781,78.6792,24.1884,4,2.15633,0.222661,0.0409102
89.0996,79.1025,24.4548,4,2.19218,0.218101,0.0413486
89.2634,79.5573,24.72,4,2.03803,0.212316,0.0431997
89.3671,80.0369,24.982,4,2.11509,0.205393,0.0465463
89.4095,80.5348,25.2391,4,2.05285,0.197384,0.0515743
89.3903,81.0443,25.4898,4,2.05576,0.188324,0.0582177
89.3103,81.5588,25.7334,4,2.00947,0.178406,0.0664179
89.1711,82.0721,25.9693,4,2.0407,0.167901,0.0766389
88.9754,82.5783,26.1977,4,2.06333,0.157085,0.0892837
88.7265,83.0718,26.4192,4,2.02745,0.146282,0.104166
88.4286,83.5479,26.635,4,2.03085,0.135806,0.121879
88.0863,84.0022,26.8469,4,2.06754,0.125902,0.14306
87.7047,84.4312,27.0569,4,1.9772,0.116891,0.165726
87.2895,84.832,27.2676,4,2.05493,0.109252,0.186905
86.8463,85.2027,27.4819,4,2.08126,0.103351,0.202728
86.3807,85.5416,27.7026,4,1.9254,0.0993205,0.210392
85.8982,85.8482,27.9328,4,1.91127,0.0970237,0.208631
85.4038,86.1222,28.175,4,1.88412,0.0961068,0.196837
84.9023,86.3638,28.432,4,2.01044,0.0960199,0.176846
84.3978,86.5738,28.7057,4,2.03085,0.0961471,0.152338
83.8938,86.7531,28.9979,4,1.9408,0.0959124,0.124349
83.3932,86.903,29.3097,4,1.88554,0.0948044,0.0930851
82.8983,87.0249,29.6418,4,1.78083,0.0924381,0.0604158
82.4106,87.1201,29.9941,4,1.78319,0.0886226,0.0252351
81.9308,87.1901,30.366,4,1.80254,0.0833649,-0.0155834
81.4591,87.2361,30.7561,52,1.78468,0.0768979,-0.0628089
80.995,87.2592,31.1626,52,1.67729,0.0697561,-0.116801
80.5373,87.2603,31.583,5,1.70138,0.062676,-0.179594
80.0844,87.2403,32.0143,5,1.655,0.0565433,-0.246882
79.6345,87.1995,32.4534,5,1.45278,0.0522671,-0.302028
79.1855,87.1383,32.8966,5,1.46049,0.0505754,-0.321086
78.7353,87.0566,33.3402,5,1.57717,0.0517122,-0.293399
78.4334,86.9908,33.6342,5,1.59158,0.0538574,-0.258069
77.9765,86.8748,34.0699,5,1.54856,0.0585677,-0.199152
77.5131,86.7376,34.4956,5,1.52218,0.0643188,-0.146673
77.0417,86.5789,34.9075,5,1.51107,0.0703803,-0.105647
76.5614,86.3983,35.3021,5,1.48718,0.0761991,-0.0758189
76.0714,86.1954,35.6758,5,1.4765,0.0813949,-0.0543384
75.5715,85.9704,36.0253,5,1.44919,0.0857359,-0.0387853
75.0623,85.7233,36.3476,5,1.46017,0.0892061,-0.0282883
74.5448,85.4547,36.6398,5,1.53653,0.0920137,-0.0216275
74.0208,85.1655,36.8994,5,1.55154,0.094458,-0.0178698
73.4924,84.8571,37.1239,5,1.531,0.0969077,-0.0163944
