x,y,z,label,radius,curvature,torsion
122.021,84.1063,1.68531,133,-1,0.0516655,-0.011452
121.706,83.8251,1.78755,6,2.53018,0.051334,-0.0123177
121.229,83.4088,1.92406,6,2.66436,0.0506539,-0.0141418
120.749,82.999,2.04095,6,2.46413,0.0496915,-0.0167839
120.266,82.5958,2.13898,6,2.28343,0.0483758,-0.020533
119.778,82.1991,2.21897,6,2.27817,0.0466311,-0.0257229
119.287,81.8089,2.28189,6,2.48215,0.0443745,-0.033079
118.793,81.4251,2.32885,6,2.46314,0.0415286,-0.0439605
118.296,81.0477,2.36119,6,2.43699,0.0380495,-0.060874
117.795,80.6766,2.38044,6,2.35911,0.0340063,-0.0880971
117.292,80.3117,2.38839,6,2.45008,0.0295279,-0.133782
116.787,79.9527,2.38702,6,2.49572,0.0248211,-0.21533
116.279,79.5997,2.37852,6,2.61113,0.0203014,-0.366587
115.769,79.2525,2.36529,6,2.46611,0.0168952,-0.596441
115.258,78.9111,2.34991,6,2.48189,0.016267,-0.709956
114.746,78.5757,2.33518,6,2.46799,0.0195381,-0.522792
114.232,78.2466,2.32409,6,2.45757,0.0258662,-0.303899
113.718,77.9243,2.31975,6,2.5339,0.0340408,-0.170275
113.204,77.6095,2.32535,6,2.46984,0.043401,-0.0975777
112.69,77.3032,2.34414,6,2.47675,0.0536299,-0.0584593
112.177,77.0066,2.37936,6,2.34836,0.0645662,-0.0366079
111.665,76.721,2.43424,6,2.34466,0.076087,-0.0242428
111.155,76.4479,2.51195,6,2.35989,0.0879888,-0.0176634
110.649,76.1891,2.61555,6,2.25323,0.0999763,-0.0147446
110.313,76.0252,2.70044,6,2.20743,0.107842,-0.0142178
109.814,75.7937,2.8535,6,2.25393,0.119131,-0.0152086
109.322,75.5809,3.0396,6,2.27749,0.129308,-0.0180828
108.839,75.3882,3.26085,6,2.25304,0.137754,-0.022603
108.366,75.217,3.51895,6,2.19036,0.143878,-0.0285649
107.906,75.0683,3.81511,6,2.18666,0.14724,-0.0355923
