x,y,z,label,radius,curvature,torsion
126.168,85.5228,1.94464,133,-1,0.0822898,0.00158493
125.976,85.2062,2.28856,6,2.32191,0.0846487,0.00172953
125.666,84.7486,2.77708,6,2.38757,0.087938,0.0019669
125.33,84.3114,3.23324,6,2.37294,0.0908108,0.00223375
124.968,83.8944,3.6576,6,2.30909,0.0931319,0.00253101
124.583,83.4972,4.05075,6,2.2981,0.0947626,0.00277491
124.175,83.1194,4.41334,6,2.29725,0.0955563,0.00292377
123.746,82.7608,4.7461,6,2.30077,0.0953741,0.00295945
123.298,82.4209,5.0499,6,2.3231,0.0941113,0.00300654
122.831,82.099,5.32573,6,2.30373,0.091755,0.00323301
122.348,81.7945,5.57475,6,2.43007,0.0883429,0.00369836
121.85,81.5067,5.79825,6,2.3881,0.0839402,0.00472813
121.339,81.2347,5.9977,6,2.34087,0.0786411,0.00741514
120.816,80.9775,6.17469,6,2.3012,0.072552,0.012567
120.283,80.7338,6.33093,6,2.26316,0.0657761,0.0213541
119.741,80.5023,6.46826,6,2.27661,0.0584129,0.0344031
119.192,80.2814,6.5886,6,2.37137,0.050565,0.0543368
118.637,80.0694,6.69395,6,2.3062,0.0423465,0.087493
118.077,79.8643,6.7864,6,2.27056,0.0339094,0.147636
117.513,79.664,6.8681,6,2.27056,0.0255193,0.271785
116.947,79.4662,6.94131,6,2.24888,0.0178082,0.567937
116.378,79.2685,7.0083,6,2.25999,0.0127172,1.11195
115.808,79.0684,7.07147,6,2.26735,0.0137438,0.938871
115.238,78.8635,7.13325,6,2.25393,0.0196559,0.462105
114.667,78.6514,7.19617,6,2.31489,0.0269548,0.259998
114.098,78.4299,7.26283,6,2.28714,0.0342465,0.17912
113.529,78.1972,7.33594,6,2.25646,0.0410793,0.143845
112.963,77.9518,7.41826,6,2.28471,0.0472924,0.128628
112.399,77.6927,7.51261,6,2.17766,0.0528541,0.122853
111.839,77.4195,7.62187,6,2.16365,0.0577793,0.122274
111.285,77.1324,7.74889,6,2.18578,0.062223,0.125305
110.738,76.8321,7.89646,6,2.17755,0.0665431,0.129051
110.201,76.5206,8.06723,6,2.20935,0.0713123,0.127863
109.676,76.2003,8.26362,6,2.10349,0.0771307,0.12181
109.166,75.8744,8.48776,6,2.15223,0.084538,0.111902
108.674,75.547,8.74144,6,2.11763,0.0939345,0.0995404
108.206,75.2225,9.02595,6,2.0711,0.105489,0.0868493
107.909,75.0101,9.23315,6,2.0935,0.114415,0.078972
107.488,74.7013,9.57034,6,2.12209,0.129622,0.0687151
107.101,74.4089,9.93876,6,2.16576,0.146948,0.0606614
106.753,74.1381,10.3372,6,2.14904,0.165993,0.054535
106.446,73.8939,10.7639,6,2.10778,0.185776,0.050198
106.185,73.681,11.2165,6,2.19636,0.204671,0.0485937
105.971,73.5034,11.6922,6,2.05562,0.220446,0.0498669
105.806,73.3646,12.1879,6,2.22803,0.230383,0.0541773
105.69,73.2671,12.7003,6,2.01543,0.232084,0.0611459
105.622,73.2127,13.2265,6,2.28985,0.224909,0.0702014
105.599,73.2023,13.7633,6,2.37461,0.209872,0.0819391
105.619,73.2358,14.308,6,2.30688,0.189078,0.0974741
105.676,73.3127,14.8582,6,2.28815,0.1648,0.119023
105.765,73.4313,15.4118,6,2.33939,0.139011,0.152481
105.879,73.5893,15.9674,6,2.08135,0.113307,0.209498
106.011,73.7834,16.5241,6,2.19295,0.0893175,0.303854
106.152,74.0095,17.0815,6,2.26998,0.069204,0.455367
106.294,74.2624,17.6395,6,1.94986,0.0559545,0.637235
106.429,74.5362,18.1987,6,1.93983,0.0529798,0.672699
106.547,74.8244,18.7595,6,2.15573,0.060444,0.510495
106.641,75.1196,19.3224,6,2.18148,0.0744467,0.348293
106.705,75.4139,19.8878,6,2.52697,0.0914218,0.249694
106.733,75.6991,20.4556,6,2.32346,0.109455,0.192362
106.721,75.9669,21.0254,6,2.39117,0.127389,0.158835
106.667,76.2088,21.5957,6,2.35038,0.144322,0.139523
106.569,76.4169,22.1644,6,2.43901,0.159798,0.127807
106.428,76.5839,22.7282,6,2.35828,0.1739,0.119702
106.249,76.7032,23.2832,6,2.51236,0.18694,0.113209
106.034,76.7697,23.824,6,2.41484,0.199639,0.107972
105.789,76.779,24.3446,6,2.56085,0.213354,0.103233
105.522,76.7288,24.8385,6,2.31475,0.229517,0.0976543
105.241,76.6176,25.2983,6,2.44285,0.249309,0.0912625
104.952,76.4458,25.7168,6,2.54304,0.273219,0.0861355
104.667,76.2149,26.0867,6,2.53619,0.300266,0.082679
104.392,75.928,26.4018,6,2.34792,0.327403,0.0813698
104.137,75.5891,26.6565,6,2.22768,0.349874,0.0818705
103.982,75.3368,26.791,6,2.34369,0.359571,0.0829976
103.777,74.9229,26.9378,6,2.28461,0.362149,0.0860237
103.611,74.472,27.0184,6,2.66273,0.347448,0.0911224
103.488,73.9899,27.0344,6,2.4778,0.316843,0.0983788
103.411,73.4824,26.9895,6,2.63714,0.275926,0.109554
103.384,72.955,26.8895,6,2.80112,0.231057,0.128071
103.406,72.4125,26.7424,6,2.4472,0.187153,0.157519
103.475,71.8592,26.5575,6,2.40438,0.14718,0.208094
103.589,71.2989,26.3457,6,2.50426,0.112703,0.30215
103.744,70.7348,26.1192,6,2.54094,0.085576,0.470769
103.932,70.1697,25.8906,6,2.64374,0.070403,0.66092
104.148,69.606,25.6729,6,2.59149,0.0729811,0.62298
104.381,69.046,25.4787,6,2.69845,0.0923457,0.422206
104.623,68.4921,25.3198,6,2.50597,0.122918,0.27591
104.863,67.947,25.2067,6,2.68778,0.161354,0.195638
105.091,67.4137,25.148,6,2.41218,0.205969,0.152243
105.297,66.8959,25.1504,6,2.28982,0.254824,0.125329
105.471,66.398,25.2182,6,2.38162,0.304134,0.104661
105.605,65.925,25.353,6,2.44397,0.347256,0.0848208
105.691,65.4826,25.5539,6,2.4208,0.376564,0.0646842
105.724,65.0774,25.8173,6,2.265,0.387944,0.0436335
105.703,64.716,26.1376,6,2.30204,0.381839,0.020012
105.626,64.4052,26.5071,6,2.10579,0.362541,-0.00558032
105.496,64.1517,26.9173,6,2.10471,0.336321,-0.0295851
105.315,63.9613,27.3586,6,1.96899,0.308889,-0.0522158
105.091,63.8392,27.8211,6,2.08126,0.283858,-0.07387
