x,y,z,label,radius,curvature,torsion
61.2857,86.1435,1.18292,132,-1,0.100436,-0.0025255
61.0781,86.1225,1.62592,4,2.50998,0.10516,-0.00275195
60.8069,86.0702,2.28222,4,2.31257,0.112276,-0.00319012
60.5838,85.9935,2.92778,4,2.47872,0.119256,-0.00376563
60.4081,85.8929,3.56153,4,2.28299,0.125893,-0.0045111
60.2794,85.7687,4.18229,4,2.16238,0.131989,-0.00561158
60.1971,85.6217,4.78871,4,2.33195,0.137382,-0.00716358
60.1603,85.4525,5.37927,4,2.15123,0.141983,-0.00920612
60.1683,85.2617,5.95221,4,2.2251,0.145797,-0.0114632
60.2202,85.0502,6.50556,4,2.17461,0.148896,-0.0135947
60.315,84.8189,7.03709,4,2.13287,0.151368,-0.0155332
60.4514,84.5687,7.54447,4,2.32928,0.153283,-0.017048
60.6281,84.3007,8.0252,4,2.18719,0.154582,-0.01756
60.8438,84.0159,8.47681,4,2.35342,0.155101,-0.0170747
61.0968,83.7155,8.89684,4,2.45101,0.154646,-0.0156443
61.3854,83.4008,9.283,4,2.5522,0.153008,-0.0129521
61.7076,83.0733,9.63323,4,2.57651,0.149946,-0.00892873
62.0613,82.7346,9.94589,4,2.64083,0.145225,-0.00352605
62.444,82.3863,10.2198,4,2.75723,0.138731,0.00281022
62.8534,82.0305,10.4546,4,2.72585,0.130706,0.00979555
63.2867,81.6691,10.6504,4,2.68635,0.121493,0.0179763
63.7413,81.3042,10.8081,4,2.74449,0.11142,0.0279569
64.2144,80.9381,10.9291,4,2.73557,0.10083,0.0401479
64.7033,80.5729,11.0157,4,2.70546,0.090046,0.0560133
65.2054,80.2107,11.0706,4,2.7425,0.0793241,0.0779255
65.7182,79.8537,11.0971,4,2.65605,0.0689003,0.108762
66.2395,79.5037,11.0988,4,2.65789,0.0590464,0.153697
66.7671,79.1627,11.08,4,2.65789,0.0501173,0.220291
67.2991,78.8321,11.0449,4,2.64178,0.0426593,0.315596
67.8338,78.5133,10.9984,4,2.57183,0.0375788,0.427589
68.3698,78.2073,10.9451,4,2.58054,0.0361147,0.494203
68.9058,77.9149,10.8901,4,2.65169,0.039065,0.457807
69.4407,77.6366,10.8383,4,2.55418,0.0459986,0.362479
69.9735,77.3726,10.7946,4,2.58305,0.0557549,0.275408
70.5034,77.1227,10.764,4,2.58934,0.067259,0.21527
71.0293,76.8866,10.751,4,2.54411,0.0796889,0.175028
71.5504,76.6634,10.7601,4,2.53822,0.0923173,0.148055
72.0657,76.4523,10.795,4,2.58222,0.104383,0.130272
72.5739,76.252,10.8592,4,2.57856,0.115174,0.119641
73.0737,76.061,10.9554,4,2.65215,0.12432,0.113911
73.5634,75.8778,11.0856,4,2.70841,0.131629,0.110878
74.0415,75.7009,11.2514,4,2.74519,0.136993,0.109331
74.5061,75.5285,11.4538,4,2.53571,0.140153,0.109612
74.9551,75.3588,11.6931,4,2.51528,0.140832,0.112359
75.3868,75.1899,11.9691,4,2.58181,0.13897,0.118213
75.799,75.0198,12.2809,4,2.63677,0.134922,0.125552
76.19,74.8465,12.6269,4,2.61589,0.129432,0.133375
76.558,74.668,13.0047,4,2.62887,0.123207,0.141264
76.9016,74.4821,13.4115,4,2.55609,0.116827,0.14864
77.2194,74.2869,13.8441,4,2.602,0.110759,0.154697
77.5103,74.0803,14.2987,4,2.72414,0.105365,0.158599
77.7737,73.8606,14.7716,4,2.68031,0.1009,0.159834
78.0089,73.6261,15.2585,4,2.60059,0.0976518,0.158046
78.2157,73.3754,15.7552,4,2.59647,0.0958818,0.151574
78.3938,73.1074,16.2573,4,2.54132,0.0957087,0.139579
78.5431,72.8211,16.7607,4,2.49707,0.0970152,0.123761
78.6635,72.5156,17.2612,4,2.51494,0.0994126,0.10625
78.755,72.1905,17.7549,4,2.55662,0.102392,0.088593
78.8177,71.8454,18.2383,4,2.5453,0.105373,0.0729808
78.8518,71.4801,18.7083,4,2.40969,0.107758,0.0608672
78.8576,71.0946,19.1623,4,2.45056,0.108971,0.0520907
78.8358,70.6892,19.5983,4,2.48744,0.108495,0.0463395
78.7871,70.264,20.0148,4,2.52777,0.105923,0.0431138
78.713,69.8195,20.411,4,2.54485,0.101021,0.0426282
78.6149,69.3562,20.7869,4,2.65419,0.0937508,0.0455732
78.4949,68.875,21.1431,4,2.60489,0.0843364,0.0530197
78.3556,68.3769,21.4806,4,2.47235,0.0732588,0.067484
78.1999,67.8632,21.8012,4,2.48376,0.0610211,0.0951136
78.0313,67.3354,22.1071,4,2.36934,0.0481085,0.152667
77.8536,66.7955,22.4009,4,2.49431,0.0351168,0.29071
77.6711,66.2457,22.6852,4,2.28459,0.0233258,0.674197
77.549,65.8751,22.8708,4,2.23775,0.018164,1.12975
77.3688,65.3151,23.1456,4,2.21339,0.0206481,0.888563
77.1969,64.7535,23.4183,4,2.09366,0.0332666,0.344149
77.0387,64.1939,23.6912,4,2.10663,0.0501377,0.149477
76.8998,63.6406,23.9664,4,2.04703,0.0698311,0.0746422
76.786,63.0981,24.2454,4,2.15618,0.0923329,0.0410392
76.7026,62.5715,24.5292,4,2.24437,0.117995,0.0237858
76.6549,62.0657,24.8183,4,2.24265,0.147223,0.014507
76.6476,61.5862,25.1126,4,2.81813,0.180197,0.0109399
76.6848,61.1383,25.4114,4,2.39443,0.216447,0.0112938
76.7697,60.7273,25.7137,4,2.47753,0.25432,0.0149418
76.9044,60.3583,26.0181,4,2.65607,0.290558,0.022153
77.0899,60.0363,26.3229,4,2.75099,0.320277,0.0331865
77.3259,59.7657,26.6266,4,2.69501,0.337896,0.0482186
77.6109,59.5504,26.9277,4,2.47686,0.339523,0.0649757
77.9417,59.3936,27.2249,4,2.65035,0.325392,0.0811272
78.3138,59.2977,27.5175,4,2.69272,0.299328,0.097202
78.7218,59.2642,27.8052,4,2.66799,0.266729,0.113892
79.159,59.2937,28.0885,4,2.563,0.232732,0.130851
79.6179,59.3856,28.368,4,2.66093,0.201013,0.149444
80.0902,59.5382,28.6453,4,2.53712,0.173635,0.170607
80.5673,59.7491,28.9223,4,2.42475,0.151614,0.191605
81.0401,60.0143,29.2011,4,2.34246,0.135356,0.209199
81.4996,60.3293,29.4843,4,2.31533,0.124836,0.219762
81.9372,60.6883,29.7744,4,2.16815,0.119801,0.220185
82.3444,61.0846,30.0741,4,2.11684,0.120055,0.208398
82.7136,61.5108,30.3854,4,2.02201,0.125124,0.186705
83.038,61.9589,30.7103,4,1.99362,0.134211,0.160644
83.3116,62.4208,31.0503,4,1.8902,0.146276,0.135668
83.5294,62.8879,31.4062,4,1.92729,0.160116,0.113892
83.6877,63.352,31.7778,4,1.9798,0.174375,0.0957605
83.784,63.8051,32.1647,4,1.99276,0.187947,0.0827372
83.8174,64.2395,32.5651,4,1.92327,0.200331,0.0733459
83.7881,64.648,32.9768,4,1.86231,0.211121,0.0659571
83.6973,65.0242,33.3971,4,1.95148,0.219867,0.0592124
83.5473,65.3621,33.8227,4,1.90439,0.22586,0.0523452
83.3411,65.6567,34.2501,4,1.96066,0.228363,0.0451543
83.0825,65.9037,34.6757,4,2.02841,0.226856,0.0378827
82.776,66.1,35.0955,4,1.97934,0.221625,0.0314218
82.4265,66.2437,35.5058,4,1.94237,0.213546,0.0254725
82.0394,66.3337,35.9031,4,1.98263,0.203538,0.0197859
81.62,66.3697,36.2841,4,1.91395,0.192299,0.0144012
81.1736,66.3526,36.6457,4,1.86062,0.180251,0.00930357
80.7054,66.2837,36.9854,4,1.99511,0.167655,0.0044037
80.22,66.1651,37.3013,4,1.94658,0.154682,-0.000148203
79.7219,65.9995,37.5919,52,2.13952,0.141638,-0.00419146
79.2148,65.7902,37.8563,5,1.97439,0.128885,-0.00779228
78.7022,65.5408,38.0941,5,1.73583,0.116735,-0.01116
78.1872,65.2549,38.3054,5,1.73541,0.105323,-0.0150578
77.6721,64.9365,38.4904,5,1.57512,0.0946513,-0.0197901
77.1593,64.5896,38.65,5,1.45919,0.0846766,-0.0256481
76.6502,64.218,38.7851,5,1.37334,0.0753721,-0.0319947
76.1459,63.8255,38.8971,5,1.44986,0.0667862,-0.0383439
75.6474,63.4158,38.9874,5,1.4765,0.0589815,-0.0440251
75.1548,62.9922,39.0577,5,1.39646,0.0519801,-0.0492408
74.6684,62.5577,39.1096,5,1.48689,0.0456608,-0.0549913
74.188,62.1147,39.1449,5,1.50215,0.0399133,-0.0612316
73.7133,61.6657,39.1653,5,1.62181,0.0346782,-0.0679808
73.244,61.2126,39.1725,5,1.51258,0.0299378,-0.0758044
72.7797,60.7571,39.1682,5,1.51309,0.0256992,-0.0842928
72.3198,60.3007,39.1541,5,1.55192,0.0219864,-0.0923966
71.8639,59.8446,39.1318,5,1.53518,0.0188131,-0.102589
71.4116,59.3896,39.1026,5,1.49833,0.016186,-0.116511
70.9625,58.9367,39.0679,5,1.49833,0.0141571,-0.133155
70.5162,58.4865,39.029,5,1.40751,0.0128057,-0.145908
70.0724,58.0394,38.9869,5,1.41054,0.0121444,-0.146884
69.6308,57.5961,38.9427,5,1.46318,0.0120976,-0.134881
69.1913,57.1569,38.8973,5,1.37334,0.0125239,-0.115446
68.7535,56.7221,38.8515,5,1.59451,0.0132742,-0.0966615
68.3173,56.2921,38.8059,62,-1,0.01425,-0.0815821
