x,y,z,label,radius,curvature,torsion
63.9019,84.7264,1.29665,132,-1,0.0841671,0.0110552
63.551,84.826,1.66808,4,2.51769,0.088416,0.0118516
63.052,84.941,2.22612,4,2.39443,0.0951443,0.0135297
62.5865,85.0155,2.78452,4,2.41772,0.102284,0.0158693
62.1555,85.05,3.34242,4,2.36282,0.109825,0.0189227
61.7601,85.0455,3.89885,4,2.30427,0.117751,0.0223542
61.4015,85.0027,4.45272,4,2.24627,0.126025,0.0260334
61.0812,84.9228,5.00277,4,2.21939,0.134616,0.0299201
60.8006,84.8069,5.54756,4,2.22025,0.14348,0.0333497
60.5613,84.6564,6.08545,4,2.13474,0.152467,0.0356551
60.3651,84.4728,6.61458,4,2.24956,0.161351,0.0368087
60.2135,84.2579,7.13285,4,2.09245,0.169864,0.0367905
60.1082,84.0138,7.63795,4,2.2212,0.177685,0.0355375
60.0505,83.7425,8.12735,4,2.03091,0.184414,0.033128
60.0416,83.4466,8.59839,4,2.07656,0.189603,0.029723
60.0823,83.1287,9.04829,4,2.03085,0.192809,0.0260035
60.1729,82.7916,9.47425,4,2.03501,0.193632,0.022267
60.3132,82.4383,9.87354,4,1.95678,0.191781,0.018621
60.5024,82.0719,10.2436,4,1.88967,0.18721,0.0155669
60.7392,81.6954,10.5821,4,1.88082,0.180298,0.0135101
61.0215,81.3123,10.8871,4,1.8686,0.171518,0.0124356
61.3467,80.9256,11.1571,4,1.92718,0.161306,0.0123522
61.7119,80.5384,11.3912,4,1.89539,0.150137,0.0132218
62.1135,80.1537,11.5891,4,1.97182,0.138455,0.0151912
62.5479,79.7741,11.7509,4,2.05857,0.126573,0.0185322
63.0112,79.402,11.8776,4,2.08472,0.114715,0.0233156
63.4993,79.0396,11.9708,4,2.11742,0.103078,0.0300517
64.0083,78.6885,12.0326,4,2.22039,0.0917827,0.0397742
64.5343,78.3501,12.0656,4,2.20122,0.0808845,0.0541256
65.0734,78.0256,12.0731,4,2.25174,0.0704106,0.0760324
65.6221,77.7156,12.0586,4,2.2997,0.0604362,0.110951
66.177,77.4203,12.0264,4,2.25455,0.0511709,0.168399
66.7351,77.1397,11.9807,4,2.32375,0.0431684,0.260939
67.2934,76.8735,11.9264,4,2.27589,0.0376946,0.382535
67.8496,76.621,11.8684,4,2.31926,0.0367916,0.454474
68.4013,76.3813,11.8118,4,2.27133,0.0419886,0.396637
68.9465,76.1532,11.7622,4,2.30688,0.0528264,0.284501
69.4832,75.9357,11.7248,4,2.30688,0.0678968,0.194122
70.0097,75.7273,11.705,4,2.20209,0.086069,0.132702
70.5244,75.5268,11.708,4,2.24569,0.106364,0.0904035
71.0257,75.3333,11.7389,4,2.52351,0.127704,0.0593567
71.5121,75.1457,11.8019,4,2.25,0.148773,0.0351634
71.9821,74.9637,11.9011,4,2.18713,0.168207,0.0169463
72.434,74.7871,12.0395,4,2.1782,0.184633,0.00224896
72.8666,74.6162,12.2196,4,2.16001,0.196722,-0.0103158
73.2783,74.4514,12.4432,4,2.10679,0.203344,-0.0211265
73.6677,74.2937,12.7112,4,2.1269,0.203769,-0.0307208
74.0339,74.1443,13.0237,4,2.12779,0.19802,-0.0398076
74.3758,74.0045,13.3803,4,2.10487,0.186951,-0.0476298
74.6929,73.8757,13.7793,4,2.04155,0.172182,-0.0533549
74.9852,73.7594,14.2183,4,2.01927,0.155304,-0.0576674
75.253,73.6571,14.6944,4,2.08371,0.137535,-0.0614624
75.4971,73.5697,15.2041,4,2.02931,0.119693,-0.0662067
75.719,73.4981,15.7433,4,2.03085,0.102254,-0.0731186
75.9205,73.4427,16.3075,4,2.13996,0.0854005,-0.0843232
76.104,73.4031,16.8923,4,2.07518,0.0691848,-0.103269
76.2725,73.3788,17.4926,4,2.01543,0.0536624,-0.138656
76.429,73.3683,18.1036,4,2.10694,0.0389425,-0.216852
76.5773,73.3696,18.7204,4,2.0629,0.0257478,-0.430082
76.7208,73.3801,19.3378,4,2.07377,0.0180567,-0.827894
76.8632,73.3964,19.9513,4,2.01314,0.0235795,-0.518462
77.0082,73.4147,20.5561,4,1.95504,0.0381788,-0.241913
77.159,73.4306,21.1478,4,1.95431,0.0565374,-0.150754
77.3183,73.4392,21.7223,4,2.20779,0.0773902,-0.119494
77.4885,73.4355,22.2757,4,1.9807,0.10043,-0.111227
77.671,73.4141,22.8047,4,2.0429,0.125443,-0.111289
77.8665,73.3698,23.3065,4,2.02389,0.151949,-0.115621
78.0748,73.2976,23.7785,4,2.04889,0.178789,-0.123364
78.295,73.1927,24.2193,4,2.09006,0.203885,-0.132431
78.5252,73.051,24.6275,4,2.28824,0.224139,-0.141387
78.7629,72.8691,25.003,4,2.18476,0.236025,-0.151123
79.005,72.6446,25.3461,4,2.35915,0.236857,-0.161828
79.2481,72.3763,25.6583,4,2.48728,0.226729,-0.169459
79.4883,72.064,25.942,4,2.47809,0.208057,-0.173616
79.7221,71.7092,26.2004,4,2.52601,0.183954,-0.17588
79.9463,71.314,26.4371,4,2.49661,0.157354,-0.184672
80.0892,71.0298,26.5851,4,2.60762,0.139453,-0.196984
80.2921,70.5753,26.7959,4,2.63159,0.113634,-0.230152
80.4802,70.0913,26.9976,4,2.7021,0.0900904,-0.293429
80.6529,69.5835,27.1953,4,2.77121,0.0700072,-0.410871
80.8105,69.058,27.3943,4,2.67917,0.0554061,-0.586684
80.9538,68.5215,27.5996,4,2.51499,0.0496602,-0.689787
81.0841,67.9812,27.8162,4,2.69269,0.0549906,-0.556372
81.2034,67.4446,28.0485,4,2.77254,0.0691787,-0.359706
81.3136,66.9194,28.3005,4,2.47871,0.0888658,-0.227892
81.4171,66.4136,28.5756,4,2.50483,0.112237,-0.149581
81.516,65.9349,28.8763,4,2.50773,0.13837,-0.100154
81.6121,65.4911,29.2046,4,2.67267,0.166466,-0.0652828
81.7067,65.0896,29.5611,4,2.66557,0.195432,-0.0378832
81.8008,64.7371,29.9454,4,2.64522,0.2238,-0.0157692
81.8945,64.4396,30.3564,4,2.48979,0.249446,0.00440811
81.9869,64.2021,30.7915,4,2.36044,0.269588,0.0245589
82.077,64.0285,31.2478,4,2.51801,0.281805,0.0425875
82.1625,63.9213,31.7213,4,2.25349,0.285128,0.0579512
82.241,63.8817,32.2078,4,2.10102,0.279923,0.0706887
82.3095,63.91,32.7027,4,2.25,0.267671,0.0814944
82.3647,64.0051,33.2011,4,2.04189,0.250402,0.0913977
82.4033,64.1649,33.6982,4,2.03709,0.230272,0.101097
82.4218,64.3862,34.1895,4,2.08157,0.209172,0.111078
82.4167,64.6646,34.6705,4,2.06256,0.188721,0.120457
82.3849,64.9949,35.1372,4,2.02535,0.170003,0.129387
82.3234,65.3709,35.5863,4,1.95954,0.153483,0.138234
82.2295,65.7858,36.015,4,1.95954,0.139279,0.14774
82.1012,66.2325,36.4212,4,1.86997,0.127436,0.157664
81.9368,66.7033,36.8036,4,1.89372,0.117893,0.167424
81.7355,67.1906,37.1616,4,1.83276,0.110539,0.175926
81.4969,67.6865,37.4955,4,1.83194,0.10536,0.181045
81.2211,68.1836,37.8058,4,1.84097,0.102278,0.181058
80.909,68.6745,38.0939,4,1.76069,0.10108,0.175782
80.562,69.1525,38.3614,4,1.87307,0.101569,0.166487
80.182,69.6114,38.6101,4,2.03533,0.103593,0.152832
79.7712,70.0456,38.8421,4,1.94857,0.106937,0.13503
79.3322,70.4502,39.0591,4,1.92585,0.111284,0.115191
78.8678,70.8208,39.263,4,1.87872,0.116235,0.0941808
78.3809,71.1539,39.4551,4,1.87138,0.121369,0.0719179
77.8747,71.4465,39.6366,4,1.85718,0.126285,0.0505028
77.3521,71.6966,39.808,4,1.92078,0.130735,0.03167
76.8162,71.9025,39.9697,4,1.90641,0.134595,0.0146532
76.2699,72.0634,40.1215,4,1.84487,0.137807,-0.00105176
75.7162,72.1788,40.2629,4,1.86448,0.140231,-0.0157546
75.1578,72.2485,40.393,4,1.66332,0.141678,-0.0296341
74.5971,72.2731,40.5109,4,1.85861,0.142,-0.0427134
74.0366,72.2532,40.6152,4,1.78679,0.141146,-0.0532245
73.4785,72.1902,40.7046,52,1.80552,0.139184,-0.0603936
72.9247,72.0855,40.7777,52,1.68396,0.136223,-0.0639192
72.3769,71.9409,40.833,5,1.56053,0.132376,-0.0642288
71.8369,71.7586,40.8694,5,1.59658,0.127751,-0.0618446
71.3061,71.5406,40.8857,5,1.57691,0.122457,-0.0565661
70.7859,71.2894,40.8814,5,1.45412,0.116609,-0.0488465
70.2776,71.0073,40.8559,5,1.59574,0.1104,-0.0407141
69.7821,70.697,40.8093,5,1.48699,0.104073,-0.0319828
69.3008,70.3607,40.7418,5,1.51019,0.0978552,-0.0223511
68.8344,70.0011,40.654,5,1.51406,0.0919222,-0.0128981
68.3841,69.6205,40.5467,5,1.52393,0.0863922,-0.0039918
67.9507,69.2212,40.421,5,1.521,0.0813683,0.00433483
67.5351,68.8055,40.2782,5,1.42611,0.0769416,0.0121147
67.1381,68.3755,40.1195,5,1.4527,0.0731847,0.0192988
66.7603,67.9333,39.9466,5,1.39096,0.0701413,0.0255736
66.4025,67.4808,39.7608,5,1.36961,0.0678212,0.0306327
66.0652,67.0199,39.5639,5,1.38228,0.0662054,0.0343681
65.7489,66.5523,39.3572,5,1.3515,0.0652543,0.0364664
65.4538,66.0796,39.1423,5,1.30237,0.064907,0.0367377
65.1804,65.603,38.9204,5,1.29325,0.0650826,0.0359639
64.9288,65.1238,38.6931,5,1.18919,0.0656981,0.0344163
64.6991,64.6433,38.4612,5,1.37987,0.066678,0.0320998
64.4914,64.1623,38.226,5,1.36534,0.0679529,0.0293641
64.3057,63.6816,37.9884,5,1.29618,0.0694598,0.0265818
64.142,63.2021,37.7492,5,1.40219,0.0711504,0.0237719
64.0002,62.7243,37.509,5,1.33838,0.0729887,0.02112
63.8805,62.2487,37.2685,5,1.24393,0.0749343,0.0192544
