x,y,z,label,radius,curvature,torsion
119.102,83.5716,1.97255,133,-1,0.0825165,-0.0112747
118.834,83.2028,2.1469,6,2.18731,0.0848352,-0.0127787
118.431,82.6726,2.38001,6,2.34506,0.0879299,-0.0154896
118.025,82.169,2.58076,6,2.43444,0.0904122,-0.0188783
117.617,81.691,2.7511,6,2.36862,0.0921057,-0.0231441
117.207,81.2374,2.89303,6,2.36241,0.0928385,-0.0286764
116.793,80.8073,3.00856,6,2.33205,0.0924584,-0.0359476
116.375,80.3993,3.09976,6,2.33099,0.0908535,-0.0455788
115.953,80.0125,3.16877,6,2.37979,0.0879708,-0.0585494
115.527,79.6457,3.21779,6,2.51255,0.083831,-0.0763345
115.095,79.2975,3.24911,6,2.3774,0.0785441,-0.101041
114.657,78.9668,3.26515,6,2.4447,0.072323,-0.135542
114.214,78.6523,3.26845,6,2.29377,0.0655159,-0.183025
113.763,78.3528,3.26168,6,2.33936,0.0586129,-0.247509
113.306,78.067,3.24767,6,2.29377,0.0522611,-0.329976
112.841,77.7937,3.22939,6,2.28973,0.0472862,-0.416372
112.368,77.5316,3.20995,6,2.30514,0.0445502,-0.473621
111.887,77.2797,3.19258,6,2.28982,0.044597,-0.468719
111.398,77.0369,3.1806,6,2.30611,0.047358,-0.405391
110.901,76.8022,3.17739,6,2.33329,0.0522334,-0.319988
110.398,76.5749,3.18632,6,2.24359,0.0584767,-0.242179
109.888,76.3544,3.21075,6,2.29579,0.0654877,-0.181532
109.374,76.1402,3.25391,6,2.27056,0.0728909,-0.137117
108.856,75.9319,3.31891,6,2.26421,0.0804452,-0.105012
108.337,75.7295,3.40869,6,2.27398,0.0879612,-0.081722
107.819,75.533,3.52593,6,2.26825,0.0952495,-0.0645915
107.304,75.3423,3.67308,6,2.28002,0.1021,-0.0518854
106.795,75.1576,3.85225,6,2.39289,0.108303,-0.0424073
106.295,74.9793,4.06515,6,2.19451,0.113655,-0.0355193
105.805,74.8076,4.3131,6,2.26754,0.117946,-0.0308162
105.33,74.6429,4.59689,6,2.21321,0.120968,-0.0278928
104.871,74.4855,4.9168,6,2.22739,0.12256,-0.026589
104.433,74.3357,5.27253,6,2.24428,0.122751,-0.0269471
104.016,74.1937,5.66319,6,2.21604,0.121687,-0.0288479
103.624,74.0597,6.08739,6,2.19759,0.119524,-0.0322963
103.259,73.9335,6.54324,6,2.19397,0.11645,-0.0372343
102.923,73.815,7.02839,6,2.23022,0.112704,-0.0437977
102.618,73.7035,7.54014,6,2.11359,0.108516,-0.0522851
102.344,73.5986,8.07546,6,2.12154,0.104107,-0.0628783
102.104,73.4991,8.63104,6,2.21964,0.0997208,-0.0757298
101.896,73.4039,9.20338,6,2.2235,0.0955983,-0.0911477
101.723,73.3115,9.78882,6,2.2541,0.0919766,-0.109037
101.583,73.2201,10.3836,6,2.22308,0.0891321,-0.128147
101.477,73.1278,10.984,6,2.16279,0.0873735,-0.147142
101.404,73.0322,11.5861,6,2.16279,0.0870024,-0.164101
101.363,72.931,12.1863,6,2.24247,0.0882638,-0.177214
101.352,72.8214,12.7807,6,2.30129,0.0913128,-0.185241
101.372,72.7007,13.366,6,2.34302,0.0962245,-0.187847
101.419,72.5659,13.9386,6,2.38182,0.102942,-0.185007
101.494,72.4139,14.4952,6,2.33835,0.111137,-0.178347
101.592,72.2418,15.0329,6,2.39278,0.120273,-0.170501
101.713,72.0464,15.5489,6,2.36166,0.129654,-0.163122
101.854,71.8248,16.0407,6,2.31746,0.138555,-0.156192
102.013,71.5745,16.5064,6,2.44586,0.146243,-0.149895
102.185,71.293,16.9442,6,2.43195,0.151984,-0.144352
102.369,70.9784,17.3529,6,2.34525,0.155069,-0.139473
102.56,70.6291,17.7314,6,2.39261,0.154878,-0.136214
102.756,70.2443,18.0794,6,2.3456,0.151142,-0.135862
102.952,69.8237,18.3969,6,2.357,0.144116,-0.139202
103.144,69.3682,18.6844,6,2.47989,0.134774,-0.14593
103.328,68.8791,18.9431,6,2.32961,0.124241,-0.156085
103.501,68.3588,19.1744,6,2.4224,0.11354,-0.169809
103.659,67.8102,19.3805,6,2.42842,0.103495,-0.187388
103.797,67.2372,19.5636,6,2.47128,0.0948128,-0.2085
103.912,66.6441,19.7266,6,2.50708,0.0882097,-0.2309
104,66.0361,19.8725,6,2.48862,0.0845277,-0.247278
104.059,65.419,20.0048,6,2.48433,0.0846281,-0.249473
104.085,64.7989,20.1271,6,2.52215,0.0890905,-0.234973
104.077,64.1827,20.2433,6,2.54313,0.098146,-0.209354
104.033,63.5774,20.3571,6,2.34163,0.111829,-0.18099
103.951,62.9901,20.4724,6,2.31934,0.130154,-0.155629
103.83,62.4283,20.593,6,2.31934,0.153194,-0.135255
103.671,61.8992,20.7225,6,2.42488,0.180893,-0.11941
103.475,61.4099,20.8643,6,2.29067,0.212769,-0.107724
103.243,60.9673,21.0212,6,2.7533,0.247541,-0.099412
102.977,60.5775,21.1959,6,2.42962,0.282725,-0.0928605
102.681,60.2463,21.3901,6,2.39337,0.314366,-0.0869432
102.358,59.9783,21.605,6,2.19304,0.337416,-0.0810005
102.014,59.7771,21.8412,6,2.2761,0.347579,-0.0750955
101.653,59.6453,22.0981,6,2.30345,0.343984,-0.0688599
101.281,59.5841,22.3746,6,2.3944,0.328774,-0.0617476
100.905,59.5938,22.6688,6,2.24411,0.305746,-0.053954
