s,curvature,torsion
0,0.22479848964769,-0.0292616032663421
0.0712208282151685,0.224964186794592,-0.030282996203903
0.142026426886283,0.224999727509906,-0.0313324707105829
0.212435414543815,0.224904495286246,-0.0324106459696468
0.282466113499238,0.224678268148918,-0.0335181891685095
0.352136536252702,0.224321219437164,-0.0346558217427915
0.421464372342647,0.223833915547152,-0.0358243259615836
0.49046697568812,0.22321731067674,-0.0370245518594126
0.559161352471867,0.222472738654992,-0.0382574245027916
0.627564149609429,0.221601901980086,-0.0395239516038831
0.695691643844889,0.220606858227551,-0.0408252314740428
0.763559731512514,0.219490009468198,-0.0421602471548728
0.83118391904339,0.218254099764876,-0.0435278565569893
0.89857931432451,0.216902177464502,-0.0449291214505461
0.965760618866853,0.215437567444879,-0.0463652148454299
1.03274212075618,0.213863847565471,-0.0478374298701689
1.0995376883973,0.212184824042059,-0.0493471889530164
1.16616076506003,0.210404506043979,-0.0508960533710584
1.2326243642301,0.208527079809847,-0.0524857331770894
1.29894106576421,0.206556882569797,-0.0541180975778041
1.3651230128431,0.20449837654996,-0.0557951858008415
1.43118190971776,0.202356160558103,-0.057513485806543
1.49712902034173,0.200135055253047,-0.0592689818402889
1.5629751680644,0.197839964174056,-0.061063194887413
1.62873073622957,0.195475811714247,-0.0628977888402461
1.69440566955456,0.193047519879444,-0.0647745775990677
1.76000947625599,0.190559986463152,-0.0666955324024483
1.82555123088964,0.188018064751115,-0.0686627894504194
1.89103957786952,0.185426544843579,-0.0706786578699313
1.95648273563041,0.182790136654868,-0.0727456280910498
2.02188850139668,0.180113454625727,-0.0748663806889264
2.08726425652143,0.177401054746865,-0.0770348951346606
2.15261697242186,0.174657572404758,-0.079244192050256
2.21795321719714,0.171887556246758,-0.0814957167574583
2.28327916282636,0.169095407360652,-0.0837909853013844
2.34860059285016,0.166285371180947,-0.0861315810614423
2.41392291049116,0.163461531009229,-0.0885191508471058
2.47925114717161,0.160627803058509,-0.0909554004450534
2.54458997138701,0.157787932923346,-0.0934420895938924
2.60994369789651,0.154945493370453,-0.0959810263204042
2.67531629719141,0.152103883341917,-0.098574060623801
2.74071140520957,0.14926636877691,-0.101206801273554
2.80613233336745,0.146436201381466,-0.103862862831873
2.87158207906312,0.143616490169069,-0.106540953437827
2.93706333647101,0.140810161461525,-0.109239520457646
3.00257850749398,0.138019961392506,-0.111956719338715
3.06812971283539,0.135248459015755,-0.114690380498552
3.13371880316074,0.132498049910161,-0.11743797421879
3.19934737031915,0.129770960182523,-0.120196573513012
3.26501675859816,0.127069250771169,-0.122962814986713
3.33072807598603,0.124394821964421,-0.125732857685944
3.39648220542065,0.121749409514423,-0.128488667128857
3.46227981605814,0.119134560563127,-0.131210356584376
3.5281213746264,0.116551658307722,-0.133890381040461
3.59400715675126,0.11400193417158,-0.136520432904249
3.6599372581819,0.111486472115119,-0.139091390870288
3.72591160589792,0.109006212804541,-0.141593267671034
3.79192996908313,0.106561957607273,-0.144015156779218
3.85799196995438,0.104154372392555,-0.146345178062533
3.92409709443336,0.101783991122259,-0.148570422355924
3.99024470265177,0.0994512192238761,-0.150676894780016
4.05643403927444,0.0971562512063807,-0.152676417119968
4.12266424346529,0.0948988244585168,-0.154584974565333
4.18893435820059,0.0926784921631049,-0.156393590402171
4.25524333915817,0.0904947141863297,-0.158092768878659
4.32159006334136,0.0883468603799532,-0.159672474011071
4.38797333744697,0.0862342136780388,-0.161122104690711
4.45439190598007,0.0841559730135053,-0.162430464850919
4.52084445911954,0.0821112560816555,-0.163585727037947
4.5873296403384,0.0800991019772153,-0.164575387439484
4.65384605378356,0.0781184737364486,-0.165386209953122
4.72039227140989,0.076168192878657,-0.166081575958684
4.7869668396217,0.0742467533189404,-0.166736592820383
4.85356828501077,0.0723525545829381,-0.167355599586178
4.92019511958105,0.0704839764450313,-0.167943774080018
4.98684584571871,0.068639381718919,-0.168507233528385
5.05351896092946,0.0668171189376043,-0.16905315194551
5.12021296235567,0.0650155249351996,-0.169589898422892
5.18692635108541,0.063232927346089,-0.170127201563954
5.25365763626517,0.0614676470321559,-0.170676346683024
5.32040533902831,0.0597180004529928,-0.171250414298729
5.38716799623524,0.0579823363033299,-0.171977388387075
5.45394416364803,0.0562591594822097,-0.173004153323843
5.52073241793416,0.0545470631379979,-0.174378282554284
5.58753135814493,0.0528447012880643,-0.176154493145438
5.65433960707238,0.0511507913904908,-0.178396104013051
5.72115581251214,0.0494641173812514,-0.181176851599412
5.78797864844273,0.0477835333340973,-0.18458316375934
5.85480681613283,0.0461079679447364,-0.188717025300737
5.92163904518606,0.0444364300968835,-0.193699613249536
5.9884740945334,0.042768015848985,-0.199675941496281
6.05531075338551,0.0411019835491097,-0.20682883691432
6.1221478422272,0.0394379636423121,-0.215374676747828
6.18898421398737,0.0377757735205063,-0.225565739552985
6.2558187552868,0.0361153690751323,-0.237712127740846
6.3226503876995,0.034456868031337,-0.252198071735224
6.38947806902929,0.0328005806658,-0.269503612221082
6.45630079460617,0.0311470505730989,-0.290233665215687
6.52311759860635,0.0294971092633922,-0.315157276435666
6.58992755540017,0.0278519500218579,-0.34526098203014
6.65672978093064,0.0262132289280618,-0.381821683104668
6.72352343411262,0.024583359363408,-0.42656092070917
6.79030771791,0.0229661853483169,-0.481694614825159
6.85708187955113,0.0213668174438765,-0.550037451548217
6.92384521045116,0.0197918739693397,-0.63526162062347
6.99059704618718,0.0182500399896536,-0.74210770892775
7.05733676653625,0.016752861714908,-0.87653318507672
7.12406379557103,0.0153158599854925,-1.04558706042101
7.19077760180841,0.0139600339578584,-1.25651065703603
7.25747769840602,0.0127137218606783,-1.514048602164
7.32416364340074,0.011614446572092,-1.81439578227293
7.39083503998355,0.0107095936231839,-2.13445923747274
7.45749153679637,0.0100534027184567,-2.42186751179481
7.52413282823094,0.009697289948707,-2.60089588426443
7.5907586547351,0.00967433454077017,-2.60854456335856
7.65736880312508,0.00998582320103031,-2.44073907627083
7.72396310689293,0.010600513736913,-2.15562830226448
7.79054144649914,0.0114673006650345,-1.82972376348295
7.85710374963918,0.0125310163728841,-1.51844719818846
7.92364999147426,0.0137426510664293,-1.24769849275236
7.99018019481552,0.0150628956635645,-1.02314932152177
8.05669443025131,0.0164617434256617,-0.841122223336469
8.12319281619896,0.0179167063713326,-0.694770728120469
8.18967551885647,0.0194110287531905,-0.576906828378812
8.25614275205903,0.0209321265391659,-0.481381477638486
8.32259477704187,0.0224704054981726,-0.403274619730806
8.38903190210261,0.0240184173763764,-0.33876504669917
8.45545448215707,0.0255702666026113,-0.284920139778048
8.52186291818141,0.0271211941828921,-0.239494839890146
8.58825765653593,0.0286672846615256,-0.200765801069953
8.6546391881639,0.0302052582195376,-0.167402729794334
8.72100804766319,0.0317323317783622,-0.138431379209793
8.78736481227559,0.0332461445467538,-0.113086608570856
8.85371010087151,0.0347446539015256,-0.0907099910356106
8.92004457284789,0.0362260652797216,-0.0707774698442086
8.98636892688698,0.0376887868478605,-0.0528684709510811
9.05268389957261,0.0391313958542506,-0.036642720508467
9.11899026386178,0.0405526136242935,-0.0218227317074116
9.18528882741093,0.0419512870288946,-0.00818048146696798
9.25158043075643,0.0433263748600606,0.00447279861645034
9.31786594534925,0.044676937972575,0.0162945015088746
9.38414627144367,0.0460021918612756,0.0273137571421723
9.45042233582863,0.0473016787916424,0.0375532031056033
9.51669508938949,0.0485750814051016,0.047125486027489
9.58296550453776,0.0498221575013102,0.0561258585646775
9.64923457253024,0.0510427360816014,0.0646352801304491
9.71550330068252,0.0522367146224405,0.0727228914660664
9.78177270948212,0.0534040573332215,0.0804480004595477
9.84804382960674,0.0545447942081324,0.0878616838497539
9.91431769885307,0.0556590207214605,0.0950080851653527
9.98059535898224,0.0567468980472417,0.101925470827396
10.046877852491,0.0578087201511351,0.108545254445236
10.1131662193859,0.0588451060139396,0.114802113142976
10.1794614940914,0.0598567856625107,0.120731146813277
10.2457647024035,0.0608445296359267,0.126362527974112
10.3120768584306,0.0618091470624688,0.131722206086823
10.378398961524,0.0627514840075366,0.136832494957458
10.4447319932082,0.0636724220345763,0.141712564936007
10.5110769141136,0.0645728769317232,0.146378857242323
10.5774346609217,0.065453797566783,0.150845434440126
10.6438061433268,0.0663161648377742,0.155124278339835
10.7101922410251,0.0671610223654403,0.159168005773468
10.776593800821,0.0679895625254355,0.162930395267182
