x,y,z,label,radius,curvature,torsion
71.5,113,4,132,-1,0.109204,-0.00348166
71,113,4.5,4,1.94926,0.118442,-0.00401216
70.5,113,5,4,1.95391,0.127988,-0.00467377
70.5,113,5.5,4,1.98438,0.137605,-0.00549137
70,112.5,6,4,1.93041,0.146989,-0.00649574
70,112.5,6.5,4,2.00657,0.155768,-0.0077351
70,112.5,7,4,2,0.163538,-0.00924391
70,112.5,7.5,4,1.88693,0.169919,-0.0110462
69.5,112,8,4,2.0789,0.174619,-0.0130748
69,111.5,8.5,4,1.90911,0.177481,-0.0152997
69.5,111.5,9,4,2.01834,0.178491,-0.0177151
69.5,111,9.5,4,1.98717,0.177792,-0.0199321
69.5,110.5,10,4,2.03304,0.175671,-0.0214878
69.5,110.5,10.5,4,2.05334,0.172452,-0.0222889
70,110,11,4,2.21503,0.168436,-0.0222983
70.5,110,11,4,2.29348,0.16389,-0.0215597
71,109.5,11.5,4,2.15157,0.159025,-0.020062
71,109,11.5,4,2.2755,0.153972,-0.0178027
71,108.5,12,4,2.18829,0.14875,-0.0147224
71.5,108,12,4,2.22941,0.143241,-0.0108411
72,107.5,12.5,4,2.21153,0.137249,-0.00616824
72.5,107,12.5,4,2.1653,0.130568,-0.00100111
73,106.5,12.5,4,2.3122,0.123091,0.00445844
73.5,106.5,13,4,2.17823,0.114778,0.0104944
74,106,12.5,4,2.21395,0.10564,0.0174682
74.5,105.5,12.5,4,2.22284,0.0957681,0.0257328
75,105,12.5,4,2.24494,0.0853085,0.0363484
75.5,104.5,12.5,4,2.30081,0.0744138,0.0512177
76,104.5,12.5,4,2.2817,0.0632431,0.0734154
76.5,104,12,4,2.32475,0.0519733,0.110153
77,103.5,12,4,2.31219,0.0408088,0.179317
77.5,103.5,12,4,2.24779,0.0301213,0.328791
78,103,11.5,4,2.32978,0.0209686,0.676964
78.5,102.5,11.5,4,2.29879,0.0165068,1.09553
79,102.5,11.5,4,2.25313,0.0204304,0.723971
79.5,102,11.5,4,2.33562,0.029857,0.346563
80,101.5,11,4,2.26754,0.0414298,0.185969
80.5,101.5,11,4,2.22013,0.0540233,0.114237
81,101,11,4,2.1722,0.0672987,0.0776746
81.5,101,11,4,2.18661,0.0811374,0.0566978
82,100.5,11,4,2.26396,0.0954243,0.0434534
82.5,100.5,11,4,2.28105,0.109974,0.0343455
83,100,11,4,2.33582,0.124489,0.0275235
