x,y,z,label,radius,curvature,torsion
130,105.5,12,133,-1,0.0404081,0.038661
129.5,105.5,12,6,1.99689,0.0397348,0.0433536
129,105,12,6,2.0489,0.0389516,0.0507239
128.5,105,12,6,2.07377,0.0380213,0.0615404
128,104.5,12,6,2.10603,0.0369213,0.0761876
127.5,104.5,12,6,2.06351,0.0356689,0.0934566
127,104,12,6,2.09493,0.03431,0.113732
126.5,103.5,12,6,2.10058,0.0329055,0.137111
126,103.5,12,6,2.04352,0.0315547,0.158451
125.5,103,12,6,2.0777,0.030377,0.173411
125,102.5,12,6,2.06884,0.0294423,0.178728
124.5,102,12,6,2.07383,0.0287646,0.172458
124,101.5,12,6,2.07383,0.0283397,0.153466
123.5,101,12,6,2.09203,0.0281191,0.121851
123,100.5,12,6,2.13833,0.028023,0.0808167
122.5,100.5,12.5,6,2.13833,0.0280079,0.0374263
122,100,12.5,6,2.04018,0.028081,-0.00644497
121.5,99.5,12.5,6,2.03969,0.0282816,-0.0484739
121,99,12.5,6,2.02847,0.0286883,-0.0818186
120.5,98.5,12.5,6,2.03062,0.0294043,-0.102911
120,98.5,13,6,2.105,0.0305436,-0.110475
119.5,98,13.5,6,1.84294,0.0322327,-0.103924
119,97.5,13.5,6,1.98727,0.0345565,-0.0860851
118.5,97,13.5,6,1.9512,0.0376156,-0.06199
118,96.5,14,6,1.97689,0.0415421,-0.0362439
117.5,96,14,6,1.96867,0.0464013,-0.0127285
117,95.5,14,6,1.95052,0.0522055,0.00723463
116.5,95,14.5,6,1.95954,0.0589918,0.0238196
116,94.5,15,6,1.97707,0.066772,0.0379545
115.5,94,15,6,2.00616,0.0754415,0.0509582
115,93.5,15.5,6,2.00983,0.0848524,0.0642426
114.5,93,16,6,1.94524,0.0948596,0.0775346
114,93,16.5,6,1.95554,0.105344,0.0907895
113.5,92.5,17,6,1.89593,0.11609,0.105586
113.5,92,17.5,6,1.95954,0.126756,0.1219
113.5,91.5,18,6,1.87047,0.136902,0.136342
113,91,18.5,6,1.82825,0.145832,0.150192
113,90.5,19,6,1.95054,0.152565,0.165118
113,90.5,19.5,6,1.8874,0.156232,0.179718
113,90,20,6,2.01444,0.156406,0.193127
113,90,20.5,6,1.95197,0.152858,0.205821
113,90,21,6,2.01693,0.145646,0.220545
113,90,21.5,6,2.01693,0.135357,0.24048
113,90,22,6,2.0608,0.122925,0.268639
112.5,90,22.5,6,1.98102,0.109477,0.308715
113,90,23,6,2.07668,0.0963895,0.361051
113,90,23.5,6,2.14304,0.0851252,0.423819
112.5,90.5,24,6,2.07447,0.0771659,0.484489
112.5,90.5,24.5,6,2.25,0.0741723,0.502741
112.5,90.5,25,6,2.35397,0.0772135,0.452495
112.5,90.5,25.5,6,2.20295,0.0857196,0.365286
112,91,26,6,2.29219,0.0983245,0.283516
112,91.5,26.5,6,2.27365,0.114083,0.221108
111.5,91.5,27,6,2.45841,0.132536,0.176482
111,91.5,27.5,6,2.35283,0.153676,0.145089
110.5,91.5,28,6,2.4667,0.178117,0.122311
110.5,91.5,28.5,6,2.4626,0.206789,0.104548
110,91,29,6,2.36911,0.240704,0.0898183
109.5,91,29.5,6,2.37937,0.281121,0.0789526
109,90.5,30,6,2.48842,0.328941,0.07079
108.5,90,30,6,2.45255,0.382875,0.0640891
108.5,89.5,30.5,6,2.59407,0.437718,0.0592953
108,89,30.5,6,2.58319,0.48391,0.0567429
108.5,88.5,31,6,2.95201,0.508569,0.0556574
108.5,88,31,6,2.66009,0.501341,0.0554349
108.5,87.5,31,6,2.83799,0.461943,0.0555462
108,87,30.5,6,2.64371,0.400808,0.0569116
108.5,86.5,30,6,2.55793,0.331743,0.0609414
108.5,86,29.5,6,2.40113,0.265412,0.067078
109,85.5,29,6,2.31411,0.20737,0.0772678
109.5,85,28.5,6,2.18847,0.158728,0.0961343
110,84.5,28,6,2.0875,0.118564,0.132691
110.5,84.5,27.5,6,1.96926,0.085886,0.206955
111,84,27,6,1.87717,0.0606736,0.362802
111.5,84,27,6,1.73066,0.0458989,0.594683
112,83.5,26.5,6,1.76777,0.0475119,0.557142
112.5,83,26,6,1.79229,0.0642115,0.326546
113,83,25.5,6,1.81165,0.0897174,0.190099
113.5,82.5,25,6,1.66023,0.121472,0.124278
114,82,25,6,1.74481,0.159125,0.0902043
114.5,81.5,25,6,1.84632,0.202426,0.0705493
114.5,81,25,6,1.86657,0.250158,0.0588509
115,80.5,25,6,1.96124,0.300062,0.0514759
115,80,25,6,1.92949,0.347432,0.0453114
115,79.5,25.5,6,2.00302,0.38496,0.0384413
115,79,26,6,1.89859,0.404775,0.0299557
115,78.5,26,6,2.04888,0.402441,0.0195923
115,78,26.5,6,1.97178,0.379801,0.00766131
114.5,77.5,27,6,1.95954,0.343887,-0.005079
114.5,77,27.5,6,1.8556,0.30284,-0.0186068
114,77,28,6,1.92793,0.262461,-0.0336076
114,76.5,28.5,6,1.97828,0.22578,-0.0504087
113.5,77,29,6,2.04246,0.194169,-0.0695675
113,77,29.5,6,1.98993,0.167879,-0.0928117
112.5,77,30,6,1.94175,0.146579,-0.121168
112,77,30,6,1.80772,0.130092,-0.151773
111.5,77,30.5,6,1.74628,0.118573,-0.180509
111,77,31,6,1.777,0.112223,-0.200216
110.5,77,31.5,6,1.73335,0.110936,-0.205593
110.5,77.5,32,6,1.63307,0.1141,-0.196484
110,77.5,32.5,6,1.44555,0.120729,-0.177324
110,77.5,33,6,1.47769,0.129585,-0.155315
110,78,33.5,6,1.34294,0.13945,-0.134887
109.5,78,34,6,1.26593,0.149131,-0.116494
109.5,78.5,34.5,6,1.29075,0.157441,-0.100657
109.5,78.5,35,6,1.33785,0.163427,-0.0894048
109.5,79,35.5,6,1.22822,0.166492,-0.0818851
109.5,79,36,6,1.2909,0.166405,-0.0773552
109.5,79.5,36.5,6,1.35491,0.163296,-0.0752007
110,80,37,6,1.37467,0.157572,-0.0752474
110,80.5,37.5,6,1.41677,0.149854,-0.077557
110.5,81,38,6,1.4347,0.140917,-0.080885
110.5,81.5,38.5,6,1.56111,0.131681,-0.0833413
111,81.5,39,6,1.49071,0.122918,-0.0839593
111.5,82,39.5,6,1.4765,0.115141,-0.0817777
112,82.5,39.5,6,1.50215,0.108603,-0.0763339
112.5,82.5,39.5,6,1.39466,0.103403,-0.0668104
113,83,40,6,1.44316,0.0995442,-0.0526623
113.5,83,40.5,6,1.51964,0.0969332,-0.0349545
114,83.5,41,6,1.44832,0.0954192,-0.0142835
114.5,83.5,41,6,1.44042,0.0948738,0.00902804
115,83.5,41.5,6,1.49374,0.0951959,0.0309815
