x,y,z,label,radius,curvature,torsion
124.5,82.5,3,133,-1,0.148139,-0.00294311
124.5,82.5,3.5,6,2.07308,0.155598,-0.00337125
124,82.5,4,6,2.04547,0.165277,-0.0041426
123.5,82.5,4.5,6,1.84558,0.17211,-0.00510443
123.5,82,5,6,1.94372,0.175016,-0.00628539
123,81.5,5.5,6,1.83582,0.173307,-0.00737807
122.5,81.5,6,6,1.91218,0.166912,-0.00821167
122,81,6.5,6,1.89081,0.156325,-0.00872954
121.5,80.5,6.5,6,2.07945,0.142476,-0.00905068
121,80,6.5,6,2.22517,0.126619,-0.00931922
120.5,80,7,6,2.12025,0.109922,-0.00952643
120,79.5,6.5,6,2.23209,0.093277,-0.00973579
119.5,79.5,6.5,6,2.20528,0.0773306,-0.010284
119,79,6.5,6,2.26413,0.0625074,-0.0113169
118.5,78.5,6.5,6,2.2038,0.0490476,-0.0130175
118,78,6.5,6,2.17815,0.0370483,-0.0153973
117.5,77.5,6.5,6,2.24022,0.0265079,-0.0185764
117,77.5,6.5,6,2.28105,0.0174224,-0.0225107
116.5,77,6.5,6,2.30089,0.00977149,-0.0288513
116,76.5,6.5,6,2.26979,0.00341486,-0.0682717
115.5,76.5,6.5,6,2.16024,0.00189459,-0.139877
115,76,6.5,6,2.16588,0.00614043,-0.0395051
114.5,75.5,6.5,6,2.28986,0.00967056,-0.0345452
114,75.5,6.5,6,2.34534,0.0127362,-0.0316311
113.5,75,7,6,2.28908,0.0155801,-0.0271147
113,74.5,6.5,6,2.34385,0.0184049,-0.0210496
112.5,74,7,6,2.45731,0.0213471,-0.0137863
112,74,7,6,2.40066,0.0244892,-0.0059584
111.5,73.5,7,6,2.44431,0.0278852,0.000480442
111,73,7,6,2.44431,0.0315249,0.00463449
110.5,72.5,7,6,2.41865,0.035447,0.00719637
110,72,7,6,2.37423,0.0397631,0.00873285
109.5,72,7,6,2.37025,0.0445556,0.00986551
109,71.5,7,6,2.28123,0.0498816,0.0107676
108.5,71,7,6,2.33071,0.0558265,0.0115894
108,70.5,7.5,6,2.42795,0.0624881,0.0129532
107.5,70.5,7.5,6,2.35004,0.0699411,0.0148537
107,70,8,6,2.39386,0.0782493,0.0171638
106.5,69.5,8,6,2.4569,0.0874466,0.0205047
106,69,8.5,6,2.48728,0.0940239,0.0235925
105.5,68.5,9,6,2.48767,0.104412,0.0294612
105,68.5,9.5,6,2.49403,0.115184,0.0368224
104.5,68,10,6,2.47882,0.12605,0.0444153
104.5,68,10.5,6,2.45713,0.136649,0.0523346
104,67.5,11,6,2.51552,0.146416,0.0612029
103.5,67.5,11.5,6,2.46589,0.154602,0.0708154
103.5,67,12,6,2.52351,0.160385,0.0810836
103.5,67,12.5,6,2.54647,0.162954,0.092996
103,67,13,6,2.41486,0.161685,0.107226
103,67,13.5,6,2.37651,0.156566,0.122761
103,67,14,6,2.34163,0.148126,0.140442
103,67,14.5,6,2.34163,0.137147,0.161747
103,67,15,6,2.34163,0.124591,0.187618
103,67,15.5,6,2.44727,0.111505,0.219694
103,67.5,16,6,2.43549,0.0988493,0.26012
103,67.5,16.5,6,2.5,0.0875292,0.310163
103,67.5,17,6,2.53712,0.0785349,0.365622
103,67.5,17.5,6,2.62908,0.0728944,0.412336
103,67.5,18,6,2.66476,0.0714801,0.428377
103,68,18.5,6,2.61425,0.0745816,0.402778
102.5,68,19,6,2.6449,0.0816937,0.355427
102.5,68.5,19.5,6,2.62953,0.0919751,0.309567
102,69,20,6,2.67364,0.104887,0.268756
102,69.5,20.5,6,2.79997,0.120159,0.234165
101.5,69.5,21,6,2.79781,0.137413,0.207082
101,70,21.5,6,2.91684,0.156287,0.187235
100.5,70,22,6,2.81043,0.176728,0.172104
100,70,22.5,6,2.86521,0.198534,0.159606
99.5,70,22.5,6,2.92809,0.221158,0.148904
99,69.5,23,6,3.01696,0.243838,0.139825
98.5,69.5,23.5,6,3.04499,0.265359,0.131088
98,69,24,6,3.00766,0.283834,0.122015
97.5,68.5,24,6,3.11679,0.297113,0.113237
97,68,24,6,2.95907,0.303241,0.104529
97,67.5,24.5,6,3.08361,0.300644,0.0959135
97,67,24.5,6,3.01571,0.288909,0.0891146
97,66.5,24.5,6,2.92649,0.269823,0.0851102
97,66,24.5,6,2.80227,0.246207,0.0835253
97,65.5,24.5,6,2.80553,0.22931,0.0837558
97,65,24.5,6,3.06258,0.203619,0.0864588
96.5,64.5,24.5,6,2.92613,0.178428,0.093315
97,64,24.5,6,2.99297,0.154374,0.106687
97,63.5,24.5,6,2.92649,0.131904,0.128967
97,63,24.5,6,2.95222,0.111745,0.162637
97.5,62.5,24.5,6,2.77939,0.0947098,0.211258
97.5,62,24.5,6,3.02314,0.0818376,0.272778
97.5,61.5,24.5,6,2.89011,0.0745799,0.326363
98,61,24,6,2.93939,0.0744736,0.336178
98.5,60.5,24,6,2.85329,0.0822163,0.293154
98.5,60,24,6,2.84199,0.0973678,0.227738
99,59.5,24,6,2.81907,0.119104,0.16808
99.5,59,24,6,2.81067,0.146883,0.121347
100,58.5,24,6,2.80173,0.180453,0.0859524
100,58,24.5,6,2.81386,0.21944,0.0578966
100.5,57.5,25,6,2.56255,0.262575,0.0323636
100.5,57,25,6,2.57755,0.30688,0.00679017
101,56.5,25.5,6,2.88689,0.347402,-0.0175806
101.5,56.5,26,6,2.51145,0.377524,-0.0417424
101,56,26.5,6,2.8362,0.390881,-0.0657929
101,56,27,6,2.64548,0.385074,-0.0867427
100.5,56,27.5,6,2.5361,0.363485,-0.102781
100.5,56,28,6,2.46445,0.332528,-0.11337
100.5,56,28.5,6,2.75289,0.298439,-0.120075
101,56.5,29,6,2.58392,0.265331,-0.125221
101,57,29.5,6,2.38569,0.235322,-0.129993
101,57.5,30,6,2.18824,0.209171,-0.135371
101,58,30.5,6,2.03709,0.187173,-0.140782
101,58.5,31,6,2.06763,0.169151,-0.146133
100.5,59,31.5,6,1.90295,0.154406,-0.152143
101,59.5,31.5,6,2.04438,0.142167,-0.160977
101,60,32,6,1.99126,0.132023,-0.173038
101,60.5,32,6,2.02579,0.123712,-0.188256
101,61,32,6,2.03085,0.117072,-0.206628
101,61.5,32,6,2.01543,0.112152,-0.227074
101,62,32,6,1.94253,0.109139,-0.247283
101.5,62.5,32.5,6,2.34565,0.108243,-0.264844
101.5,63,33,6,2.32649,0.1097,-0.278146
101.5,63.5,33,6,2.19615,0.112097,-0.283288
101.5,64,33,6,2.14141,0.117928,-0.284374
102,64.5,33,6,2.13883,0.126389,-0.275011
102,65,33,6,2.18843,0.137078,-0.254852
102.5,65.5,32.5,6,2.20477,0.149017,-0.228168
103,66,32.5,6,2.26881,0.16071,-0.199165
103.5,66,32.5,6,2.28847,0.170735,-0.169945
104,66.5,33,6,2.20721,0.177875,-0.138977
104.5,66.5,33,6,2.18176,0.181061,-0.105117
105,67,33.5,6,2.04111,0.179681,-0.071872
105.5,67,33.5,6,2.05809,0.173831,-0.0387487
106,67,34,6,2.11433,0.164185,-0.00343513
106.5,67.5,34.5,6,2.07715,0.151822,0.0335163
107,67,35,6,2.06002,0.138089,0.0713313
107,67.5,35.5,6,2.20864,0.124301,0.111899
107.5,67.5,36,53,2.17336,0.111617,0.154804
108,67.5,36.5,7,2.12378,0.100969,0.194269
108.5,67.5,36.5,7,2.063,0.0930257,0.223165
109,67.5,37,7,1.90201,0.0880921,0.233673
109.5,67.5,37,7,1.83423,0.0860026,0.227366
110,67,37.5,7,1.81583,0.0862356,0.20811
110.5,67,37.5,7,1.95866,0.0880608,0.181344
111,66.5,37.5,7,1.78346,0.0906996,0.154211
111.5,66.5,38,7,1.81934,0.0935826,0.130561
112,66,38,7,1.77606,0.0962979,0.110401
112.5,66,38,7,1.83295,0.0985387,0.0935294
113,66,38.5,7,1.65778,0.100115,0.0802047
113.5,65.5,38.5,7,1.70495,0.100941,0.0696764
114,65.5,38.5,7,1.7635,0.101006,0.0612694
114.5,65,38.5,7,1.77938,0.100354,0.0543465
115,64.5,38.5,7,1.70529,0.0990729,0.0484851
115.5,64,38.5,7,1.57071,0.0972788,0.0433877
116,64,38.5,7,1.57272,0.0950905,0.0388733
116.5,63.5,38.5,7,1.57464,0.0925856,0.0348804
117,63.5,38.5,7,1.58278,0.0898376,0.0313449
117.5,63,38,7,1.64459,0.0869214,0.028257
118,62.5,38,7,1.7635,0.0838859,0.0257355
118.5,62.5,38,141,-1,0.0807683,0.0237596
