x,y,z,label,radius,curvature,torsion
127,110,1,133,-1,0.0836242,-0.0196415
127,110,1.5,6,2.32928,0.0751542,-0.0232426
127,110,2,6,2.25848,0.0667079,-0.0287965
127.5,110,2.5,6,2.28368,0.058263,-0.0375638
127.5,110,3,6,2.43734,0.0497973,-0.0520292
127.5,109.5,3.5,6,2.43791,0.0413103,-0.0775633
127.5,109.5,4,6,2.35951,0.032875,-0.126873
128,110,4.5,6,2.31316,0.0248066,-0.231983
128,109.5,5,6,2.31874,0.0182763,-0.437658
128.5,109.5,5.5,6,2.383,0.0162452,-0.559896
128.5,109.5,6,6,2.35514,0.0206903,-0.347308
129,109.5,6.5,6,2.40901,0.0291347,-0.177425
129,109.5,7,6,2.37917,0.0393683,-0.100597
129,109.5,7.5,6,2.38699,0.050572,-0.0651952
129.5,109.5,8,6,2.34382,0.0624448,-0.0476355
129.5,109.5,8.5,6,2.35627,0.0747302,-0.0389577
130,109.5,9,6,2.37493,0.0912747,-0.0348053
130,109.5,9.5,6,2.59549,0.103476,-0.0345645
129.5,109,10,6,2.46203,0.11528,-0.0343771
130,109,10.5,6,2.42088,0.126475,-0.034241
130,109,11,6,2.40066,0.136791,-0.0342212
130.5,109,11.5,6,2.31491,0.145946,-0.033955
130.5,108.5,12,6,2.17972,0.153682,-0.0333896
130.5,108.5,12.5,6,2.19926,0.159761,-0.0325889
130.5,108,13,6,2.25332,0.164041,-0.0315637
130.5,108,13.5,6,2.27119,0.166598,-0.0302198
130.5,107.5,14,6,2.35942,0.167592,-0.0284733
130,107,14.5,6,2.28147,0.167229,-0.0261625
130,107,15,6,2.30184,0.165815,-0.0228669
130,106.5,15.5,6,2.20687,0.163615,-0.0183792
129.5,106,15.5,6,2.29838,0.160748,-0.0125869
129,105.5,16,6,2.26416,0.156121,-0.00445696
128.5,105,16,6,2.22584,0.152291,0.00187925
128,104.5,16.5,6,2.26661,0.148155,0.0085993
127.5,104,16.5,6,2.44761,0.143518,0.0150665
127,104,17,6,2.36282,0.138111,0.0211792
126.5,103.5,16.5,6,2.45457,0.13166,0.0271398
126,103,16.5,6,2.52014,0.123918,0.0330337
125.5,103,17,6,2.40774,0.11475,0.0389756
125,102.5,16.5,6,2.46267,0.104152,0.0453866
124.5,102.5,17,6,2.33932,0.0922251,0.0532907
124,102,16.5,6,2.48079,0.0792031,0.06538
123.5,101.5,16,6,2.35719,0.0654252,0.0856161
123,101.5,16,6,2.3685,0.0512972,0.12371
122.5,101,16,6,2.46129,0.0373338,0.211456
122,101,15.5,6,2.41031,0.0244975,0.45574
121.5,100.5,15.5,6,2.49561,0.0152622,1.09685
121,100.5,15.5,6,2.51372,0.0210387,0.559777
120.5,100,15.5,6,2.44803,0.0319727,0.238004
120,99.5,15,6,2.48814,0.0438315,0.125102
119.5,99.5,15,6,2.46648,0.0554841,0.0760097
119,99,14.5,6,2.49396,0.0664008,0.0496431
118.5,98.5,14,6,2.34239,0.076236,0.0332337
118,98.5,14.5,6,2.55993,0.0847795,0.0221193
117.5,98,14.5,6,2.21699,0.0920343,0.0150311
117,97.5,14.5,6,2.04464,0.0981295,0.0103215
116.5,97,14.5,6,2.02847,0.10324,0.00712125
116,96.5,14.5,6,2.10603,0.107616,0.00549312
115.5,96.5,14.5,6,2.16765,0.111565,0.00520353
115,96,14.5,6,2.12677,0.115384,0.00599368
114.5,95.5,15,6,2.04308,0.119318,0.00830179
114,95,15,6,2.05317,0.12487,0.0143967
113.5,94.5,15.5,6,2.00807,0.129251,0.021161
113,94,16,6,1.93896,0.133808,0.0290859
112.5,93.5,16.5,6,2.01209,0.138569,0.0375799
112.5,93,17,6,2.07933,0.143398,0.0470118
112.5,92.5,17.5,6,2.0418,0.147968,0.0573691
112,92.5,18,6,2.04121,0.151958,0.0673679
112,92,18.5,6,2.03694,0.155029,0.0773227
112,92,19,6,2.0186,0.156728,0.087726
112,91.5,19.5,6,2.12872,0.156629,0.0980702
112,91.5,20,6,2.11348,0.154477,0.108357
112,91.5,20.5,6,2.19995,0.150105,0.119061
112,91.5,21,6,2.25,0.143469,0.131446
112,91.5,21.5,6,2.25,0.134797,0.146913
112,91.5,22,6,2.22497,0.12451,0.166757
112,91.5,22.5,6,2.23663,0.113111,0.192636
112,91,23,6,2.27836,0.0969149,0.241481
112,91,23.5,6,2.2649,0.0845419,0.298816
112.5,91,24,6,2.30208,0.0726446,0.387144
112,91.5,24.5,6,2.38635,0.0625977,0.507114
112,91.5,25,6,2.30814,0.0565551,0.618201
112,91.5,25.5,6,2.43362,0.0567006,0.630732
112.5,92,26,6,2.27856,0.0637999,0.525436
112,92,26.5,6,2.50089,0.0767046,0.393886
112,92,27,6,2.28552,0.0937319,0.294189
112,92.5,27.5,6,2.41228,0.113787,0.228614
112,92.5,28,6,2.4639,0.136406,0.18558
111.5,92.5,28.5,6,2.51106,0.161298,0.156888
111,92.5,29,6,2.38699,0.188146,0.137931
111,92.5,29.5,6,2.51928,0.216757,0.126264
111,92.5,30,6,2.38951,0.246749,0.11891
111,92,30.5,6,2.22722,0.287012,0.112769
110.5,92,31,6,2.39741,0.314733,0.109498
110,91.5,31,6,2.14473,0.336717,0.106791
110,91,31.5,6,2.10068,0.349102,0.104636
110,90.5,32,6,2.06801,0.349351,0.102686
109.5,90,32,6,2.11731,0.337589,0.100337
109.5,89.5,32,6,2.12942,0.315703,0.0977231
109.5,89,32,6,2.0942,0.286609,0.0957813
109.5,88.5,32,6,2.16727,0.253598,0.0956195
109.5,88,32,6,2.05289,0.219539,0.0984277
109.5,87.5,32,6,2.01543,0.186386,0.105349
109.5,87,32,6,2.16575,0.155098,0.117161
109,86.5,31.5,6,2.16087,0.125907,0.139532
109,86,31.5,6,1.9707,0.0986459,0.186044
109.5,85.5,31,6,2.13308,0.0735333,0.287244
110,85,30.5,6,2.07647,0.0464789,0.634008
110,84.5,30.5,6,2.08785,0.0380401,0.924536
110.5,84,30,6,2.09249,0.0469177,0.641939
110.5,83.5,29.5,6,1.89891,0.0680854,0.346947
110.5,83,29.5,6,1.82166,0.0960208,0.212375
111,82.5,29.5,6,1.89467,0.129339,0.150075
111,82,29.5,6,1.71867,0.167995,0.117667
111.5,81.5,29,6,1.9231,0.211807,0.0994732
112,81,29,6,2.06126,0.259686,0.0886454
112,80.5,29.5,6,2.0958,0.30979,0.0805364
112,80,29.5,6,2.17276,0.358763,0.0712808
112,79.5,29.5,6,2.09976,0.401039,0.0580972
112,79,30,6,2.11518,0.429651,0.0402167
111.5,78.5,30.5,6,1.98966,0.438733,0.0174723
111.5,78,31,6,1.96425,0.426933,-0.0098521
111,77.5,31,6,1.98914,0.386684,-0.0471416
110.5,77,31.5,6,1.95792,0.347995,-0.0731656
110,77,32,6,1.96653,0.308644,-0.0991182
109.5,77.5,32.5,6,1.80509,0.271938,-0.12419
109,77.5,32.5,6,2.04778,0.240091,-0.146284
108.5,77.5,32.5,6,2.05871,0.214269,-0.164695
108,77.5,32.5,6,1.91211,0.194694,-0.178634
107.5,78,33,6,1.95037,0.180779,-0.189993
107.5,78.5,33.5,6,1.97165,0.171636,-0.199214
107,78.5,34,6,1.86991,0.166422,-0.206894
107,79,34.5,6,1.89436,0.164626,-0.209275
107,79.5,34.5,6,1.71659,0.166031,-0.204706
106.5,80,35,6,1.64496,0.1702,-0.194133
107,80.5,35.5,6,1.61084,0.176499,-0.180396
107,81,36,6,1.79062,0.184342,-0.165398
106.5,81.5,36.5,6,2.02486,0.193026,-0.149587
106.5,82,37,6,2.00399,0.20448,-0.129072
107,82.5,37.5,6,2.07734,0.212176,-0.115343
107,82.5,38,6,2.16958,0.218568,-0.102107
107.5,82.5,38.5,6,2.1549,0.223209,-0.0891949
108,83,39,6,2.15787,0.225887,-0.0774941
108.5,83,39.5,6,2.08776,0.226612,-0.0664665
109,83,39.5,6,2.02931,0.225479,-0.0557047
109.5,83,40,6,2.01741,0.222704,-0.0453363
110,83,40.5,6,1.96538,0.218558,-0.0351639
110.5,82.5,41,6,1.96926,0.213148,-0.0249562
111,82.5,41,6,2.022,0.206441,-0.0151222
111.5,82.5,41,6,2.03835,0.198526,-0.0060123
112,82,41.5,6,1.94462,0.189558,0.0026336
112.5,81.5,41.5,6,1.91007,0.179663,0.0111548
113,81,41.5,6,1.88358,0.168881,0.0201302
113.5,80.5,41.5,6,1.83989,0.153032,0.0339657
114,80,41.5,6,1.89953,0.13993,0.046828
114,79.5,41.5,6,1.81975,0.126017,0.0619978
114.5,79,41.5,6,1.856,0.11181,0.0808853
114.5,78.5,41.5,53,1.96025,0.0978389,0.105577
115,78,41.5,53,2.01333,0.0845011,0.140562
115.5,77.5,41,7,1.67705,0.0720481,0.19299
116,77,41,7,1.55889,0.0608685,0.273098
116,76.5,41,7,1.48011,0.0517555,0.387182
116.5,76,41,7,1.359,0.0462856,0.502164
116.5,75.5,40.5,7,1.4278,0.046266,0.525985
117,75,40,7,1.47124,0.0521738,0.43538
117.5,74.5,40,7,1.40295,0.0627192,0.318156
118,74,39.5,7,1.41456,0.0762083,0.226461
118.5,73.5,39.5,7,1.43315,0.091307,0.163286
119,73,39.5,7,1.39186,0.112311,0.109768
119.5,73,39,7,1.30778,0.127759,0.0823119
120,73,39,7,1.28904,0.142062,0.0605458
120.5,72.5,39,7,1.17358,0.154415,0.0438253
121,72.5,39,7,1.22394,0.164127,0.0307959
121.5,72.5,39,7,1.22267,0.17064,0.0203137
122,72,39,7,1.37093,0.173623,0.0121979
122.5,72,39,7,1.26928,0.173041,0.00646023
123,72,39,7,1.26432,0.169185,0.00276345
123.5,72,39,7,1.23365,0.162612,0.000655804
124,72.5,39,7,1.16266,0.154001,-0.000569414
124.5,72.5,39,7,1.1361,0.144063,-0.00110295
125,72.5,39,7,1.08582,0.133464,-0.00111856
125.5,72.5,39,7,1.01324,0.122748,-0.00101514
126,73,39,141,-1,0.112317,-0.000900436
