x,y,z,label,radius,curvature,torsion
119.381,82.5282,2.31359,133,-1,0.116951,0.00120934
119.534,82.6067,2.669,6,2.44731,0.121168,0.00125691
119.737,82.703,3.20493,6,2.31808,0.12737,0.00138568
119.906,82.7737,3.74334,6,2.48814,0.133316,0.00158717
120.041,82.8185,4.28313,6,2.16675,0.138904,0.00186019
120.143,82.8374,4.82306,6,2.334,0.144014,0.00217399
120.211,82.8302,5.3617,6,2.48376,0.14847,0.00252161
120.244,82.7968,5.89741,6,2.22519,0.152153,0.00290603
120.243,82.7371,6.42827,6,2.21465,0.155031,0.00306995
120.207,82.6513,6.95204,6,2.22154,0.157128,0.00276324
120.136,82.5395,7.46622,6,2.26735,0.158529,0.0020029
120.031,82.4022,7.96798,6,2.28031,0.159399,0.000738897
119.892,82.24,8.45424,6,2.25883,0.160021,-0.0012283
119.719,82.0537,8.92169,6,2.45308,0.160666,-0.00389046
119.514,81.8445,9.36689,6,2.34696,0.161506,-0.00724309
119.278,81.6139,9.78633,6,2.55873,0.162558,-0.0116008
119.011,81.3634,10.1766,6,2.51583,0.163601,-0.0170827
118.716,81.0951,10.5343,6,2.65771,0.16422,-0.0238062
118.394,80.8111,10.8568,6,2.69256,0.163911,-0.0313883
118.046,80.5138,11.1415,6,2.73152,0.16228,-0.0395371
117.674,80.2058,11.3868,6,2.80138,0.158954,-0.0487558
117.28,79.89,11.5916,6,2.72545,0.153607,-0.059468
116.865,79.569,11.7557,6,2.64441,0.14613,-0.0715119
116.431,79.2458,11.8797,6,2.72668,0.136634,-0.0859864
115.979,78.9231,11.9651,6,2.57386,0.125357,-0.104642
115.511,78.6036,12.0144,6,2.53138,0.112758,-0.128671
115.026,78.2897,12.0307,6,2.50708,0.0995509,-0.160251
114.526,77.9837,12.018,6,2.48539,0.0864946,-0.202577
114.012,77.6876,11.9808,6,2.51487,0.0743526,-0.257779
113.483,77.4033,11.9243,6,2.33765,0.0638738,-0.324839
112.941,77.1321,11.8538,6,2.4845,0.0558374,-0.394059
112.386,76.8753,11.7749,6,2.33495,0.0509718,-0.441079
111.82,76.6337,11.6934,6,2.27764,0.049818,-0.436694
111.242,76.4079,11.6149,6,2.32118,0.0523329,-0.377719
110.656,76.1983,11.5451,6,2.42972,0.05779,-0.296916
110.062,76.0049,11.4892,6,2.36751,0.0652674,-0.226007
109.462,75.8278,11.4523,6,2.35775,0.074078,-0.172907
109.061,75.7189,11.4406,6,2.28471,0.0804908,-0.146108
108.459,75.5691,11.4456,6,2.37917,0.0907669,-0.115591
107.859,75.4355,11.4811,6,2.32501,0.101725,-0.0935453
107.265,75.318,11.5507,6,2.33742,0.113265,-0.0773367
106.681,75.2166,11.6574,6,2.31686,0.125288,-0.0651858
106.111,75.1308,11.8034,6,2.28471,0.13765,-0.0562286
105.561,75.0606,11.9906,6,2.36094,0.150081,-0.0497301
105.034,75.0055,12.22,6,2.10102,0.162161,-0.0451433
104.536,74.9651,12.492,6,2.36184,0.17335,-0.0423845
104.07,74.9388,12.8064,6,2.26076,0.183096,-0.0414005
