x,y,z,label,radius,curvature,torsion
124.5,105,4,133,-1,0.131074,-0.00578877
125,105,4.5,6,2.30639,0.135052,-0.00614754
125.5,105,5,6,2.25455,0.140475,-0.00682485
125.5,105,5.5,6,2.25323,0.14507,-0.0076905
126,105,6,6,2.2742,0.148699,-0.00871321
126.5,105.5,6.5,6,2.2742,0.151289,-0.0092492
127,105.5,7,6,2.14845,0.152817,-0.0090559
127,105,7.5,6,2.21764,0.153376,-0.00810439
127.5,105,8,6,2.20334,0.153184,-0.00607964
127.5,104.5,8.5,6,2.21532,0.152548,-0.00266462
128,104.5,9,6,2.26028,0.151784,0.00213473
128,104.5,9.5,6,2.16483,0.151197,0.0079631
128,104,10,6,2.22986,0.151069,0.0137152
128,103.5,10.5,6,2.20537,0.151602,0.019244
128,103.5,11,6,2.2295,0.152876,0.0243955
128,103,11.5,6,2.1513,0.154788,0.0277929
128,103,12,6,2.13902,0.156955,0.0292766
128,102.5,12.5,6,2.10531,0.158798,0.0292245
127.5,102,13,6,2.00556,0.159668,0.0275829
127,101.5,13.5,6,2.0151,0.159034,0.0241246
127,101,14,6,2.15405,0.156394,0.018881
126.5,100.5,14.5,6,2.17916,0.151331,0.0122472
126,100,14.5,6,2.29377,0.143953,0.00564347
126,99.5,14.5,6,2.26113,0.134766,-0.00135636
125.5,99,14.5,6,2.31825,0.12434,-0.00937522
125,98.5,14.5,6,2.23249,0.113208,-0.0188119
124.5,98,14.5,6,2.23249,0.101813,-0.0305923
124,97.5,14.5,6,2.26888,0.0904911,-0.0462998
123.5,97,14.5,6,2.29736,0.0794981,-0.0677493
123,97,14.5,6,2.30611,0.0691206,-0.0973158
122.5,96.5,14.5,6,2.3012,0.0596832,-0.138454
122,96,14,6,2.33091,0.0515563,-0.193978
121.5,95.5,14,6,2.35292,0.0451111,-0.263783
121,95,14,6,2.35825,0.0408406,-0.335861
120.5,94.5,13.5,6,2.31691,0.0393073,-0.381653
120,94.5,14,6,2.47635,0.0408701,-0.38025
119.5,94,14,6,2.34856,0.0455616,-0.339461
119,93.5,13.5,6,2.31825,0.0530908,-0.286219
118.5,93,14,6,2.43537,0.0630765,-0.236696
118,93,14,6,2.36599,0.0751693,-0.194703
117.5,92.5,13.5,6,2.28471,0.089051,-0.160694
117,92.5,14,6,2.24888,0.104404,-0.132351
116.5,92,13.5,6,2.38516,0.120655,-0.106665
116,92,13.5,6,2.2897,0.136962,-0.0833927
115.5,91.5,14,6,2.36966,0.152355,-0.0618729
115,91.5,13.5,6,2.31582,0.165737,-0.0409498
114.5,91,14,6,2.44813,0.175899,-0.0198621
114,90.5,14.5,6,2.52589,0.181801,0.00227961
114,90.5,15,6,2.49456,0.182926,0.0243383
113.5,90,15.5,6,2.32207,0.179694,0.0455314
113,90,16,6,2.43687,0.172916,0.0673929
113,89.5,16.5,6,2.27105,0.163535,0.0905167
112.5,89.5,17,6,2.3768,0.152657,0.11296
112.5,89.5,17.5,6,2.2579,0.141267,0.135196
112.5,89,18,6,2.21996,0.130018,0.157673
112.5,89,18.5,6,2.12382,0.119308,0.1787
112.5,89,19,6,2.18479,0.10939,0.197142
112,89,19.5,6,2.15639,0.100326,0.212594
112,89,20,6,2.07443,0.0919574,0.226375
112,88.5,20.5,6,2.23021,0.0839102,0.242605
112,88.5,21,6,2.17286,0.0758313,0.26767
111.5,88.5,21.5,6,2.23966,0.0675656,0.311068
111.5,88.5,22,6,2.25393,0.0595536,0.379826
