x,y,z,label,radius,curvature,torsion
72,105,14,132,-1,0.0405755,0.0800912
72.5,104.5,14,4,1.73939,0.0402565,0.0802491
73,104,14,4,1.75386,0.0398987,0.0825331
73.5,104,14,4,1.70292,0.0397088,0.0868417
74,103.5,14,4,1.77972,0.0397305,0.0926154
74.5,103.5,13.5,4,1.70475,0.0399999,0.100272
75,103,13.5,4,1.71728,0.0405497,0.109434
75.5,102.5,14,4,1.68665,0.041467,0.119033
76,102,14,4,1.67642,0.0428894,0.126127
76.5,102,13.5,4,1.67034,0.0449505,0.128782
77,101.5,13.5,4,1.60044,0.0478028,0.127328
77.5,101,14,4,1.72108,0.0516255,0.121391
78,101,14,4,1.68603,0.056572,0.10964
78.5,100.5,14,4,1.83701,0.0627057,0.0949226
79,100.5,14,4,1.85768,0.0700156,0.0796345
79.5,100,14,4,1.906,0.0784016,0.0646224
80,100,14.5,4,1.93644,0.0876495,0.0507227
80.5,99.5,14.5,4,1.93891,0.0974715,0.0382125
81,99,14.5,4,1.93282,0.104152,0.0304743
81.5,99,14.5,4,1.93735,0.113905,0.0193996
82,98.5,15,4,1.86546,0.122592,0.00859432
82.5,98,15.5,4,1.9242,0.129238,-0.00247652
83,97.5,16,4,2.04165,0.132997,-0.0130633
83.5,97.5,16.5,4,2.00564,0.133396,-0.0236953
84,97.5,17,4,1.94203,0.130183,-0.0354555
84,97,17.5,4,1.99789,0.123448,-0.0474641
84,97,18,4,1.93631,0.113887,-0.0582964
84,96.5,18.5,4,1.8306,0.102416,-0.0682054
84,96,19,4,1.83432,0.0899186,-0.0765332
84,95.5,19.5,4,1.90683,0.0770478,-0.0805297
84.5,95.5,20,4,2.05654,0.0642045,-0.077762
84.5,95.5,20.5,4,2.00332,0.0515725,-0.0634061
84.5,95,21,4,2.04628,0.039141,-0.0341658
84.5,95,21.5,4,2.14495,0.0267933,0.0388957
85,95,22,4,2.14365,0.0145136,0.368475
85,94.5,22.5,4,2.18573,0.00566552,3.03699
85,94.5,23,4,2.09418,0.0111894,0.763869
85.5,94.5,23.5,4,2.04018,0.0258323,0.108935
85.5,94,24,4,2.24739,0.0432094,0.0129604
85.5,94,24.5,4,2.28724,0.0635197,-0.0113183
86,93.5,25,4,2.23038,0.0873738,-0.0176448
86,93.5,25.5,4,2.26735,0.11559,-0.0180953
86,93.5,26,4,2.28552,0.149024,-0.0171959
86.5,93.5,26.5,4,2.18663,0.188053,-0.0166744
86.5,93,27,4,2.23928,0.231974,-0.0165326
86.5,92.5,27.5,4,2.30427,0.278025,-0.0171563
86.5,92,27.5,4,2.46631,0.320758,-0.0198138
86,91.5,28,4,2.41124,0.352035,-0.0244745
86,91,28,4,2.37917,0.363332,-0.0309785
86,90.5,28,4,2.56069,0.350729,-0.0382487
86.5,90,28,4,2.47312,0.317825,-0.0462275
86,89.5,28,4,2.54785,0.272951,-0.055964
86,89,28,4,2.47604,0.224478,-0.0672515
86,88.5,27.5,4,2.44737,0.178088,-0.081218
86,88,27.5,4,2.56091,0.149687,-0.0948211
86.5,87.5,27,4,2.38785,0.11141,-0.130182
86,87,27,4,2.34307,0.0783585,-0.206355
86,86.5,26.5,4,2.26735,0.0510793,-0.400457
86,86,26,4,2.20873,0.0334314,-0.831284
85.5,85.5,26,4,2.19014,0.0357928,-0.707233
85.5,85,25.5,4,2.10306,0.0547858,-0.323079
85.5,84.5,25,4,2.05953,0.0801198,-0.178218
85,84,25,4,2.01214,0.109224,-0.12444
85,83.5,24.5,4,1.91037,0.142686,-0.101025
85,83,24.5,4,1.87209,0.181995,-0.0901812
84.5,82.5,24.5,4,1.75763,0.228695,-0.0857195
84.5,82,24.5,4,1.95197,0.283898,-0.0841161
84.5,81.5,24.5,4,1.88299,0.347181,-0.0833381
84,81,24.5,4,1.82307,0.414703,-0.0816684
84,80.5,25,4,1.84895,0.477643,-0.0767328
84,80,25,4,1.86705,0.523048,-0.0657938
84,79.5,25.5,4,1.84369,0.538109,-0.0476766
84,79.5,26,4,1.83186,0.528438,-0.032305
84.5,79,26.5,4,1.83248,0.488906,-0.00939189
84.5,79,27,4,1.7635,0.431773,0.012064
85,79,27.5,4,1.90513,0.370482,0.0323289
85.5,79,27.5,4,1.99929,0.313612,0.0509482
86,79.5,28,4,2.01925,0.265065,0.0680954
86.5,79.5,28.5,4,2.00154,0.225544,0.0858032
87,80,28.5,4,2.00722,0.194273,0.105291
87.5,80.5,29,4,1.9863,0.170553,0.124551
87.5,81,29.5,4,1.91138,0.153832,0.141833
88,81.5,29.5,4,1.77141,0.143363,0.155031
88,82,30,4,1.82744,0.138273,0.164361
88,82.5,30.5,4,1.70045,0.13778,0.169451
88,83,31,4,1.66051,0.141063,0.170787
88.5,83.5,31,4,1.7438,0.147249,0.170566
88.5,84,31,4,1.57804,0.155719,0.169957
88.5,84.5,31.5,4,1.58035,0.165935,0.168858
88.5,85,31.5,4,1.69747,0.177237,0.167223
88,85.5,32,4,1.61476,0.184963,0.165921
88,86,32,4,1.75,0.196063,0.163396
88,86.5,32,4,1.54759,0.205441,0.159909
87.5,87,32.5,4,1.56257,0.211769,0.155095
87.5,87.5,32.5,4,1.60319,0.214069,0.148109
87,88,32.5,4,1.58192,0.211748,0.138377
86.5,88,33,4,1.72614,0.204677,0.126171
86,88,33,4,1.7193,0.193448,0.112525
85.5,88.5,33.5,4,1.72972,0.179125,0.0967895
85,88.5,34,4,1.74619,0.1628,0.0783406
84.5,88.5,34,4,1.90641,0.145471,0.0596998
84,88.5,34,4,1.72334,0.128051,0.0403372
83.5,88.5,34.5,4,1.72976,0.111226,0.0178657
83,88.5,35,4,1.73798,0.0954439,-0.00983722
82.5,88.5,35.5,4,1.61637,0.0809858,-0.0458827
82,88.5,36,4,1.57629,0.0681118,-0.0963789
