x,y,z,label,radius,curvature,torsion
123.977,93.4581,5.6768,133,-1,0.0511315,-0.01498
123.517,93.1011,5.76094,6,1.88554,0.0504752,-0.0176324
123.058,92.7475,5.8281,6,2.05081,0.0494903,-0.0225439
122.599,92.3973,5.87889,6,2.03893,0.0480451,-0.0305118
122.14,92.0505,5.91401,6,2.03965,0.0460153,-0.0427432
121.681,91.7073,5.93437,6,2.08113,0.0433323,-0.0609403
121.221,91.3677,5.94101,6,2.12544,0.0399788,-0.0887643
120.761,91.0319,5.93524,6,2.15846,0.0359787,-0.133168
120.3,90.7,5.91856,6,2.18995,0.031435,-0.206674
119.837,90.3723,5.89276,6,2.15566,0.0266164,-0.334744
119.373,90.049,5.85988,6,2.25853,0.0221699,-0.552594
118.906,89.7305,5.82229,6,2.1843,0.019534,-0.79688
118.437,89.4174,5.78263,6,2.22976,0.0206569,-0.781595
117.965,89.1102,5.74385,6,2.08285,0.0259586,-0.541496
117.491,88.8097,5.70913,6,2.11038,0.0342266,-0.34452
117.014,88.5166,5.68186,6,1.97996,0.0443927,-0.23134
116.535,88.2317,5.66555,6,1.96416,0.0559486,-0.169972
116.055,87.9561,5.66383,6,2.02158,0.0687664,-0.136289
115.576,87.6907,5.68033,6,1.92826,0.0829415,-0.114891
115.1,87.4363,5.71861,6,2.14043,0.0986376,-0.100168
114.63,87.1938,5.78215,6,2.01543,0.115999,-0.0898878
114.168,86.9641,5.87421,6,2.15984,0.135073,-0.0818407
113.718,86.748,5.9978,6,2.04244,0.155616,-0.0748901
113.284,86.5463,6.15557,6,2.12596,0.177055,-0.0690396
112.737,86.3006,6.42278,6,2.18188,0.205292,-0.0606623
112.356,86.1345,6.66777,6,2.4189,0.224173,-0.0509905
112.004,85.9845,6.95188,6,2.22675,0.23865,-0.0384823
111.685,85.851,7.27521,6,2.16253,0.246348,-0.0237971
111.401,85.7343,7.63717,6,2.31727,0.245879,-0.00875109
111.155,85.6348,8.03651,6,2.44904,0.237244,0.00716328
110.948,85.5529,8.47144,6,2.25,0.221583,0.0244631
110.779,85.4891,8.93966,6,2.26483,0.200848,0.0410823
110.649,85.4439,9.43846,6,2.27056,0.177249,0.0576778
110.554,85.4178,9.96481,6,2.38699,0.152665,0.0765776
110.492,85.4111,10.5154,6,2.28457,0.128481,0.0992277
110.459,85.424,11.0868,6,2.19757,0.105755,0.127598
110.45,85.4564,11.6754,6,2.12942,0.0851088,0.167473
110.461,85.508,12.2778,6,2.12836,0.0668696,0.229902
110.485,85.578,12.8904,6,2.03085,0.0513016,0.338296
110.516,85.6648,13.51,6,2.022,0.0391657,0.522256
110.55,85.7666,14.1332,6,2.03085,0.0324445,0.724147
110.579,85.8807,14.757,6,2.01233,0.0335672,0.686701
110.599,86.0037,15.3783,6,2.14747,0.0417947,0.485284
110.603,86.1314,15.9941,6,2.14678,0.0543215,0.342804
110.588,86.2591,16.6016,6,2.03085,0.0695669,0.264561
110.55,86.3811,17.1979,6,2.03085,0.0870432,0.219896
110.487,86.4911,17.7802,6,2.07886,0.106568,0.19591
110.396,86.5828,18.3457,6,2.04438,0.128062,0.184914
110.232,86.6653,19.0687,6,2.05576,0.160104,0.17829
110.08,86.6893,19.5838,6,2.13439,0.186763,0.176134
109.905,86.6742,20.0726,6,2.12415,0.215166,0.175326
109.713,86.6152,20.532,6,2.13591,0.244,0.175919
109.507,86.5081,20.9591,6,2.20607,0.271081,0.177978
109.293,86.3499,21.3514,6,2.33705,0.293713,0.181354
109.079,86.1392,21.7063,6,2.25491,0.309746,0.181412
108.872,85.8759,22.0216,6,2.50346,0.318012,0.175486
108.678,85.5616,22.2956,6,2.63877,0.317718,0.163511
108.505,85.199,22.5273,6,2.40562,0.308919,0.149005
108.359,84.7921,22.7162,6,2.54929,0.293504,0.133912
108.246,84.3457,22.8624,6,2.57583,0.273802,0.117545
108.171,83.8653,22.9667,6,2.53857,0.251668,0.100628
108.137,83.3563,23.0305,6,2.61113,0.228263,0.0859778
108.145,82.8245,23.0555,6,2.56218,0.204438,0.0738735
108.199,82.2751,23.0441,6,2.55037,0.180838,0.0642252
108.296,81.7135,22.9989,6,2.66093,0.157794,0.0563912
108.437,81.1445,22.9233,6,2.66093,0.135306,0.0503391
108.618,80.5725,22.821,6,2.62284,0.11318,0.0464036
108.836,80.0011,22.6961,6,2.54883,0.0911603,0.0465385
109.085,79.4336,22.5532,6,2.63274,0.0693178,0.0551868
109.358,78.8723,22.3973,6,2.42338,0.0480357,0.0863233
109.648,78.3192,22.2337,6,2.53466,0.0298129,0.193832
109.945,77.7756,22.068,6,2.52022,0.027685,0.229073
110.336,77.0672,21.8533,6,2.48887,0.0579276,0.0675713
110.613,76.5492,21.704,6,2.51067,0.0914282,0.0374681
110.864,76.0434,21.5704,6,2.51971,0.132098,0.0261095
111.081,75.5507,21.4572,6,2.52621,0.180695,0.0206109
111.255,75.0723,21.3681,6,2.45717,0.237572,0.0173022
111.378,74.6098,21.3063,6,2.47484,0.301555,0.0145762
111.446,74.1653,21.2741,6,2.22349,0.368604,0.0111543
111.455,73.7413,21.2731,6,2.59339,0.42955,0.00598711
111.402,73.3407,21.3042,6,2.53719,0.471144,-0.00190116
111.287,72.9668,21.3675,6,2.43529,0.482232,-0.012911
111.11,72.6231,21.4628,6,2.30699,0.461275,-0.0265747
110.874,72.3132,21.5894,6,2.13548,0.417421,-0.0412194
110.583,72.0405,21.7464,6,2.04237,0.364169,-0.0532752
110.243,71.8085,21.9326,6,2.02818,0.312032,-0.0632139
