x,y,z,label,radius,curvature,torsion
76.7691,74.1349,3.12099,132,-1,0.106975,-0.0280133
76.668,74.0701,3.54858,4,2.30561,0.10934,-0.0301822
76.5285,74.0108,4.18705,4,2.31934,0.112081,-0.0361249
76.4044,73.9963,4.82214,4,2.51433,0.113623,-0.0456563
76.2967,74.0258,5.45399,4,2.35331,0.113792,-0.0590026
76.2068,74.0984,6.08278,4,2.30688,0.112438,-0.0753045
76.1361,74.2125,6.7087,4,2.30561,0.109405,-0.0952207
76.1005,74.3108,7.12447,4,2.54409,0.106465,-0.111313
76.0661,74.4897,7.74594,4,2.55741,0.10088,-0.140677
76.0565,74.7032,8.36485,4,2.35006,0.0943762,-0.176414
76.074,74.9472,8.98108,4,2.33719,0.0877785,-0.220064
76.1213,75.2163,9.59427,4,2.30688,0.0822676,-0.269147
76.2009,75.5038,10.2037,4,2.3944,0.0795158,-0.302485
76.3157,75.8018,10.8082,4,2.46732,0.0812347,-0.300052
76.4128,76.0018,11.2075,4,2.4233,0.0853882,-0.277609
76.5913,76.2969,11.7994,4,2.32939,0.096286,-0.225203
76.8105,76.5769,12.38,4,2.30987,0.112173,-0.168113
77.0719,76.8315,12.9454,4,2.43447,0.131866,-0.120042
77.3756,77.0504,13.4911,4,2.50687,0.154064,-0.0827765
77.721,77.2247,14.0115,4,2.6468,0.177447,-0.0560204
78.1059,77.3464,14.5005,4,2.58786,0.200531,-0.0362915
78.3828,77.3951,14.8058,4,3.03003,0.214848,-0.0254676
78.825,77.4163,15.2277,4,2.97014,0.233335,-0.012276
79.2938,77.373,15.6,4,2.90838,0.247488,-0.00483578
79.7815,77.2649,15.9165,4,2.95402,0.257281,-0.00252199
80.2793,77.0937,16.1711,4,2.93518,0.263266,-0.00511113
80.7769,76.8631,16.3594,4,2.88001,0.26677,-0.0121479
81.2632,76.5782,16.4778,4,2.83787,0.269491,-0.0237041
81.5754,76.3613,16.5172,4,2.82048,0.271436,-0.0340535
82.0171,76.0009,16.5168,4,2.67609,0.274817,-0.0526007
82.4166,75.6049,16.4468,4,2.69231,0.278625,-0.0713425
82.763,75.1811,16.3109,4,2.98,0.281913,-0.0903595
83.0465,74.7368,16.1151,4,2.96107,0.282788,-0.110411
83.2588,74.2787,15.8671,4,2.98188,0.279464,-0.129237
83.3938,73.8125,15.5764,4,2.85537,0.271402,-0.146117
83.4386,73.4996,15.3642,4,2.86055,0.2635,-0.156519
83.4363,73.0299,15.0268,4,2.91188,0.248435,-0.171159
83.3503,72.5623,14.6775,4,3.29491,0.230735,-0.184349
83.1823,72.0988,14.3289,4,2.92653,0.211992,-0.196887
82.9365,71.6404,13.9933,4,2.65607,0.19363,-0.209736
82.6192,71.187,13.6828,4,2.54719,0.17712,-0.219208
82.3719,70.8875,13.4953,4,2.54857,0.167879,-0.221344
81.9549,70.4415,13.2507,4,2.42347,0.157195,-0.215958
81.4922,69.9988,13.0581,4,2.37218,0.150273,-0.201325
80.996,69.5592,12.9243,4,2.32329,0.146923,-0.183359
80.4786,69.1225,12.8549,4,2.26633,0.147153,-0.16178
79.953,68.6896,12.853,4,2.41166,0.151051,-0.136703
79.4321,68.2622,12.9205,4,2.28827,0.158715,-0.110843
79.0939,67.9817,13.0041,4,2.58491,0.165993,-0.0939008
78.6091,67.5702,13.1863,4,2.41228,0.1805,-0.0690906
78.1624,67.1742,13.4341,4,2.6139,0.200066,-0.045744
77.7649,66.7994,13.7429,4,2.39587,0.225578,-0.0262756
77.4272,66.4525,14.1068,4,2.20717,0.256696,-0.0099905
77.1578,66.1407,14.5186,4,2.30458,0.290715,0.00403383
76.9635,65.8708,14.9707,4,2.28948,0.322445,0.0157409
76.878,65.7171,15.2904,4,2.39428,0.339204,0.0222992
76.8176,65.5303,15.7914,4,2.32927,0.352827,0.0301728
76.8392,65.3999,16.311,4,2.28471,0.348612,0.0362334
76.9416,65.3295,16.8414,4,2.30814,0.326304,0.0430559
77.1217,65.3216,17.3753,4,2.28471,0.290584,0.0514912
77.3741,65.3772,17.9062,4,2.25641,0.248391,0.0629572
77.6914,65.4963,18.4285,4,2.13235,0.206003,0.0781172
77.9344,65.6102,18.7694,4,2.02929,0.179767,0.0916239
78.338,65.8308,19.2673,4,1.96078,0.144879,0.120908
78.7776,66.108,19.7467,4,1.89849,0.115889,0.167309
79.2398,66.4372,20.2066,4,1.8069,0.0933716,0.234244
79.7108,66.8127,20.6472,4,1.66822,0.0784258,0.313125
80.1763,67.2285,21.0701,4,1.66786,0.0724549,0.361217
80.6229,67.6777,21.478,4,1.7392,0.0758328,0.34022
80.9038,67.9922,21.7434,4,1.7948,0.0825707,0.299963
81.2914,68.481,22.1346,4,1.63458,0.0975665,0.236212
81.6295,68.9838,22.5215,4,1.63486,0.116287,0.18773
81.9097,69.4931,22.9084,4,1.49639,0.136838,0.156059
82.1254,70.0014,23.2995,4,1.52456,0.157445,0.135354
82.2723,70.5017,23.6987,4,1.44943,0.175936,0.121285
82.348,70.987,24.109,4,1.52314,0.190032,0.111149
82.3584,71.299,24.3899,4,1.62613,0.196079,0.105269
82.315,71.7452,24.8234,4,1.61553,0.199262,0.0963934
82.2028,72.1606,25.2724,4,1.66285,0.19527,0.0867165
82.0253,72.5406,25.7367,4,1.76036,0.185283,0.0760542
81.7876,72.8816,26.2153,4,1.67705,0.171296,0.0632397
81.4949,73.181,26.7067,4,1.69583,0.1553,0.0471678
81.2723,73.3566,27.0401,4,1.71774,0.144333,0.0355526
80.9014,73.5839,27.5466,4,1.83888,0.128384,0.0165522
80.4915,73.7681,28.0578,4,1.74469,0.113865,-0.00600983
80.0481,73.9102,28.5696,4,1.70446,0.101409,-0.0329586
79.5764,74.0123,29.0776,4,1.74097,0.0914134,-0.0613562
79.0809,74.0766,29.5773,4,1.79463,0.0842226,-0.0886736
78.5654,74.1061,30.0637,52,1.88282,0.080157,-0.109928
78.2122,74.1079,30.3782,5,1.68691,0.0792454,-0.117894
77.6703,74.0856,30.8317,5,1.51157,0.0804288,-0.118672
77.1158,74.036,31.2589,5,1.48016,0.0843474,-0.107268
