x,y,z,label,radius,curvature,torsion
62,83,3,132,-1,0.116466,-0.00109222
62.5,82.5,3.5,4,2.91,0.123546,-0.00122954
62.5,82.5,4,4,2.90983,0.134134,-0.00154755
63,82,4.5,4,2.89087,0.144047,-0.00204488
63.5,81.5,5,4,2.83032,0.152379,-0.00278831
64,81,5.5,4,2.90422,0.158116,-0.00392822
64.5,80.5,6,4,2.92667,0.160334,-0.00561223
65,80,6,4,3.05178,0.158372,-0.00801126
65.5,80,6.5,4,3.24661,0.152053,-0.0110479
66,80,6.5,4,3.2203,0.14187,-0.0145859
66.5,79.5,6,4,2.93875,0.128739,-0.0188515
67,79.5,6.5,4,2.98875,0.113722,-0.0241229
67.5,79,6,4,3.08845,0.0978824,-0.0305009
68,79,6,4,2.92735,0.0821083,-0.038708
68.5,79,6,4,2.94425,0.0719445,-0.0458261
69,78.5,6,4,2.92017,0.0575133,-0.0609177
69.5,78.5,6,4,2.92717,0.0441979,-0.0865833
70,78.5,6,4,2.85465,0.0320837,-0.137869
70.5,78.5,6,4,2.85055,0.0213606,-0.264148
71,78,6,4,2.83607,0.0129368,-0.630969
71.5,77.5,6,4,2.85993,0.0105833,-0.883458
72,77,6,4,2.72428,0.0159936,-0.400947
72.5,77,6,4,2.81583,0.0240963,-0.201166
73,77,6,4,2.76415,0.0329406,-0.130507
73.5,77,6,4,2.66873,0.0421947,-0.0998955
74,76.5,6,4,2.62883,0.0518303,-0.0849581
74.5,76.5,6,4,2.60677,0.0618333,-0.0777787
75,76,6,4,2.63525,0.0721719,-0.0749251
75.5,76,6,4,2.63599,0.0792161,-0.0744747
76,75.5,6,4,2.69256,0.0898516,-0.0741732
76.5,75.5,6.5,4,2.73845,0.100223,-0.0744432
77,75,6,4,2.90902,0.109834,-0.0755707
77.5,75,6,4,2.79568,0.11814,-0.0764517
78,75,6,4,2.61242,0.124734,-0.0758077
78.5,74.5,6.5,4,2.72345,0.129287,-0.0736141
78.5,74.5,7,4,2.71568,0.131561,-0.0695151
79,74,7.5,4,2.44949,0.131442,-0.0624678
79.5,73.5,8,4,2.37101,0.128951,-0.0525926
80,73.5,8.5,4,2.47279,0.12425,-0.0400352
80.5,73.5,9,4,2.39195,0.117677,-0.0255557
81,73,9.5,4,2.46211,0.109716,-0.00869635
81.5,73,10,4,2.43489,0.10084,0.0117763
81.5,73,10.5,4,2.48117,0.0946262,0.0276241
82,73,11,4,2.42402,0.0851208,0.0548963
82,72.5,11.5,4,2.50973,0.0757019,0.0893526
82.5,72.5,12,4,2.44446,0.0667743,0.135217
82.5,72.5,12.5,4,2.52282,0.0589201,0.193054
83,72.5,13,4,2.56731,0.0530024,0.257878
83,72.5,13.5,4,2.7309,0.0501512,0.309155
83,72.5,14,4,2.54647,0.0514759,0.315762
83.5,72.5,14.5,4,2.65607,0.0574611,0.275166
83.5,72.5,15,4,2.7476,0.0678433,0.217862
83.5,72.5,15.5,4,2.7779,0.0821348,0.167385
84,72.5,16,4,2.89079,0.0999521,0.12983
84,72.5,16.5,4,2.87094,0.121008,0.103722
