x,y,z,label,radius,curvature,torsion
57.3728,81.2267,2.27757,132,-1,0.127201,0.0023829
57.7337,80.9183,2.68918,4,2.13752,0.134703,0.00287459
58.1098,80.6091,3.0518,4,2.10905,0.140897,0.00363889
58.5008,80.2995,3.36633,4,2.05958,0.145038,0.00475866
58.9062,79.9896,3.63386,4,2.04876,0.146441,0.0062142
59.3256,79.6798,3.85576,4,2.03393,0.144735,0.00765162
59.7582,79.3702,4.03371,4,2.01626,0.139903,0.0090488
60.2034,79.0613,4.16975,4,1.90691,0.132191,0.0104579
60.6602,78.7533,4.26626,4,1.89756,0.122114,0.0120888
61.1278,78.4466,4.32598,4,1.88771,0.110375,0.0141185
61.6051,78.1414,4.35195,4,1.91168,0.0976468,0.0167825
62.0913,77.8379,4.34748,4,1.96502,0.0845036,0.0212492
62.5852,77.5363,4.31613,4,1.90743,0.071463,0.0295092
63.0859,77.2367,4.26156,4,1.9701,0.058924,0.0442255
63.5926,76.9391,4.18753,4,1.92989,0.0471697,0.0713275
64.1045,76.6437,4.09775,4,2.12889,0.0363122,0.126591
64.621,76.3506,3.99592,4,1.95967,0.0264666,0.250169
65.1416,76.06,3.88564,4,1.99346,0.0181436,0.548901
65.6658,75.7721,3.77049,4,1.98115,0.0131923,1.02915
66.1936,75.4873,3.65395,4,1.95626,0.0145588,0.802788
66.7247,75.2064,3.53942,4,2.00157,0.0206288,0.361658
67.2593,74.9299,3.43019,4,2.07216,0.0283065,0.165871
67.7974,74.6587,3.32939,4,2.01543,0.0364469,0.0843576
68.3389,74.394,3.24003,4,2.11841,0.0447172,0.0472617
68.884,74.1367,3.16501,4,1.99043,0.0530025,0.0299776
69.4325,73.8881,3.10707,4,1.91185,0.0611559,0.0234376
69.9839,73.6495,3.06883,4,1.90021,0.0689803,0.0232871
70.5379,73.4219,3.0527,4,1.88536,0.0762839,0.0273677
71.0934,73.2065,3.06088,4,1.94941,0.0829714,0.0329839
71.6493,73.0041,3.09529,4,1.86567,0.0890938,0.0394844
72.204,72.8153,3.15762,4,1.88352,0.0947338,0.04688
