x,y,z,label,radius,curvature,torsion
121.5,87.5,1,133,-1,0.140397,0.0056817
122,87,1.5,6,2.17135,0.148379,0.00671606
122.5,86.5,2,6,2.45681,0.154844,0.00806697
122.5,86,2.5,6,2.36549,0.159238,0.00980402
122,86,3,6,2.37259,0.161151,0.0119374
122,85.5,3.5,6,2.34983,0.160416,0.0143011
122,85,4,6,2.32167,0.157139,0.0169307
121.5,84.5,4.5,6,2.31496,0.151666,0.019913
121,84,5,6,2.34482,0.144575,0.0232575
120.5,83.5,5,6,2.30669,0.136583,0.0269938
120,83,5.5,6,2.24821,0.128351,0.031173
119.5,82.5,6,6,2.26148,0.120431,0.0357291
119,82,6,6,2.2897,0.113267,0.0404822
118.5,82,6.5,6,2.3385,0.107139,0.0452527
118,81.5,6.5,6,2.33205,0.102157,0.0497317
117.5,81,6.5,6,2.28368,0.0982987,0.0533591
117,81,6.5,6,2.32346,0.0954396,0.0558838
116.5,80.5,6.5,6,2.28471,0.0933559,0.0572426
116,80.5,6.5,6,2.28459,0.09127,0.0580731
115.5,80,6.5,6,2.43912,0.0898384,0.0583164
115,80,7,6,2.28471,0.088211,0.0583339
114.5,79.5,6.5,6,2.42784,0.0860921,0.0569926
114,79.5,6.5,6,2.40135,0.0831351,0.0539046
113.5,79,6,6,2.35649,0.0789958,0.0488497
113,79,6.5,6,2.72019,0.0733931,0.0423542
112.5,79,6.5,6,2.36754,0.0662626,0.0345556
112,78.5,6,6,2.42416,0.0576687,0.0235662
111.5,78,6,6,2.32133,0.0477464,0.00568828
111,78,5.5,6,2.41125,0.0366692,-0.0276369
110.5,77.5,5.5,6,2.33918,0.0246442,-0.118622
110,77.5,5.5,6,2.27056,0.0120374,-0.640315
109.5,77,5.5,6,2.23441,0.00474491,-4.45454
109,77,5,6,2.35989,0.0169917,-0.344321
108.5,77,5.5,6,2.24254,0.0311823,-0.0985813
108,76.5,5,6,2.207,0.045632,-0.0450187
107.5,76.5,5.5,6,2.13017,0.0600401,-0.02658
107,76,5,6,2.29275,0.0787937,-0.0179432
106.5,76,5,6,2.25393,0.0922161,-0.0156917
106,75.5,5,6,2.26245,0.104711,-0.0148043
105.5,75.5,5,6,2.29275,0.115891,-0.0148471
105,75,5.5,6,2.29275,0.125402,-0.0155409
104.5,75,5.5,6,2.37883,0.13314,-0.0164907
104,75,6,6,2.3339,0.139158,-0.0176451
103.5,74.5,6.5,6,2.27954,0.143545,-0.018979
103,74,7,6,2.23749,0.146408,-0.0202047
102.5,74,7.5,6,2.27234,0.14786,-0.02132
102,74,8,6,2.29876,0.148038,-0.022426
101.5,74,8.5,6,2.27689,0.147156,-0.0230684
101.5,73.5,9,6,2.4845,0.145574,-0.0226975
101.5,73.5,9.5,6,2.27735,0.143518,-0.0212696
101.5,73.5,10,6,2.26818,0.141024,-0.018892
101,73.5,10.5,6,2.4399,0.138108,-0.015948
101.5,73,11,6,2.60596,0.134794,-0.0123038
101.5,73,11.5,6,2.40263,0.131043,-0.00785399
101,73,12,6,2.59205,0.125184,-0.00196808
101,73,12.5,6,2.51215,0.120008,0.0022718
101,73,13,6,2.58013,0.114071,0.00644913
101,73,13.5,6,2.50166,0.107362,0.00981217
101,73,14,6,2.62284,0.0999839,0.0120235
101,72.5,14.5,6,2.66138,0.0920981,0.0128691
101,72.5,15,6,2.50166,0.0838706,0.0120096
101,72.5,15.5,6,2.52518,0.075383,0.00893395
101,72.5,16,6,2.63562,0.066712,0.00271239
101.5,72.5,16.5,6,2.60548,0.0579423,-0.00840035
101.5,72.5,17,6,2.53857,0.0491597,-0.0279001
101.5,72.5,17.5,6,2.66671,0.0404543,-0.0631159
101.5,72.5,18,6,2.58013,0.0319477,-0.131071
101.5,72.5,18.5,6,2.65789,0.0239062,-0.270952
102,72.5,19,6,2.62398,0.0170678,-0.570979
102,72.5,19.5,6,2.66009,0.013524,-0.922185
102,72.5,20,6,2.69619,0.015913,-0.637322
102,72,20.5,6,2.70836,0.0254952,-0.208088
102,72,21,6,2.66671,0.0347752,-0.0832741
102,72,21.5,6,2.66009,0.0452037,-0.0256165
102,72,22,6,2.73829,0.0567407,0.00320055
102.5,72,22.5,6,2.72072,0.0694981,0.0191533
102.5,72,23,6,2.70729,0.0836461,0.0289891
102.5,71.5,23.5,6,2.68649,0.0992987,0.0360082
102.5,71.5,24,6,2.62166,0.116464,0.0418699
102.5,71,24.5,6,2.63446,0.135007,0.0473991
102.5,71,25,6,2.59854,0.15449,0.0517095
103,70.5,25.5,6,2.47599,0.173937,0.0551549
103,70,26,6,2.44228,0.191787,0.0583391
103,69.5,26.5,6,2.45884,0.205996,0.0604695
103,69,27,6,2.51928,0.214459,0.0606425
103,68.5,27,6,2.51584,0.215451,0.0591877
102.5,68,27.5,6,2.67417,0.208206,0.0563379
102.5,67.5,27.5,6,2.5562,0.193595,0.0515678
102.5,67,27.5,6,2.53246,0.173642,0.0446296
102.5,66.5,27.5,6,2.6363,0.142526,0.0315108
102.5,66,27.5,6,2.73796,0.118191,0.0186695
102.5,65.5,27.5,6,2.7267,0.0943641,-0.000234813
102.5,65,27,6,2.90673,0.0716145,-0.0343276
102.5,64.5,26.5,6,2.79373,0.0501606,-0.109884
102.5,64,26.5,6,2.66111,0.0303397,-0.355142
102.5,63.5,26.5,6,2.86953,0.0153469,-1.44936
102.5,63,27,6,2.77481,0.0210894,-0.723399
103,62.5,27,6,2.64997,0.0405768,-0.163613
103,62,27,6,2.53857,0.0639613,-0.0424161
103,61.5,27,6,2.51928,0.0908818,-0.00109257
103,61,27,6,2.42972,0.122639,0.0161384
103,60.5,27,6,2.47468,0.16126,0.0248103
103,60,27,6,2.30624,0.209294,0.0299387
103,59.5,27,6,2.25999,0.269393,0.0329754
103,59,27,6,2.26058,0.343094,0.0345183
103,58.5,27.5,6,2.46357,0.42858,0.0343941
103,58,28,6,2.25524,0.516858,0.0309018
102.5,57.5,28,6,2.20658,0.605355,0.0169312
102,57.5,28.5,6,2.20374,0.619954,-0.0016609
101.5,57,28.5,6,2.13003,0.581842,-0.0232297
101,57.5,29,6,2.16381,0.508466,-0.043784
100.5,57.5,29,6,2.04938,0.424119,-0.0639632
100,58,29.5,6,2.07554,0.34538,-0.0851095
99.5,58,29.5,6,2.03696,0.279432,-0.107093
99,58.5,30,6,2.11341,0.227599,-0.132121
98.5,59,30,6,2.16271,0.188727,-0.161208
98.5,59.5,30,6,2.10058,0.161311,-0.189576
98,60,30,6,2.04238,0.144271,-0.208335
98,60.5,30,6,2.25,0.136519,-0.208315
98,61,30,6,2.12142,0.136508,-0.189558
97.5,61.5,30,6,2.25455,0.142238,-0.160265
97.5,62,30,6,2.01036,0.151606,-0.127641
97.5,62.5,30.5,6,2.19543,0.162542,-0.0963304
97.5,63,31,6,2.12154,0.173193,-0.0691325
97.5,63.5,31,6,2.11038,0.184109,-0.0363229
97.5,64,31.5,6,2.01916,0.187959,-0.0128658
97.5,64,32,6,1.95951,0.187164,0.00762772
98,64.5,32.5,6,1.84781,0.181685,0.0263622
98,65,33,6,1.88327,0.172044,0.0444018
98,65,33.5,6,1.895,0.159287,0.0609939
98.5,65.5,34,6,1.94103,0.144805,0.0756944
99,65.5,34,6,2.05708,0.129908,0.0877464
99.5,65.5,34.5,6,1.8601,0.115623,0.0968806
100,66,35,6,1.82545,0.102607,0.102329
100.5,66.5,35,6,1.88131,0.0912289,0.100775
101,67,35.5,6,1.86736,0.0816208,0.0898988
101.5,67,36,6,1.934,0.0737144,0.0736852
102,67.5,36,6,1.76606,0.0673849,0.0510835
102.5,67.5,36.5,6,1.74882,0.0625056,0.0215384
103,68,36.5,6,1.75012,0.0588872,-0.00833027
103.5,68,36.5,6,1.81965,0.0562974,-0.0336131
104,68,36.5,6,1.78432,0.0545888,-0.0509768
104.5,68.5,36.5,6,1.77155,0.0535264,-0.057768
105,69,36.5,6,1.64802,0.0535371,-0.0489537
105.5,69,37,6,1.62286,0.05415,-0.0280534
106,69,37,6,1.61113,0.055272,-0.00225877
106.5,69,37.5,6,1.67141,0.0567478,0.0209135
107,69,38,53,1.81833,0.0584339,0.0406142
107.5,69,38,53,1.76226,0.0602077,0.0556193
108,69,38,7,1.76043,0.061988,0.0629984
108.5,69,38,7,1.57874,0.063703,0.06344
109,69,38,7,1.55157,0.0652623,0.0580872
109.5,69,38.5,7,1.5376,0.0665628,0.0479902
110,69,38.5,7,1.44888,0.0675132,0.0340288
110.5,69,38,7,1.42829,0.0680726,0.0167128
111,69,38.5,7,1.44338,0.0683041,-0.000918459
111.5,69,38.5,7,1.48584,0.0684403,-0.0163174
112,69,38.5,7,1.51157,0.0688025,-0.0297306
112.5,69,38.5,7,1.50154,0.0697733,-0.0407252
113,69,38,7,1.47748,0.0718112,-0.0479751
113.5,69,38,7,1.40898,0.0771019,-0.0509742
114,69,38,7,1.48847,0.0837331,-0.0482697
114.5,68.5,38,7,1.5704,0.0931901,-0.0421696
115,68.5,37.5,7,1.49865,0.105826,-0.0342259
115.5,68.5,37.5,7,1.4641,0.121932,-0.0257676
116,68.5,37.5,7,1.54404,0.141721,-0.0184355
116.5,68.5,37.5,7,1.41532,0.165229,-0.0124303
117,68,37,7,1.42097,0.192147,-0.00745414
117.5,68,37,7,1.45662,0.221471,-0.00361455
118,67.5,37,7,1.40905,0.25106,-0.00100045
118.5,67.5,37,7,1.32494,0.277385,0.000623295
119,67,36.5,7,1.34967,0.295936,0.00146096
119.5,66.5,36,7,1.4737,0.302782,0.00177733
119.5,66,35.5,7,1.38662,0.296304,0.00168016
119,65.5,35,7,0.986307,0.277977,0.00131181
118.5,65,34.5,7,0.986307,0.251771,0.000979362
118,64.5,34,141,-1,0.222342,0.000739325
