x,y,z,label,radius,curvature,torsion
61,85.5,3.5,132,-1,0.125326,0.0107446
61,85.5,4,4,1.95882,0.131734,0.0117256
61,85.5,4.5,4,2.05637,0.141216,0.0140283
61,85,5,4,2.17141,0.15017,0.0175486
60.5,85,5.5,4,2.03894,0.158183,0.022498
61,84.5,6,4,2.14884,0.164939,0.0285695
61.5,84,6.5,4,1.99507,0.17025,0.035655
61.5,84,7,4,2.04397,0.174075,0.0437458
62,83.5,7.5,4,2.16234,0.1765,0.0520115
61.5,83,8,4,2.17755,0.177601,0.0596184
62,82.5,8.5,4,2.22132,0.177445,0.0666312
62.5,82,8.5,4,2.12865,0.176111,0.0728241
62.5,81.5,8.5,4,2.14338,0.173694,0.0769925
63,81,9,4,2.16192,0.1702,0.0793321
63.5,80.5,9,4,2.2797,0.165497,0.0803855
64,80,9.5,4,2.24922,0.159432,0.0809009
64.5,79.5,9,4,2.27186,0.151881,0.0814936
65,79,9,4,2.27114,0.142641,0.0830244
65.5,79,9,4,2.37312,0.131569,0.0876082
66,79,8.5,4,2.18092,0.119008,0.0972759
66.5,78.5,8.5,4,2.29737,0.105433,0.113989
67,78,8.5,4,2.16156,0.091281,0.142149
67.5,78,8.5,4,2.29222,0.0769413,0.1921
68,78,8,4,2.25264,0.0629133,0.282704
68.5,77.5,8,4,2.30081,0.0500862,0.447592
69,77.5,8,4,2.2649,0.0403148,0.702057
69.5,77,8,4,2.2591,0.0368256,0.857446
70,77.5,7.5,4,2.27735,0.0416102,0.678735
70.5,77,8,4,2.21974,0.0524111,0.42085
71,77,7.5,4,2.25371,0.0657927,0.249876
71.5,76.5,7.5,4,2.06207,0.0794225,0.148095
72,76.5,7.5,4,2.10844,0.0918156,0.0852569
72.5,76.5,7.5,4,2.08039,0.102229,0.0476863
73,76,7.5,4,2.1253,0.110416,0.0236367
73.5,76,7.5,4,2.19846,0.116356,0.00732877
74,75.5,8,4,2.2742,0.120116,-0.00368961
74.5,75,8,4,2.28459,0.121772,-0.0109581
75,75,8,4,2.25197,0.121519,-0.0155077
75.5,74.5,8.5,4,2.11313,0.119714,-0.0175984
76,74.5,8.5,4,2.29362,0.116939,-0.0171031
76.5,74.5,9,4,2.15853,0.113717,-0.0139778
77,74,9.5,4,2.13231,0.110419,-0.00869556
77.5,73.5,10,4,2.10228,0.107235,-0.00320288
78,73.5,10.5,4,2.12836,0.104177,0.00252017
78.5,73.5,11,4,1.96655,0.101117,0.00853758
78.5,73,11.5,4,2.05417,0.0979294,0.0127588
79,73,12,4,2.03501,0.094603,0.0143363
79,72.5,12.5,4,2.03881,0.0910721,0.0128748
79.5,72.5,13,4,2.0876,0.0872053,0.00828972
79.5,72.5,13.5,4,2.05809,0.08287,0.000272044
80,72.5,14,4,2.06861,0.077978,-0.0125102
80,72,14.5,4,2.03405,0.0724935,-0.0314149
80,72,15,4,2.01543,0.0664918,-0.0565475
80.5,72,15.5,4,2.03295,0.0622973,-0.0780158
80.5,72,16,4,2.09876,0.0559292,-0.119603
80.5,72,16.5,4,2.02975,0.0498203,-0.169469
80.5,71.5,17,4,2.10747,0.0444248,-0.218025
80.5,71.5,17.5,4,2.12382,0.0401776,-0.251468
80.5,71.5,18,4,2.01036,0.0373315,-0.250523
80.5,71,18.5,4,2.06412,0.0356608,-0.205008
80.5,71,19,4,2.08299,0.03449,-0.126164
80.5,70.5,19.5,4,2.1807,0.0330274,-0.0253454
80.5,70.5,20,4,2.19862,0.0306736,0.0903805
81,70.5,20.5,4,2.20612,0.0272679,0.246182
81,70.5,21,4,2.19778,0.0234235,0.492158
81,70.5,21.5,4,2.2557,0.0213676,0.7488
81.5,71,22,4,2.09556,0.0245862,0.664552
81.5,70.5,22.5,4,2.15957,0.0338485,0.408211
81.5,70.5,23,4,2.01314,0.0475537,0.245843
81.5,70.5,23.5,4,2.09657,0.0645215,0.161083
81.5,70.5,24,4,2.1108,0.0841045,0.117715
81.5,70,24.5,4,2.07085,0.105908,0.0956249
81.5,70,25,4,2.00197,0.129581,0.0838988
81.5,70,25.5,4,2.00854,0.154555,0.0782139
81.5,70,26,4,1.95811,0.179705,0.0768541
81.5,70,26.5,4,1.99059,0.203097,0.0780435
81.5,69.5,27,4,2.02098,0.221697,0.0812992
81,69.5,27.5,4,2.00497,0.232109,0.0878546
81,69,28,4,1.96096,0.231852,0.0986396
81,68.5,28.5,4,2.022,0.221201,0.112225
81,68,28.5,4,1.9466,0.202579,0.130917
80.5,67.5,29,4,1.95645,0.179011,0.159853
80.5,67,29,4,1.9738,0.153746,0.207653
80.5,66.5,29.5,4,2.03152,0.130343,0.284928
80,66,29.5,4,2.01931,0.112851,0.394244
80,65.5,29.5,4,2.11822,0.106877,0.482784
80,65,29.5,4,2.13749,0.118205,0.461725
80,64.5,29.5,4,2.14754,0.14873,0.369292
79.5,64,29.5,4,1.96095,0.197969,0.289228
79.5,63.5,29,4,2.09324,0.267518,0.240286
79.5,63,29,4,2.15182,0.360772,0.214376
79.5,62.5,28.5,4,2.22966,0.478061,0.202763
79.5,62,28.5,4,2.5,0.606704,0.197649
79.5,61.5,28.5,4,2.51928,0.709702,0.190467
79.5,61,28.5,4,2.33972,0.737576,0.174863
80,60.5,29,4,2.35237,0.676562,0.151968
80.5,61,29,4,2.57074,0.566658,0.12615
81,61,29.5,4,2.29144,0.453428,0.101029
81,61,30,4,2.03123,0.358853,0.078552
81.5,61,30.5,4,1.84967,0.286797,0.0608684
82,61.5,31,4,1.72716,0.234219,0.0459378
82,61.5,31.5,4,2,0.196769,0.0322149
82,61.5,32,4,1.76893,0.170556,0.0211446
82.5,62,32.5,4,1.69137,0.152516,0.0132622
82.5,62,33,4,1.70395,0.140166,0.00875103
82.5,62.5,33.5,4,1.7635,0.131443,0.00788065
82.5,63,34,4,1.80778,0.126928,0.00944891
82.5,63.5,34.5,4,1.86152,0.121419,0.0153161
82.5,64,35,4,1.67038,0.116885,0.0259819
82,64.5,35,4,1.69678,0.112981,0.0417598
82,65,35.5,4,1.6208,0.1097,0.0637668
82,65.5,35.5,4,1.48083,0.107358,0.0933086
81.5,66,36,4,1.56169,0.106631,0.126689
81.5,66.5,36.5,4,1.58756,0.108625,0.156573
81,67,37,4,1.57168,0.114703,0.176797
81,67.5,37,4,1.58731,0.126276,0.181815
80.5,68,37,4,1.75243,0.144373,0.170835
80,68.5,37,4,1.65592,0.169562,0.149494
80.5,69,37.5,4,1.87366,0.202029,0.122851
80,69.5,37.5,4,1.68934,0.241187,0.0943379
79.5,70,37.5,4,1.79521,0.284799,0.0639947
79,70.5,37.5,4,1.80825,0.328078,0.0299713
78.5,70.5,37,4,1.63955,0.363542,-0.00528348
78,71,37.5,4,1.66868,0.383226,-0.0381121
77.5,71,37.5,4,1.60702,0.381881,-0.0681317
77,71,38,4,1.53081,0.359958,-0.0939993
76.5,70.5,38,4,1.39995,0.323267,-0.113518
76,70.5,38.5,52,1.53502,0.27944,-0.129234
75.5,70,39,52,1.55856,0.234699,-0.145221
75,69.5,38.5,52,1.4343,0.193186,-0.16402
74.5,69,38,5,1.39333,0.157302,-0.18741
74,68.5,38,5,1.27032,0.127696,-0.217142
73.5,68,38,5,1.28288,0.104148,-0.256933
73.5,67.5,37.5,5,1.33264,0.0863512,-0.307841
73,67,37.5,5,1.36391,0.0741756,-0.360071
72.5,66.5,37.5,5,1.33661,0.067491,-0.395061
72,66,37,5,1.36093,0.0659902,-0.397262
72,65.5,37,5,1.36038,0.0689678,-0.368175
71.5,65,36.5,5,1.38854,0.0753154,-0.327139
71,64.5,36,5,1.25653,0.0839222,-0.287228
70.5,64,35.5,5,1.29314,0.0937711,-0.254597
70,64,35,5,1.42512,0.103745,-0.231654
69.5,64,34.5,5,1.29811,0.112755,-0.217891
69,63.5,34,5,1.36783,0.120365,-0.20767
68.5,63.5,34,5,1.27519,0.126235,-0.195779
68,63.5,34,5,1.36223,0.129909,-0.181506
67.5,63.5,34,5,1.52647,0.131069,-0.171652
67,63.5,34.5,5,1.25964,0.129766,-0.164244
66.5,63,34,5,1.54082,0.126342,-0.156879
66,63,33.5,5,1.39276,0.121269,-0.149203
65.5,63,33.5,5,1.4272,0.115035,-0.140353
65,63,34,5,1.43779,0.108158,-0.128993
64.5,63,34,5,1.2903,0.101094,-0.116788
64,63,34,5,1.27304,0.0941741,-0.106015
