x,y,z,label,radius,curvature,torsion
106.395,79.1172,1.83415,133,-1,0.126698,8.43139e-06
106.063,78.8613,2.03683,6,2.79039,0.134958,9.64228e-06
105.599,78.5102,2.36435,6,2.82048,0.147283,-3.09031e-05
105.176,78.1977,2.71961,6,2.73773,0.158745,-0.000139972
104.792,77.9231,3.10209,6,2.73964,0.168249,-0.000351248
104.447,77.6855,3.51116,6,2.8945,0.174623,-0.000858583
104.139,77.4838,3.94611,6,2.81488,0.176872,-0.00179436
103.868,77.3169,4.40615,6,2.90477,0.17442,-0.00325147
103.632,77.1834,4.89032,6,2.86772,0.167297,-0.00528646
103.429,77.0815,5.39757,6,2.88146,0.156168,-0.00797848
103.257,77.0093,5.9267,6,2.95256,0.142078,-0.0115373
103.115,76.9646,6.47639,6,2.91728,0.126153,-0.0165004
103.001,76.9449,7.04513,6,2.98011,0.109403,-0.0241676
102.911,76.9474,7.63129,6,2.84694,0.0925904,-0.0362946
102.844,76.969,8.23306,6,2.83923,0.0761958,-0.0565649
102.796,77.0062,8.84844,6,2.83923,0.0605305,-0.0940629
102.774,77.0378,9.26517,6,2.882,0.0506352,-0.13827
102.753,77.0926,9.89824,6,2.85499,0.0369271,-0.269
102.744,77.1524,10.5386,6,2.73813,0.0256603,-0.567902
102.745,77.2127,11.1835,6,2.73813,0.0204868,-0.887666
102.753,77.2687,11.8299,6,2.66093,0.0254987,-0.556724
102.766,77.3155,12.4747,6,2.66178,0.0373481,-0.242493
102.783,77.3481,13.1144,6,2.66111,0.0523883,-0.108466
102.803,77.3615,13.7455,6,2.66009,0.0694873,-0.0482775
102.824,77.3507,14.3642,6,2.70657,0.0884017,-0.016566
102.846,77.311,14.9668,6,2.7843,0.109072,0.00158914
102.869,77.238,15.5494,6,2.67163,0.131385,0.012025
102.893,77.1281,16.1083,6,2.67163,0.15491,0.0182734
102.919,76.9778,16.6398,6,2.74519,0.178669,0.0214823
102.947,76.7845,17.1404,6,2.77121,0.200778,0.0210861
102.978,76.5464,17.6069,6,2.88268,0.218512,0.0173965
103.001,76.3622,17.8975,6,2.88619,0.226418,0.0131247
103.038,76.0475,18.3013,6,2.94605,0.230705,0.00439898
103.08,75.6876,18.6651,6,2.86293,0.225588,-0.00714927
103.125,75.2841,18.9881,6,2.95443,0.212217,-0.0223387
103.174,74.8396,19.27,6,2.84854,0.192831,-0.041856
103.225,74.3577,19.5117,6,2.90195,0.170002,-0.0657199
103.276,73.8423,19.7147,6,3.11203,0.14601,-0.0978708
103.324,73.2982,19.8813,6,3.08832,0.122596,-0.145308
103.367,72.7309,20.0147,6,2.72171,0.101225,-0.213705
103.402,72.1459,20.1189,6,3.18035,0.0835012,-0.309888
103.424,71.5494,20.1984,6,2.91794,0.0714879,-0.420293
103.429,70.9479,20.2583,6,3.10792,0.0676963,-0.478542
103.415,70.3476,20.3039,6,3.02717,0.0735893,-0.430566
103.376,69.7553,20.3411,6,3.09837,0.0883309,-0.332931
103.311,69.1772,20.3756,6,3.19665,0.110185,-0.250247
