x,y,z,label,radius,curvature,torsion
66.107,82.6999,3.33549,132,-1,0.111399,-0.0491449
66.3857,82.5657,3.36538,4,2.49594,0.105949,-0.051814
66.8083,82.3544,3.39429,4,2.43162,0.0976975,-0.0572831
67.2369,82.1311,3.40538,4,2.43184,0.0894762,-0.0648989
67.6719,81.8954,3.40025,4,2.59389,0.0814459,-0.0749419
68.1137,81.647,3.38064,4,2.41628,0.0737325,-0.0859693
68.5627,81.3856,3.34853,4,2.46214,0.0664015,-0.0985099
69.0195,81.1109,3.3062,4,2.44265,0.0595944,-0.113863
69.4844,80.8228,3.25623,4,2.59552,0.0535477,-0.13111
69.958,80.5214,3.20158,4,2.49786,0.0484941,-0.148872
70.4404,80.2069,3.14559,4,2.64388,0.0447285,-0.166374
70.9318,79.8803,3.09196,4,2.6449,0.042706,-0.178621
71.4319,79.5429,3.04469,4,2.58171,0.0430744,-0.174368
71.9399,79.1965,3.00807,4,2.52451,0.0462422,-0.15292
72.4548,78.8436,2.98654,4,2.44717,0.0522015,-0.123779
72.9749,78.4874,2.98463,4,2.43549,0.060761,-0.0938841
73.498,78.1314,3.00681,4,2.45443,0.0716914,-0.068296
74.0213,77.7798,3.0574,4,2.33099,0.0848226,-0.0482788
74.5416,77.4369,3.14045,4,2.36359,0.100071,-0.0320634
75.0549,77.1074,3.25964,4,2.31111,0.117222,-0.01799
75.5571,76.7959,3.41808,4,2.35239,0.135841,-0.00510601
76.0434,76.5066,3.61825,4,2.45135,0.155224,0.00676265
76.5089,76.2435,3.86178,4,2.5456,0.174488,0.0159662
76.9488,76.0097,4.14951,4,2.4359,0.192311,0.0236371
77.3584,75.8077,4.48147,4,2.33499,0.206768,0.030526
77.6124,75.6914,4.72701,4,2.2797,0.21349,0.0341354
77.962,75.5453,5.13069,4,2.37014,0.217975,0.0378076
78.2714,75.4329,5.57512,4,2.47962,0.214883,0.0395706
78.5385,75.3536,6.05786,4,2.59695,0.204218,0.0398504
78.7621,75.3058,6.57605,4,2.66436,0.187151,0.0395128
78.9425,75.2871,7.1264,4,2.76023,0.165542,0.0389327
79.0812,75.2946,7.70536,4,2.53857,0.141259,0.0388016
79.1811,75.325,8.30918,4,2.53857,0.115961,0.0430584
79.2462,75.3741,8.934,4,2.53857,0.0910253,0.0560132
79.2818,75.4377,9.57586,4,2.59808,0.06724,0.0882828
79.2939,75.5113,10.2307,4,2.66093,0.0449726,0.181944
79.289,75.5899,10.8946,4,2.66178,0.0248003,0.581309
79.2741,75.6687,11.5633,4,2.64044,0.0131771,2.03754
79.2561,75.7423,12.2327,4,2.61005,0.0256012,0.523841
79.2417,75.8056,12.8985,4,2.53857,0.0458468,0.147717
79.2371,75.8531,13.5563,4,2.56271,0.0680167,0.0500354
79.2481,75.8796,14.2015,4,2.60536,0.0916576,0.00754419
79.2793,75.8801,14.8294,4,2.50894,0.116746,-0.0178061
79.3339,75.8496,15.4353,4,2.54183,0.143113,-0.037957
79.4141,75.7837,16.0142,4,2.69363,0.170238,-0.0582718
79.5204,75.6788,16.5613,4,2.7262,0.197248,-0.0790058
79.6515,75.5318,17.0718,4,2.94855,0.223082,-0.0992046
79.8046,75.3404,17.5411,4,2.8847,0.246292,-0.119683
79.9757,75.1032,17.9648,4,2.80005,0.2652,-0.139768
80.1591,74.8199,18.3392,4,2.97573,0.278282,-0.156301
80.2852,74.6056,18.56,4,2.76947,0.283104,-0.165022
80.4746,74.2472,18.846,4,2.87591,0.283742,-0.174943
80.6579,73.8462,19.077,4,2.87206,0.276396,-0.180634
80.8275,73.4056,19.253,4,2.84711,0.262559,-0.180419
80.9765,72.9291,19.3754,4,2.97821,0.24404,-0.174495
81.0983,72.4206,19.4468,4,3.0632,0.222277,-0.165994
81.1877,71.884,19.4709,4,3.59413,0.19864,-0.161736
81.2407,71.3236,19.4527,4,2.79882,0.174575,-0.162963
81.2545,70.7431,19.3978,4,2.91443,0.151267,-0.170861
81.2275,70.1464,19.3129,4,2.92613,0.129454,-0.186644
81.1595,69.5371,19.2052,4,2.95256,0.109478,-0.214709
81.0517,68.9184,19.0824,4,3.0528,0.091628,-0.263158
80.9067,68.2938,18.9527,4,2.93066,0.0765854,-0.338336
80.7286,67.6662,18.8245,4,2.92448,0.0661438,-0.422174
80.5227,67.039,18.7063,4,2.99907,0.0625485,-0.454047
80.2954,66.4152,18.6059,4,2.92161,0.0670159,-0.393393
80.0537,65.7985,18.531,4,2.78137,0.0788043,-0.294969
79.8052,65.1928,18.488,4,2.90346,0.0964993,-0.211767
79.5577,64.6024,18.4827,4,2.78281,0.119319,-0.153938
79.3189,64.032,18.5193,4,2.79267,0.147257,-0.115451
79.0965,63.4872,18.6009,4,2.56464,0.1807,-0.0890873
78.8975,62.9737,18.7291,4,2.76415,0.220173,-0.069598
78.7282,62.4976,18.9037,4,2.70892,0.2662,-0.0548606
78.594,62.0653,19.1228,4,2.54647,0.319254,-0.0432301
78.4991,61.6831,19.3829,4,2.50919,0.378235,-0.0324561
78.4591,61.4591,19.5768,4,2.52347,0.418863,-0.0249807
78.4357,61.1736,19.8941,4,2.59745,0.475886,-0.0126068
78.4568,60.953,20.2375,4,2.49786,0.518091,0.00164371
78.5219,60.8011,20.5999,4,2.53131,0.533911,0.0176301
78.6291,60.721,20.9739,4,2.46261,0.517961,0.0343311
78.7752,60.714,21.3522,4,2.53706,0.475057,0.0509408
78.9559,60.7801,21.7277,4,3.09321,0.416093,0.068223
79.1654,60.918,22.0941,4,2.51364,0.351926,0.087453
79.3971,61.1242,22.4466,4,2.49752,0.291121,0.107617
79.6437,61.3943,22.7816,4,2.46621,0.238399,0.13097
79.8975,61.7223,23.0969,4,2.38649,0.19492,0.160164
80.151,62.1019,23.3921,4,2.29725,0.160166,0.198017
80.3969,62.5261,23.6681,4,2.39982,0.133473,0.243794
80.6287,62.9876,23.927,4,2.46088,0.114451,0.289325
80.8402,63.4793,24.172,4,2.62734,0.102704,0.319295
81.0264,63.9945,24.4065,4,2.61272,0.0973274,0.320496
81.1829,64.5267,24.6347,4,2.50419,0.0967805,0.292831
81.3063,65.07,24.8605,4,2.53163,0.0990294,0.252145
81.3946,65.6191,25.088,4,2.35688,0.102354,0.216666
81.4464,66.1695,25.3208,4,2.50193,0.105752,0.187841
81.4614,66.717,25.5622,4,2.2242,0.108682,0.164036
81.4399,67.258,25.815,4,2.14592,0.110853,0.145696
81.3828,67.789,26.0816,4,2.06195,0.112136,0.131906
81.2914,68.3069,26.364,4,2.1532,0.112607,0.121118
81.1675,68.8088,26.6635,4,2.01024,0.112528,0.111663
81.0678,69.133,26.8732,4,2.25497,0.11238,0.105211
80.8943,69.6016,27.2032,4,2.01325,0.112353,0.0942972
80.6941,70.0466,27.5519,4,1.99445,0.112936,0.0809488
80.4694,70.4649,27.9192,4,2.01966,0.114312,0.0642019
80.2224,70.8536,28.3047,4,2.14367,0.116276,0.0447177
79.955,71.2101,28.7075,4,2.05534,0.11849,0.0232596
79.6688,71.5317,29.1264,4,2.13406,0.120552,0.00159457
79.3652,71.8161,29.5598,4,2.30716,0.122088,-0.0191175
79.0453,72.0616,30.0057,4,2.39444,0.122813,-0.0395542
78.7098,72.2668,30.4616,4,2.31261,0.122556,-0.0606281
78.3592,72.4306,30.9246,4,2.20771,0.121329,-0.0834214
77.9937,72.5529,31.3913,4,2.21709,0.119377,-0.108783
77.6135,72.634,31.8575,4,2.24303,0.117193,-0.136803
77.2183,72.6747,32.3189,4,2.11183,0.115548,-0.162088
76.8082,72.6765,32.7699,4,2.12025,0.115376,-0.180735
76.3831,72.6415,33.205,4,2.04263,0.117555,-0.189901
75.9428,72.5723,33.6177,4,1.93649,0.122767,-0.183924
75.4879,72.4718,34.0016,4,2.04457,0.131106,-0.161895
75.0189,72.3432,34.3499,4,1.91098,0.141927,-0.130302
74.537,72.1898,34.6566,4,1.91485,0.154048,-0.0964897
74.0442,72.0148,34.9159,4,1.93032,0.166325,-0.0683865
73.5428,71.821,35.1233,52,2.04248,0.177723,-0.0447626
73.036,71.6112,35.2749,52,2.01693,0.187118,-0.0240317
72.527,71.3877,35.3683,5,1.83013,0.193333,-0.00546364
72.0197,71.1525,35.4019,5,1.83973,0.195284,0.0119978
71.6843,70.9901,35.391,5,1.71807,0.19384,0.0236938
71.1884,70.739,35.3253,5,1.69315,0.187377,0.0420537
70.7044,70.48,35.2025,5,1.60427,0.176209,0.0615763
70.2361,70.2138,35.0263,5,1.6126,0.16127,0.0850316
69.7866,69.9409,34.802,5,1.64247,0.143603,0.117439
69.3586,69.6614,34.5361,5,1.61221,0.124416,0.166572
68.954,69.3753,34.2366,5,1.63082,0.10525,0.247248
68.5738,69.0823,33.9127,5,1.63349,0.0881962,0.382248
68.2183,68.782,33.5746,5,1.62382,0.0771714,0.559706
67.8864,68.474,33.233,5,1.72658,0.0786129,0.624374
67.5766,68.1579,32.8992,5,1.63196,0.0961302,0.500678
67.2863,67.8333,32.5847,5,1.54798,0.12748,0.354167
67.0126,67.5001,32.3002,5,1.59174,0.169792,0.256963
66.7521,67.1583,32.056,5,1.53206,0.221206,0.196178
66.5014,66.8082,31.8618,5,1.57897,0.278444,0.155073
66.2568,66.4502,31.7263,5,1.5678,0.334374,0.124785
66.0151,66.0848,31.6573,5,1.18521,0.377341,0.0990982
65.7731,65.7128,31.6617,5,1.20291,0.394887,0.0751829
65.5279,65.335,31.7453,5,1.10655,0.381961,0.0541708
65.2772,64.9524,31.9132,5,0.999581,0.34526,0.0374829
65.0187,64.5657,32.1694,5,1.00174,0.297376,0.0250232
64.7507,64.1759,32.5176,5,1.01065,0.248996,0.0163795
64.4716,63.7838,32.9606,5,1.00708,0.205905,0.0110407
64.1801,63.3901,33.501,140,-1,0.169971,0.00784083
