s,curvature,torsion
0,0.249694374902866,-0.014661427265487
0.071847478473938,0.25111747875654,-0.0151565463934083
0.143171240159123,0.252415250074454,-0.0156634415302518
0.213991352245554,0.253584195724397,-0.0161821310257605
0.284327669379207,0.254621189165341,-0.0167126308305646
0.354199817705422,0.25552349295379,-0.0172549563140154
0.423627179004146,0.25628877852665,-0.0178091242303678
0.492628874980737,0.256915142990482,-0.0183751548199059
0.561223751775759,0.257401122690809,-0.018953074034705
0.629430364756681,0.257745703377353,-0.0195429158646108
0.697266963653244,0.257948326832454,-0.020144724755287
0.764751478100922,0.258008893843235,-0.0207581807670718
0.831901503746319,0.257927761654472,-0.0213829417755605
0.898734289126576,0.25770573653829,-0.0220190414869194
0.965266723226588,0.257344065319928,-0.0226665333605362
1.03151532366632,0.256844423952789,-0.023325493268582
1.09749622555619,0.256208902931963,-0.0239960221319463
1.16322517105856,0.255439989771093,-0.0246782485107211
1.22871749968808,0.254540548806163,-0.0253723311335695
1.29398813937891,0.253513798619594,-0.0260784613582425
1.35905159834163,0.252363287403477,-0.0267968655462251
1.42392195773615,0.251092879962897,-0.0275259831081388
1.48861286539012,0.249706766027493,-0.0282641188827161
1.5531375309294,0.248209383921366,-0.0290113510990803
1.61750872199618,0.246605375963782,-0.0297677941419912
1.6817387613374,0.24489955799744,-0.0305336001361411
1.74583952474212,0.243096889046264,-0.031308960385326
1.80982243981237,0.241202441404858,-0.0320941066779445
1.87369848554685,0.239221371437736,-0.03288931246174
1.93747819271371,0.23715889133721,-0.0336948939055758
2.0011716449855,0.235020242059921,-0.034511210855176
2.06478848081565,0.232810694338853,-0.035333951746486
2.12833789626683,0.230535599387345,-0.0361584456466989
2.19182864915987,0.228200276633876,-0.0369845653607685
2.25526906414666,0.225809964091677,-0.0378122080728892
2.31866703843038,0.223369798653373,-0.0386412945112411
2.38203004807979,0.220884798367816,-0.0394717680301282
2.44536515489377,0.218359846696727,-0.0403035936200254
2.50867901377231,0.215799678724816,-0.0411367568861402
2.57197788055022,0.213208869276043,-0.0419712630014247
2.63526762025029,0.21059182287026,-0.0428071356739333
2.69855371572251,0.207952785380758,-0.0436384311651818
2.76184127684558,0.205295891881502,-0.0444587447431736
2.82513505060638,0.202625092224832,-0.0452674119467921
2.88843943168813,0.199944125869302,-0.0460637530810598
2.95175847331249,0.197256519399317,-0.0468470708402116
3.01509589828921,0.194565585350412,-0.0476166480237662
